repriskID,company_name,headquarters_country,headquarters_country_isocode,sectors,url,isins,primary_isin,no_reported_risk_exposure
614075,TinhVan Telecommunication JSC,Vietnam,VN,Telecommunications,http://tinhvan.vn/en/members/tinhvan-telecom-tvt/,,,True
61411,LIX Detergent JSC,Vietnam,VN,Personal and Household Goods,www.lixco.com,VN000000LIX6,VN000000LIX6,False
614216,Mua Ban JSC,Vietnam,VN,Software and Computer Services,https://muaban.net/,,,True
61426,Drilling Mud JSC,Vietnam,VN,Chemicals | Oil and Gas,https://pvchem.com.vn/,VN000000PVC4,VN000000PVC4,True
61429,Surabaya Agung Industri Pulp &,Indonesia,ID,Paper,http://surya-kertas.com/,ID1000083504,ID1000083504,True
61430,Hapaco Group JSC,Vietnam,VN,Paper,,VN000000HAP7,VN000000HAP7,True
61439,Jordan Paper & Cardboard Factories Co Ltd,Jordan,JO,Paper,https://jordanpaper.blogspot.com/,JO4101711011,JO4101711011,True
614415,GKB & Company Pvt Ltd (GK Builders Ltd),Bangladesh,BD,Construction and Materials,,,,False
61449,Vien Dong Pharmaceutical JSC,Vietnam,VN,Pharmaceuticals and Biotechnology,www.duocviendong.com.vn,VN000000DVD8,VN000000DVD8,True
6145,Concrete Steel Technologies Ltd.,Bangladesh,BD,Industrial Metals,,,,False
61450,Domesco Medical Import Export,Vietnam,VN,Pharmaceuticals and Biotechnology,https://domesco.com/,VN000000DMC9,VN000000DMC9,False
614500,Sinar Karya Mandiri; PT,Indonesia,ID,Food and Beverage,,,,False
614502,Industrial Forest Plantation; PT,Indonesia,ID,Forestry,,,,False
614505,Kumai Sentosa; PT,Indonesia,ID,Food and Beverage,,,,False
61451,Darya-Varia Laboratoria TBK; PT,Indonesia,ID,Pharmaceuticals and Biotechnology,www.darya-varia.com,ID1000117203,ID1000117203,True
61452,Imexpharm Pharmaceutical JSC,Vietnam,VN,Pharmaceuticals and Biotechnology | Retail,,VN000000IMP0,VN000000IMP0,True
61453,Traphaco JSC,Vietnam,VN,Pharmaceuticals and Biotechnology,https://traphaco.com.vn/,VN000000TRA8,VN000000TRA8,True
61454,OPC Pharmaceutical JSC,Vietnam,VN,Pharmaceuticals and Biotechnology,https://opcpharma.com/,VN000000OPC9,VN000000OPC9,True
61456,Millennium Pharmacon Internati,Indonesia,ID,Pharmaceuticals and Biotechnology | Food and Beverage,http://www.mpi-indonesia.co.id/,ID1000072804,ID1000072804,True
61457,Ben Tre Pharmaceutical JSC,Vietnam,VN,Pharmaceuticals and Biotechnology | Retail,https://bepharco.com/,VN000000DBT6,VN000000DBT6,True
614597,YeuAmNhac Group,Vietnam,VN,Media,https://idgvv.com.vn/,,,True
61466,DakLak Pharmaceutical Medical,Vietnam,VN,Pharmaceuticals and Biotechnology | Food and Beverage | Health Care Equipment and Services | Retail,https://bamepharm.com.vn/,VN000000DBM1,VN000000DBM1,True
614663,Suburo Jayana Indah Corp; PT (Sujainco),Indonesia,ID,Construction and Materials,,,,False
61470,Phong Phu Pharmaceutical JSC,Vietnam,VN,Pharmaceuticals and Biotechnology,https://duocphongphu.com.vn/,VN000000PPP8,VN000000PPP8,True
61479,Paninvest Tbk; PT,Indonesia,ID,Insurance,www.panininsurance.co.id,ID1000094907,ID1000094907,False
61480,Agriculture Bank Insurance JSC,Vietnam,VN,Insurance,,VN000000ABI5,VN000000ABI5,True
614871,Wahana Tritunggal Cemerlang; PT,Indonesia,ID,Food and Beverage,,,,False
61488,Educational Book JSC/Hanoi,Vietnam,VN,Media,,VN000000EBS6,VN000000EBS6,True
6149,MAK Consortium,Bangladesh,BD,Electronic and Electrical Equipment,http://www.makc-bd.com,,,False
61493,Jakarta International Hotel & Development Tbk,Indonesia,ID,Travel and Leisure,http://www.jihd.co.id,ID1000097900,ID1000097900,True
61494,Ciputra Surya Tbk; PT,Indonesia,ID,Travel and Leisure,http://www.ciputrasurya.com,ID1000101900,ID1000101900,False
61495,MNC Land Tbk; PT,Indonesia,ID,Travel and Leisure | Financial Services,https://mncland.com/,ID1000052301,ID1000052301,False
61496,577 Investment Corp (NBB Investment Corp),Vietnam,VN,Financial Services,www.nbb.com.vn,VN000000NBB3,VN000000NBB3,False
61498,Duta Pertiwi Tbk PT,Indonesia,ID,Financial Services,http://www.simasred.com,ID1000076300,ID1000076300,True
61499,Royal Oak Development Asia Tbk,Indonesia,ID,Financial Services,,ID1000075203,ID1000075203,True
614991,Shamlon Industries Ltd,Bangladesh,BD,Unspecified,,,,True
6150,Brothers Construction Co,Bangladesh,BD,Construction and Materials,http://brothers.com.bd/bccl/index.html,,,False
61500,Bukit Darmo Property PT Tbk,Indonesia,ID,Financial Services,http://www.bukitdarmoproperty.com,ID1000106008,ID1000106008,True
61501,Citra Kebun Raya Agri Tbk PT,Indonesia,ID,Media | Mining | Financial Services,https://www.ckra.co.id/,ID1000072606,ID1000072606,True
61502,Indonesia Prima Property Tbk P,Indonesia,ID,Financial Services,,ID1000075401,ID1000075401,True
61503,Sonadezi Long Thanh Shareholding Co,Vietnam,VN,Construction and Materials,http://www.szl.com.vn,VN000000SZL0,VN000000SZL0,False
61504,Ba Ria - Vung Tau House Develo,Vietnam,VN,Financial Services,http://www.hodeco.com.vn,VN000000HDC9,VN000000HDC9,True
61505,Duta Anggada Realty Tbk PT,Indonesia,ID,Financial Services,http://www.dutaanggada.com,ID1000089303,ID1000089303,True
61506,Dat Xanh Group JSC (formerly Dat Xanh Real Estate Service & Construction Corp),Vietnam,VN,Financial Services,https://www.datxanh.vn/,VN000000DXS2 | VN000000DXG7,VN000000DXG7,True
61507,Sao Mai Construction Corp,Vietnam,VN,Construction and Materials,http://www.saomaiag.vn,VN000000ASM1,VN000000ASM1,True
61514,Perdana Gapuraprima Tbk; PT,Indonesia,ID,Financial Services,https://gapuraprima.com/,ID1000107501,ID1000107501,True
61516,PT Suryainti Permata Tbk,Indonesia,ID,Financial Services,http://www.suryainti.com/,ID1000110109,ID1000110109,True
615161,Interactive Media Co Ltd (Cong Ty Trach Nhiem Huu Háº¡n Truyen Thong Tuong Tac),Vietnam,VN,Personal and Household Goods,,,,True
61517,Modernland Realty Tbk PT,Indonesia,ID,Financial Services,http://www.modernland.co.id,ID1000129604,ID1000129604,True
61518,Suryamas Dutamakmur Tbk; PT,Indonesia,ID,Financial Services,http://www.rancamayaestate.com,ID1000067408,ID1000067408,True
61519,Vien Nam Land Investment Corp,Vietnam,VN,Financial Services,http://www.vinalandinvest.com.vn,VN000000VNI6,VN000000VNI6,True
61520,Bumi Citra Permai Tbk PT,Indonesia,ID,Financial Services,http://www.bumicitrapermai.com/,ID1000113509,ID1000113509,True
61521,Long Giang Investment and Urba,Vietnam,VN,Construction and Materials,http://www.longgiangland.com.vn,VN000000LGL5,VN000000LGL5,True
61522,Bhuwanatala Indah Permai Tbk P,Indonesia,ID,Financial Services,,ID1000076508,ID1000076508,True
61524,Eureka Prima Jakarta Tbk; PT (formerly Laguna Cipta Griya Tbk; PT),Indonesia,ID,Financial Services,,ID1000106503,ID1000106503,False
61526,Ristia Bintang Mahkotasejati Tbk,Indonesia,ID,Financial Services,,ID1000058100,ID1000058100,True
615500,Borneo Indo Tani; PT,Indonesia,ID,Food and Beverage,,,,False
615501,Sweet Indolampung; PT (PT SIL),Indonesia,ID,Food and Beverage,,,,False
615502,Indolampung Perkasa; PT (PT ILP),Indonesia,ID,Food and Beverage,,,,False
615503,Paramitra Mulya Lampung; PT,Indonesia,ID,Forestry,,,,False
615761,Modagrafics Auto Indonesia; PT,Indonesia,ID,Support Services (Industrial Goods and Services),,,,True
615776,Yeu The Thao Corp,Vietnam,VN,Media,http://yeuthethao.thethaovanhoa.vn/,,,True
615989,BHD Co Ltd,Vietnam,VN,Media,,,,True
61600,Akasha Wira International Tbk,Indonesia,ID,General Industrials,https://akashainternational.com/,ID1000067606,ID1000067606,True
61604,MYOH Technology Tbk PT,Indonesia,ID,Software and Computer Services,http://myohtech.net/,,,True
616180,Global Sawit Semesta; PT,Indonesia,ID,Food and Beverage,http://globalsawitsemesta.blogspot.com,,,False
61627,Titan Kimia Nusantara Tbk PT,Indonesia,ID,Chemicals,https://www.lottechem.co.id/main/main.asp,ID1000083801,ID1000083801,True
61628,Sao Vang Rubber JSC (Phan Cao Su Sao Vang),Vietnam,VN,Chemicals | Automobiles and Parts,www.src.com.vn,VN000000SRC6,VN000000SRC6,False
61629,Lautan Luas Tbk PT,Indonesia,ID,Chemicals,https://www.lautan-luas.com/,IDA0001188A4 | IDA0001188B2 | IDA0001079B3 | ID1000133507,ID1000133507,True
61630,HAI JSC,Vietnam,VN,Chemicals,http://www.congtyhai.com/,VN000000HAI2,VN000000HAI2,True
61631,Resource Alam Indonesia Tbk; PT,Indonesia,ID,General Industrials | Mining,http://www.raintbk.com,ID1000114309,ID1000114309,False
61632,Indo Kordsa Tbk PT,Indonesia,ID,Personal and Household Goods,https://www.indokordsa.com/,ID1000084700,ID1000084700,True
61633,Viet Nam Fumigation JSC,Vietnam,VN,Chemicals,https://www.vfc.com.vn/vfc/trang-chu/en/,VN000000VFG6,VN000000VFG6,True
61639,Kencana Graha Permai; PT,Indonesia,ID,Food and Beverage,,,,False
61645,Asiaplast Industries Tbk PT,Indonesia,ID,Chemicals,https://engine8.asiaplast.co.id/en/,ID1000059405,ID1000059405,True
61648,Ekadharma International Tbk PT,Indonesia,ID,Chemicals,https://ekadharma.com/,ID1000104805,ID1000104805,True
61649,Viet Tri Chemicals JSC,Vietnam,VN,Chemicals,www.viettrichem.com,VN000000HVT5,VN000000HVT5,True
616518,Sugar Group Companies; PT,Indonesia,ID,Food and Beverage,https://resepgulaku.com,,,False
616519,Paramitra Mulya Langgeng; PT,Indonesia,ID,Forestry,,,,False
616652,Non Ferindo Utama; PT,Indonesia,ID,Support Services (Industrial Goods and Services),https://www.nonferindoutama.com/,,,False
61675,Education Financial Investment JSC,Vietnam,VN,Support Services (Industrial Goods and Services) | Media | Financial Services,,VN000000EFI8,VN000000EFI8,True
616770,Minarta Dutahutama; PT,Indonesia,ID,Industrial Engineering | Utilities,,,,False
61681,Clipan Finance Indonesia Tbk P,Indonesia,ID,Financial Services,https://clipan.co.id/,ID1000095201,ID1000095201,False
61683,Mandala Multifinance Tbk PT,Indonesia,ID,Financial Services,http:/www.mandalafinance.com,IDJ0000222B1 | IDJ0000264A5 | IDJ0000264B3 | IDA0001194B0 | IDA0001166B8 | ID1000102304,ID1000102304,False
61685,Buana Finance Tbk PT (formerly Bina Danatama Finance Tbk; PT),Indonesia,ID,Financial Services,https://www.buanafinance.co.id/,ID1000104607,ID1000104607,True
61686,Quang Nam Rubber Investment JSC (formerly Viet-Han Corp),Vietnam,VN,Technology Hardware and Equipment,https://www.viettrungnam.com.vn/,VN000000VHG2,VN000000VHG2,True
61687,Asian Pacific Securities JSC,Vietnam,VN,Financial Services,www.apec.com.vn,VN000000APS4,VN000000APS4,False
61690,Vicem Cement Trading JSC,Vietnam,VN,Construction and Materials,,VN000000TMX1,VN000000TMX1,True
61692,Song Da Transportation Constru,Vietnam,VN,Construction and Materials,www.songdatc.com.vn,,VN000000SKS7,True
61700,Quang Nam Transportation JSC,Vietnam,VN,Construction and Materials,,VN000000QTC6,VN000000QTC6,True
617112,Ichtiar Gusti Pudi; PT,Indonesia,ID,Food and Beverage,http://ptigp.com,,,False
61718,Arab East for Real Estate Inve,Jordan,JO,Financial Services,http://www.aeivco.com/,,JO3121811017,True
61720,Al Bilad Securities & Investme,Jordan,JO,Financial Services,http://www.biladcapital.com/,JO3125011010,JO3125011010,True
617205,Kaswari Unggul; PT,Indonesia,ID,Food and Beverage,,,,False
61721,Specialized Jordan Investment,Jordan,JO,Financial Services,,JO3108611018,JO3108611018,True
61734,Trikomsel Oke Tbk; PT,Indonesia,ID,Retail,http://www.trikomseloke.com,ID1000112501,ID1000112501,True
61735,Petrolimex Petrochemical JSC,Vietnam,VN,Oil and Gas | Retail,,VN000000PLC5,VN000000PLC5,True
61736,SaiGon General Service JSC,Vietnam,VN,Retail,https://www.savico.com.vn/,VN000000SVC8,VN000000SVC8,True
61737,Multipolar Tbk; PT,Indonesia,ID,Retail | Financial Services,https://www.mpc.id/,ID1000115207,ID1000115207,True
61739,Petrolimex Hanoi Transportatio,Vietnam,VN,Retail,,VN000000PJC9,VN000000PJC9,True
61783,Multistrada Arah Sarana Tbk PT,Indonesia,ID,Automobiles and Parts,www.multistrada.co.id,ID1000101207,ID1000101207,True
61785,Goodyear Indonesia Tbk; PT,Indonesia,ID,Automobiles and Parts,https://www.goodyear-indonesia.com,ID1000134802,ID1000134802,False
61787,Cat Loi JSC,Vietnam,VN,General Industrials | Tobacco | Retail,http://www.catloi.com.vn/,VN000000CLC3,VN000000CLC3,True
61788,Ngan Son JSC,Vietnam,VN,Tobacco | Retail,http://nganson.vn/,VN000000NST9,VN000000NST9,True
61795,Nusantara Infrastructure Tbk; PT,Indonesia,ID,Industrial Transportation,http://www.nusantarainfrastructure.com/home,ID1000116304,ID1000116304,True
61796,Vietnam Container Shipping JSC,Vietnam,VN,Industrial Transportation,http://viconship.com/,VN000000VSC8,VN000000VSC8,True
61797,Dinh Vu Port Investment & Deve,Vietnam,VN,Industrial Transportation,https://www.dinhvuport.com.vn/,VN000000DVP2,VN000000DVP2,True
61798,TanCang Logistics and Stevedor,Vietnam,VN,Industrial Transportation,http://tancanglogistics.com/Pages/default.aspx,VN000000TCL7,VN000000TCL7,True
61799,Transforwarding Warehousing JS,Vietnam,VN,Industrial Transportation,https://transimexsaigon.com/,VN000000TMS1,VN000000TMS1,True
61800,Doan Xa Port JSC,Vietnam,VN,Industrial Transportation,https://doanxaport.com.vn/,VN000000DXP8,VN000000DXP8,True
61801,Hung Dao Container JSC,Vietnam,VN,General Industrials,,VN000000HDO4,VN000000HDO4,True
618065,Scommerce Investment Corp,Vietnam,VN,Industrial Transportation | Support Services (Industrial Goods and Services),https://scommerce.asia,,,True
61807,PetroVietnam General Services JSC,Vietnam,VN,Chemicals | Telecommunications | Travel and Leisure,www.petrosetco.com.vn,VN000000PET4,VN000000PET4,True
61808,Vietnam Sun Corp,Vietnam,VN,Travel and Leisure,https://vinasun.vn/,VN000000VNS5,VN000000VNS5,True
618093,Dewa Sawit Sari Persada; PT (PT DSSP),Indonesia,ID,Food and Beverage,,,,False
618096,Limbah Kayu Utama; PT,Indonesia,ID,Forestry,,,,False
618097,Karya Lestari Sumber Alam; PT (PT KASUARI),Indonesia,ID,Mining,http://kasuari.co.id/,,,True
61810,Anta Express Tour & Travel Ser,Indonesia,ID,Travel and Leisure,,,ID1000080005,True
618522,Advance Recycle Technology (ART); PT,Indonesia,ID,Support Services (Industrial Goods and Services),,,,False
61856,Artha Pratama Jaya; PT,Indonesia,ID,Mining,,,,False
61857,Kaltim Batu Manunggal PT,Indonesia,ID,Mining,,,,False
618920,Sinar Digital Terdepan; PT (Xendit),Indonesia,ID,Software and Computer Services | Financial Services,https://www.xendit.co/en-id/,,,True
618955,Komunitas Bangun Bersama; PT,Indonesia,ID,Mining,,,,True
619031,Stoqo Teknologi Indonesia; PT,Indonesia,ID,Software and Computer Services,https://www.stoqo.com,,,True
619079,Bintang Libra; PT (formerly Singa Energy Indonesia; PT),Indonesia,ID,Utilities,,,,False
61924,Energy Equity Epic Sengkang (Sengkang Energy),Indonesia,ID,Oil and Gas,,,,False
6193,Sumber Griya Sentosa; PT,Indonesia,ID,Forestry,,,,False
61951,Ssdk Bali,Indonesia,ID,Industrial Metals,http://www.gmdu.net/corp-261645.html,,,True
61952,Cv Rizqi,Indonesia,ID,Mining,,,,True
61953,BDK COAL MINING; PT,Indonesia,ID,Mining,http://www.itrademarket.com/ptbdk/76782,,,True
61964,Matrix Sweaters Ltd,Bangladesh,BD,Personal and Household Goods,http://www.matrixsweatersbd.com/,,,False
61965,Sayem Fashions,Bangladesh,BD,Personal and Household Goods,,,,False
620236,Dong-Il Vietnam Co Ltd,Vietnam,VN,Personal and Household Goods,,,,True
62040,LafargeHolcim Bangladesh Ltd (formerly Lafarge Surma Cement Ltd),Bangladesh,BD,Construction and Materials,https://www.lafargeholcim.com.bd/,BD0643LSCL09,BD0643LSCL09,False
62088,Soegih Interjaya; PT,Indonesia,ID,Chemicals,,,,False
62090,Graha Trisaka Industry; PT,Indonesia,ID,Oil and Gas,,,,False
62093,Al-Noor Steel Complex Ltd Dhaka,Bangladesh,BD,Construction and Materials,,,,True
62119,Company for Distribution of Electric Apparatures Bicycle and Motorcycles (TODIMAX),Vietnam,VN,Electronic and Electrical Equipment | Retail,,,,True
62126,Duy Tan Plastics Corp.,Vietnam,VN,Support Services (Industrial Goods and Services),http://www.duytanplastic.com,,,True
62180,Abir Traders,Bangladesh,BD,Personal and Household Goods,,,,True
62181,Orchi Yarn Project,Bangladesh,BD,Personal and Household Goods,,,,True
62182,Eastern Yarn Trade Agency,Bangladesh,BD,Personal and Household Goods,,,,True
62186,MESC-Fujikura Cable Company,Jordan,JO,Support Services (Industrial Goods and Services),http://www.mesc-fujikura.com,,,True
62191,Indah Jaya Textile Industry; PT,Indonesia,ID,Personal and Household Goods,http://www.indahjayatextile.com/,,,False
622135,Petra Foods Industries Co,Jordan,JO,Food and Beverage,,,,False
62261,Panmoti Textile Mills Ltd.,Bangladesh,BD,Personal and Household Goods,,,,True
62266,Embee Plumbon Tekstil; PT,Indonesia,ID,Personal and Household Goods,,,,True
62267,Cotton Corporation; M/S,Bangladesh,BD,Personal and Household Goods,,,,True
62268,S.K. Trade International,Bangladesh,BD,General Industrials | Technology Hardware and Equipment | Software and Computer Services,https://sktradebd.com/,,,True
62270,Syed Spinning and Cotton Mills Ltd.,Bangladesh,BD,Personal and Household Goods,,,,True
622943,Logivan Vietnam Technology Co Ltd,Vietnam,VN,Software and Computer Services,https://www.logivan.com,,,True
62296,Impex International,Bangladesh,BD,Personal and Household Goods,,,,True
623149,Agro Bumi Mas; PT,Indonesia,ID,Food and Beverage,,,,False
62320,Quang Ngai Sugar Joint Stock Co,Vietnam,VN,Food and Beverage,http://www.qns.com.vn/,VN000000QNS5,VN000000QNS5,False
623295,CS2 Pola Sehat; PT,Indonesia,ID,Food and Beverage | Personal and Household Goods,https://ot.id,,,False
62342,Rony International Ltd,Bangladesh,BD,Personal and Household Goods,,,,True
62377,PT Pindo Deli Pulp and Paper Mills,Indonesia,ID,Paper,https://app.co.id/,,,False
623850,Mandiri Sejahtera Sentra; PT (PT MSS),Indonesia,ID,Mining,,,,False
623900,Perusahaan Motor Transport Ondernemer Hasan (PO PMTOH),Indonesia,ID,Travel and Leisure,,,,False
62391,Vinh Quang Joint Stock Company,Vietnam,VN,Financial Services,,,,True
62392,Padangbara Sukses Makmur; PT,Indonesia,ID,Mining,,,,True
623940,Bengal Scientific and Surgical Co,Bangladesh,BD,Health Care Equipment and Services,http://www.bengalscientificbd.com/,,,False
62395,Sunrise Bumi Textiles; PT,Indonesia,ID,Personal and Household Goods,www.sunrise-textiles.com,,,True
623957,RIMEX Footwear Ltd,Bangladesh,BD,Personal and Household Goods,http://rimexfootwear.com/,,,False
623962,Rupali Composite Leatherwear Ltd,Bangladesh,BD,Personal and Household Goods,https://rupali-composite-leatherwear-ltd.business.site/,,,False
62397,Fathi Resources; PT,Indonesia,ID,Mining,,,,False
623977,Crescent Leather Products Ltd,Bangladesh,BD,Personal and Household Goods,http://crescent-group.com/crescent-leather-products-ltd/,,,False
62407,Plastic Chemicals Joint Stock Company (PLASCHEM),Vietnam,VN,Chemicals,https://plaschem.vn/en,,,True
62410,Hiep Thanh Plastic Jsc.,Vietnam,VN,Personal and Household Goods,http://www.hiepthanhplastic.com.vn,,,True
62413,Viet-Trung Coke and Mineral Resources Company,Vietnam,VN,Mining,http://thancoc.vn/tab_gioi_thieu/loc_about.php?Bcat=1&lg=eg&start=0,,,True
624201,Centech Communication JSC,Vietnam,VN,Media | Software and Computer Services,http://www.centech.com.vn/,,,True
62440,Packsimex,Vietnam,VN,Personal and Household Goods,,,,True
62452,Shanta Enterprise,Bangladesh,BD,Unspecified,,,,True
624714,Rangpur Medical College,Bangladesh,BD,Retail,,,,False
624722,Mercantile Trade International,Bangladesh,BD,Support Services (Industrial Goods and Services),http://mercantile.com.bd,,,False
624732,Universal Trade Corp,Bangladesh,BD,Support Services (Industrial Goods and Services),http://www.universal-tc.com.bd,,,False
62502,Wahana Esa Sejati; PT,Indonesia,ID,Alternative Energy,,,,False
62504,Wing Wah Indonesia Textile Ltd PT,Indonesia,ID,Personal and Household Goods,,,,True
62505,Shahjahan Spinning Mills Ltd,Bangladesh,BD,Unspecified,,,,True
62519,Thang Long Plastic Joint Stock Company,Vietnam,VN,Support Services (Industrial Goods and Services),,,,True
62535,Tan Phu Trading Service JSC,Vietnam,VN,Unspecified,,,,True
62537,Viet Nhat Plastic Production Co. Ltd,Vietnam,VN,Support Services (Industrial Goods and Services),,,,True
62543,Tap Doan Cong Nghiep Than Khoang San Viet Nam (VINACOMIN; Vietnam National Coal and Mineral Industries Holding Corp Ltd; Vietnam National Coal and Mineral Industries Group),Vietnam,VN,Mining,http://www.vinacomin.vn,,,False
62561,Fuvi Mechanical Technology Company,Vietnam,VN,Construction and Materials,http://fuviflooring.com,,,True
62562,KSRM Steel Plant Ltd,Bangladesh,BD,Industrial Metals,http://www.kabirsteel.com,,,False
625686,Tamatem Inc,Jordan,JO,Personal and Household Goods | Software and Computer Services,https://tamatem.co/,,,True
62581,Chandra Spinning Mills Ltd,Bangladesh,BD,Personal and Household Goods,,,,True
62583,XALOTHO Company Limited,Vietnam,VN,Electronic and Electrical Equipment,http://www.sino.com.vn,,,True
62587,Cotton Emporium,Bangladesh,BD,Personal and Household Goods,,,,True
62607,Viyellatex Spinning Ltd (VSL),Bangladesh,BD,Personal and Household Goods,https://www.viyellatexgroup.com/sister-concern/viyellatex-spinning-ltd/,,,True
62608,Viyellatex Group,Bangladesh,BD,Support Services (Industrial Goods and Services) | Personal and Household Goods,http://www.viyellatexgroup.com,,,False
62655,Jordan Oil Shale Co,Jordan,JO,Oil and Gas,http://www.josco.jo/who-we-are.html,,,False
6267,Honorway Apparels Jordanian Co Ltd,Jordan,JO,Personal and Household Goods,,,,False
626905,Citra Multi Energi; PT,Indonesia,ID,Unspecified,,,,True
626910,Angkasa Pura I (Persero); PT,Indonesia,ID,Industrial Transportation,https://ap1.co.id/en,,,False
626915,Brantas Adya Surya Energy; PT (BASE),Indonesia,ID,Alternative Energy,,,,True
626920,Metaepsi Pejebe Power Generation; PT (Meppo-Gen),Indonesia,ID,Utilities,,,,True
626925,Aetra Air Tangerang; PT,Indonesia,ID,Utilities,https://www.aetratangerang.co.id,,,True
626930,Pemalang Batang Toll Road; PT,Indonesia,ID,Construction and Materials,http://www.pbtr.co.id/,,,True
626935,BP Berau Ltd,Indonesia,ID,Oil and Gas,https://www.bp.com/en_id/indonesia/home.html,,,True
626940,Meta Adhya Tirta Umbulan; PT (Meta),Indonesia,ID,Utilities,,,,True
626945,Waskita Sangir Energi; PT (WSE),Indonesia,ID,Utilities,,,,True
626955,Dwi Sura Prima; PT (DSP),Indonesia,ID,Construction and Materials,,,,True
626960,Jasamarga Jalanlayang Cikampek; PT (JJC),Indonesia,ID,Construction and Materials,https://www.jasamarga.com,,,False
626965,Len Telekomunikasi Indonesia (LTI); PT,Indonesia,ID,Technology Hardware and Equipment | Telecommunications,https://www.len-telko.co.id/,,,False
626970,Adhya Tirta Lampung PT,Indonesia,ID,Construction and Materials,,,,True
626975,Bangun Cipta Kontraktor; PT (BCK),Indonesia,ID,Construction and Materials,http://ptbck.com/en/,,,True
626980,Prima Terminal Petikemas PT,Indonesia,ID,Industrial Transportation,http://www.primatpk.com,,,True
626985,PBM Adipurusa; PT,Indonesia,ID,General Industrials | Industrial Transportation | Retail,,,,True
626990,Buminata Energi Perkasa; PT,Indonesia,ID,Utilities,,,,True
626995,Sumber Mitra Jaya; PT,Indonesia,ID,Construction and Materials,http://mitrajaya.co.id/pt-sumber-mitra-jaya/,,,True
627005,Arsynergy Resources; PT (Arsynergy),Indonesia,ID,Construction and Materials,http://arsynergy.co.id/,,,True
627010,Citra Panji Manunggal; PT,Indonesia,ID,Industrial Engineering | Oil and Gas,http://www.cpmgroup.co.id/,,,False
627020,UPC Sidrap Bayu Energi; PT,Indonesia,ID,Alternative Energy,https://www.upcrenewables.com/indonesia/,,,True
627030,Sumberdaya Sewatama; PT (Sewatama),Indonesia,ID,Utilities,http://www.sewatama.com,,,True
627035,Traya Tirta Cisadane; PT,Indonesia,ID,Utilities,https://trayatirtacisadane.com,,,True
627160,Marga Lingkar Jakarta; PT,Indonesia,ID,Industrial Transportation,https://margalingkarjakarta.co.id,IDA0000862D9 | IDA0000862E7 | IDA0000862C1,IDA0000862C1,True
627170,Tanah Alam Makmur; PT,Indonesia,ID,Personal and Household Goods,,,,True
627255,Borneo Mandiri Prima Energi; PT (PT BMPE),Indonesia,ID,Mining,,,,False
62732,Askomindo Dinamika (ASKOM); PT,Indonesia,ID,Support Services (Industrial Goods and Services),www.askom.co.id,,,False
627705,Tani Prima Makmur; PT (PT TPM),Indonesia,ID,Food and Beverage,,,,False
62822,Knit Cotton Composite Mills Ltd,Bangladesh,BD,Personal and Household Goods,,,,True
62829,Long Thanh Plastic Co Ltd,Vietnam,VN,General Industrials | Personal and Household Goods,http://www.lothacolt.com,,,True
628485,Inersia Ampak Engineers; PT (INERSIA),Indonesia,ID,Construction and Materials,http:// www.inersia-ae.com,,,False
62871,Ratan Enterprise,Bangladesh,BD,Personal and Household Goods,,,,True
62910,Hanoi Civil Construction and Investment JSC,Vietnam,VN,Construction and Materials,http://www.hacinco.com.vn,VN000000XDH5,VN000000XDH5,True
62947,Maddhapara Granite Mine Co Ltd (MGMCL),Bangladesh,BD,Mining,http://www.mgmcl.org.bd/,,,False
62948,Bluestar Services,Bangladesh,BD,Support Services (Industrial Goods and Services),http://www.bluestarbd.com/,,,False
629580,Golden Eagle Energy Tbk; PT (formerly Eatertainment International Tbk; PT),Indonesia,ID,Mining,http://www.go-eagle.co.id,ID1000100704,ID1000100704,False
629700,Chittagong Port Authority,Bangladesh,BD,Industrial Transportation,http://www.cpa.gov.bd,,,False
62972,CV. Tiara Cemerlang Mandiri,Indonesia,ID,Oil and Gas | Mining,,,,True
62980,Chittagong Steel Works Ltd,Bangladesh,BD,Industrial Metals,http://www.cswbd.com/,,,True
62997,Hong Ha Cuu Long Corp,Vietnam,VN,Unspecified,,,,True
63004,Amin Traders; M/S,Bangladesh,BD,Personal and Household Goods,,,,True
63005,Chevron Pacific Indonesia; PT (Chevron Pasifik Indonesia),Indonesia,ID,Oil and Gas,,,,False
630340,Shababa Apparels,Bangladesh,BD,Personal and Household Goods,,,,False
630345,ADM Dyeing and Washing; M/S,Bangladesh,BD,Personal and Household Goods,,,,False
630355,Tanuj Corp,Bangladesh,BD,Unspecified,,,,False
63036,Vietnam Plastic Corp (Vinaplast Corp),Vietnam,VN,Chemicals | General Industrials,http://www.vinaplast.com.vn,VN000000VNP1,VN000000VNP1,True
630360,Mohammad Ali Transport,Bangladesh,BD,Industrial Transportation,,,,False
630375,Auto Define,Bangladesh,BD,Automobiles and Parts,,,,False
63052,Nam Tien Import Export Joint Stock Co,Vietnam,VN,Personal and Household Goods,http://haviet.com.vn,,,True
630970,Mongla Port Authority,Bangladesh,BD,Industrial Transportation,http://www.mpa.gov.bd,,,False
631080,Payra Port Authority,Bangladesh,BD,Industrial Transportation,http://ppa.gov.bd,,,False
631100,Borneo Olah Sarana Sukses Tbk; PT,Indonesia,ID,Mining,https://bosscoal.com,ID1000142003,ID1000142003,False
63124,Bintang Baja Sinar Cemerlang; PT,Indonesia,ID,Chemicals,Jakarta,,,True
