QuestID,FactoryBWID,FactoryName,Country,AssessmentDate,year,FNC,CNRR,repriskID
20070,1501,Cocovol Apparel (Cambodia) Inc. (Branch 2),Cambodia,23/05/2017,2017,,,
29023,1501,Cocovol Apparel (Cambodia) Inc. (Branch 2),Cambodia,13/08/2018,2018,,,
42861,1501,Cocovol Apparel (Cambodia) Inc. (Branch 2),Cambodia,13/07/2021,2021,,,
13800,1502,PT SJ Mode Indonesia,Indonesia,14/03/2016,2016,,,
23423,1502,PT SJ Mode Indonesia,Indonesia,25/10/2017,2017,,,
30191,1502,PT SJ Mode Indonesia,Indonesia,16/10/2018,2018,,,
12842,1503,"Jea-Must Vietnam Co., Ltd.",Vietnam,19/01/2016,2016,,,
18889,1503,"Jea-Must Vietnam Co., Ltd.",Vietnam,21/02/2017,2017,,,
25526,1503,"Jea-Must Vietnam Co., Ltd.",Vietnam,27/02/2018,2018,,,
32653,1503,"Jea-Must Vietnam Co., Ltd.",Vietnam,12/03/2019,2019,,,
38469,1503,"Jea-Must Vietnam Co., Ltd.",Vietnam,11/02/2020,2020,,,
10804,1504,"Unicorn (Cambodia) Recreation Products Co., Ltd",Cambodia,20/08/2015,2015,,,
16545,1504,"Unicorn (Cambodia) Recreation Products Co., Ltd",Cambodia,01/09/2016,2016,,,
24815,1504,"Unicorn (Cambodia) Recreation Products Co., Ltd",Cambodia,15/01/2018,2018,,,
32981,1504,"Unicorn (Cambodia) Recreation Products Co., Ltd",Cambodia,11/03/2019,2019,,,
43334,1504,"Unicorn (Cambodia) Recreation Products Co., Ltd",Cambodia,22/06/2021,2021,,,
9793,1505,"Tak Sun Enterprise (Cambodia) Co., Ltd (Branch 1)",Cambodia,24/06/2015,2015,,,
15448,1505,"Tak Sun Enterprise (Cambodia) Co., Ltd (Branch 1)",Cambodia,14/07/2016,2016,,,
13123,1506,"MT. Yeh's Garment (Cambodia) Co., Ltd",Cambodia,28/01/2016,2016,,,
18981,1506,"MT. Yeh's Garment (Cambodia) Co., Ltd",Cambodia,20/02/2017,2017,,,
25571,1506,"MT. Yeh's Garment (Cambodia) Co., Ltd",Cambodia,22/02/2018,2018,,,
32476,1506,"MT. Yeh's Garment (Cambodia) Co., Ltd",Cambodia,26/02/2019,2019,,,
38533,1506,"MT. Yeh's Garment (Cambodia) Co., Ltd",Cambodia,19/02/2020,2020,,,
42569,1506,"MT. Yeh's Garment (Cambodia) Co., Ltd",Cambodia,17/06/2021,2021,,,
8412,1507,"Vina Kyungseung Trading Co., Ltd.",Vietnam,12/01/2015,2015,,,
13595,1507,"Vina Kyungseung Trading Co., Ltd.",Vietnam,24/02/2016,2016,,,
19363,1507,"Vina Kyungseung Trading Co., Ltd.",Vietnam,28/03/2017,2017,,,
27033,1507,"Vina Kyungseung Trading Co., Ltd.",Vietnam,15/05/2018,2018,,,
33908,1507,"Vina Kyungseung Trading Co., Ltd.",Vietnam,02/05/2019,2019,,,
39512,1507,"Vina Kyungseung Trading Co., Ltd.",Vietnam,15/06/2020,2020,,,
42231,1507,"Vina Kyungseung Trading Co., Ltd.",Vietnam,27/04/2021,2021,,,
9912,1508,Regent Garment Factory Ltd.,Vietnam,09/07/2015,2015,,,
16132,1508,Regent Garment Factory Ltd.,Vietnam,08/08/2016,2016,,,
21716,1508,Regent Garment Factory Ltd.,Vietnam,08/08/2017,2017,,,
27873,1508,Regent Garment Factory Ltd.,Vietnam,03/07/2018,2018,,,
34488,1508,Regent Garment Factory Ltd.,Vietnam,18/06/2019,2019,,,
42987,1508,Regent Garment Factory Ltd.,Vietnam,12/07/2021,2021,,,
8009,1509,Poong In Vina 5 Co. Ltd.,Vietnam,06/01/2015,2015,,,
13392,1509,Poong In Vina 5 Co. Ltd.,Vietnam,26/01/2016,2016,,,
18837,1509,Poong In Vina 5 Co. Ltd.,Vietnam,21/02/2017,2017,,,
25922,1509,Poong In Vina 5 Co. Ltd.,Vietnam,06/03/2018,2018,,,
33147,1509,Poong In Vina 5 Co. Ltd.,Vietnam,26/03/2019,2019,,,
39202,1509,Poong In Vina 5 Co. Ltd.,Vietnam,24/03/2020,2020,,,
41906,1509,Poong In Vina 5 Co. Ltd.,Vietnam,05/04/2021,2021,,,
12467,1511,SSV Export Garment Company,Vietnam,10/12/2015,2015,,,
18909,1511,SSV Export Garment Company,Vietnam,28/02/2017,2017,,,
26599,1511,SSV Export Garment Company,Vietnam,17/04/2018,2018,,,
33696,1511,SSV Export Garment Company,Vietnam,07/05/2019,2019,,,
39494,1511,SSV Export Garment Company,Vietnam,23/06/2020,2020,,,
13076,1512,hi-tech textile llc,Jordan,14/12/2015,2015,,,
18084,1512,hi-tech textile llc,Jordan,07/12/2016,2016,,,
23979,1512,hi-tech textile llc,Jordan,10/12/2017,2017,,,
36540,1512,hi-tech textile llc,Jordan,14/10/2019,2019,,,
13795,1513,"Dong Bang Vina Co., Ltd.",Vietnam,01/03/2016,2016,,,
19324,1513,"Dong Bang Vina Co., Ltd.",Vietnam,23/03/2017,2017,,,
26151,1513,"Dong Bang Vina Co., Ltd.",Vietnam,21/03/2018,2018,,,
33165,1513,"Dong Bang Vina Co., Ltd.",Vietnam,27/03/2019,2019,,,
39282,1513,"Dong Bang Vina Co., Ltd.",Vietnam,05/05/2020,2020,,,
8476,1514,Kinh Bac Garment JSC,Vietnam,05/03/2015,2015,,,
16202,1514,Kinh Bac Garment JSC,Vietnam,16/08/2016,2016,,,
27660,1514,Kinh Bac Garment JSC,Vietnam,12/06/2018,2018,,,
12297,1515,Texhong Thai Binh Garment Company Limited,Vietnam,26/11/2015,2015,,,
18150,1515,Texhong Thai Binh Garment Company Limited,Vietnam,28/12/2016,2016,,,
24632,1515,Texhong Thai Binh Garment Company Limited,Vietnam,28/12/2017,2017,,,
37554,1515,Texhong Thai Binh Garment Company Limited,Vietnam,09/12/2019,2019,,,
40919,1515,Texhong Thai Binh Garment Company Limited,Vietnam,22/12/2020,2020,,,
14138,1516,"Jifa S. Ok Garment (Cambodia) Co., Ltd",Cambodia,29/03/2016,2016,,,
21951,1516,"Jifa S. Ok Garment (Cambodia) Co., Ltd",Cambodia,22/08/2017,2017,,,
29482,1516,"Jifa S. Ok Garment (Cambodia) Co., Ltd",Cambodia,03/09/2018,2018,,,
36229,1516,"Jifa S. Ok Garment (Cambodia) Co., Ltd",Cambodia,11/09/2019,2019,,,
41460,1516,"Jifa S. Ok Garment (Cambodia) Co., Ltd",Cambodia,27/01/2021,2021,,,
8279,1517,P-My Tu Co. Ltd.,Vietnam,27/01/2015,2015,,,
13550,1519,"Itas Mars Intimates Fashion Co., Ltd.",Vietnam,23/02/2016,2016,,,
19941,1519,"Itas Mars Intimates Fashion Co., Ltd.",Vietnam,03/05/2017,2017,,,
26936,1519,"Itas Mars Intimates Fashion Co., Ltd.",Vietnam,15/05/2018,2018,,,
33819,1519,"Itas Mars Intimates Fashion Co., Ltd.",Vietnam,02/05/2019,2019,,,
39295,1519,"Itas Mars Intimates Fashion Co., Ltd.",Vietnam,28/04/2020,2020,,,
42690,1519,"Itas Mars Intimates Fashion Co., Ltd.",Vietnam,23/06/2021,2021,,,
8468,1521,Minh Anh Trading and Investment Development Co. Ltd.,Vietnam,03/03/2015,2015,,,
8317,1524,My Viet International Export Service Trade Co. Ltd.,Vietnam,06/01/2015,2015,,,
13518,1524,My Viet International Export Service Trade Co. Ltd.,Vietnam,16/02/2016,2016,,,
19001,1524,My Viet International Export Service Trade Co. Ltd.,Vietnam,01/03/2017,2017,,,
26013,1524,My Viet International Export Service Trade Co. Ltd.,Vietnam,20/03/2018,2018,,,
33250,1524,My Viet International Export Service Trade Co. Ltd.,Vietnam,09/04/2019,2019,,,
39298,1524,My Viet International Export Service Trade Co. Ltd.,Vietnam,05/05/2020,2020,,,
42128,1524,My Viet International Export Service Trade Co. Ltd.,Vietnam,28/04/2021,2021,,,
14072,1525,"Ricotex Industrial Co., Ltd",Cambodia,06/04/2016,2016,,,
21259,1525,"Ricotex Industrial Co., Ltd",Cambodia,18/05/2017,2017,,,
27608,1525,"Ricotex Industrial Co., Ltd",Cambodia,28/05/2018,2018,,,
35293,1525,"Ricotex Industrial Co., Ltd",Cambodia,01/08/2019,2019,,,
14164,1526,Swany (Cambodia) Corporation,Cambodia,28/03/2016,2016,,,
21738,1526,Swany (Cambodia) Corporation,Cambodia,22/08/2017,2017,,,
29405,1526,Swany (Cambodia) Corporation,Cambodia,03/09/2018,2018,,,
40251,1526,Swany (Cambodia) Corporation,Cambodia,29/09/2020,2020,,,
43269,1526,Swany (Cambodia) Corporation,Cambodia,04/08/2021,2021,,,
13141,1528,"CPCG International Co., Ltd",Cambodia,13/01/2016,2016,,,
20793,1528,"CPCG International Co., Ltd",Cambodia,26/06/2017,2017,,,
29227,1528,"CPCG International Co., Ltd",Cambodia,13/08/2018,2018,,,
38980,1528,"CPCG International Co., Ltd",Cambodia,02/03/2020,2020,,,
42176,1528,"CPCG International Co., Ltd",Cambodia,12/05/2021,2021,,,
10360,1529,"Hirota (Cambodia) Garment Co., Ltd",Cambodia,04/08/2015,2015,,,
18818,1529,"Hirota (Cambodia) Garment Co., Ltd",Cambodia,09/02/2017,2017,,,
26687,1529,"Hirota (Cambodia) Garment Co., Ltd",Cambodia,29/03/2018,2018,,,
33697,1529,"Hirota (Cambodia) Garment Co., Ltd",Cambodia,24/04/2019,2019,,,
40696,1529,"Hirota (Cambodia) Garment Co., Ltd",Cambodia,19/11/2020,2020,,,
9592,1530,PT Sam Sam Jaya Garments,Indonesia,18/06/2015,2015,,,
8404,1531,PT Sam Kyung Jaya Garments,Indonesia,24/02/2015,2015,,,
14193,1531,PT Sam Kyung Jaya Garments,Indonesia,30/03/2016,2016,,,
19548,1531,PT Sam Kyung Jaya Garments,Indonesia,30/03/2017,2017,,,
26105,1531,PT Sam Kyung Jaya Garments,Indonesia,07/03/2018,2018,,,
32742,1531,PT Sam Kyung Jaya Garments,Indonesia,12/03/2019,2019,,,
8645,1532,Dang Nguyen Embroideries Garments Co. Ltd.,Vietnam,07/04/2015,2015,,,
14181,1532,Dang Nguyen Embroideries Garments Co. Ltd.,Vietnam,05/04/2016,2016,,,
11819,1533,SQ Birichina Ltd.,Bangladesh,15/06/2015,2015,,,
16688,1533,SQ Birichina Ltd.,Bangladesh,03/10/2016,2016,,,
22987,1533,SQ Birichina Ltd.,Bangladesh,16/10/2017,2017,,,
30939,1533,SQ Birichina Ltd.,Bangladesh,12/11/2018,2018,,,
39069,1533,SQ Birichina Ltd.,Bangladesh,25/02/2020,2020,,,
9714,1534,Winblem Inc,Cambodia,01/07/2015,2015,,,
17878,1534,Winblem Inc,Cambodia,12/12/2016,2016,,,
27225,1534,Winblem Inc,Cambodia,09/05/2018,2018,,,
34442,1534,Winblem Inc,Cambodia,02/07/2019,2019,,,
9915,1535,"Sigma Textiles (Cambodia) Co., Ltd",Cambodia,17/06/2015,2015,,,
17221,1535,"Sigma Textiles (Cambodia) Co., Ltd",Cambodia,20/10/2016,2016,,,
23324,1535,"Sigma Textiles (Cambodia) Co., Ltd",Cambodia,06/11/2017,2017,,,
30852,1535,"Sigma Textiles (Cambodia) Co., Ltd",Cambodia,15/11/2018,2018,,,
38121,1535,"Sigma Textiles (Cambodia) Co., Ltd",Cambodia,23/01/2020,2020,,,
9110,1536,PT Bomin Permata Abadi,Indonesia,20/05/2015,2015,,,
36283,1536,PT Bomin Permata Abadi,Indonesia,11/09/2019,2019,,,
8051,1537,PT Dada Indonesia,Indonesia,14/01/2015,2015,,,
13400,1537,PT Dada Indonesia,Indonesia,10/02/2016,2016,,,
19267,1537,PT Dada Indonesia,Indonesia,15/03/2017,2017,,,
27367,1537,PT Dada Indonesia,Indonesia,07/05/2018,2018,,,
8653,1538,Ha Dong Vietnam Co. Ltd.,Vietnam,31/03/2015,2015,,,
8086,1539,PT Star Camtex,Indonesia,14/01/2015,2015,,,
14652,1539,PT Star Camtex,Indonesia,12/05/2016,2016,,,
12197,1540,Valdor Apparel Mfg S.A.,Haiti,11/11/2015,2015,,,
17799,1540,Valdor Apparel Mfg S.A.,Haiti,29/11/2016,2016,,,
22472,1540,Valdor Apparel Mfg S.A.,Haiti,21/09/2017,2017,,,
30366,1540,Valdor Apparel Mfg S.A.,Haiti,02/10/2018,2018,,,
37432,1540,Valdor Apparel Mfg S.A.,Haiti,20/11/2019,2019,,,
42152,1540,Valdor Apparel Mfg S.A.,Haiti,27/04/2021,2021,,,
9150,1541,Eminent Garment (Cambodia) Limited,Cambodia,07/05/2015,2015,,,
14817,1541,Eminent Garment (Cambodia) Limited,Cambodia,07/06/2016,2016,,,
21297,1541,Eminent Garment (Cambodia) Limited,Cambodia,29/06/2017,2017,,,
27996,1541,Eminent Garment (Cambodia) Limited,Cambodia,19/06/2018,2018,,,
34403,1541,Eminent Garment (Cambodia) Limited,Cambodia,02/07/2019,2019,,,
40791,1541,Eminent Garment (Cambodia) Limited,Cambodia,13/10/2020,2020,,,
43250,1541,Eminent Garment (Cambodia) Limited,Cambodia,11/08/2021,2021,,,
14553,1543,"Winnie Fashion Co., Ltd",Cambodia,18/05/2016,2016,,,
24055,1543,"Winnie Fashion Co., Ltd",Cambodia,05/12/2017,2017,,,
32131,1543,"Winnie Fashion Co., Ltd",Cambodia,12/02/2019,2019,,,
8263,1544,Excel Tailoring Vietnam Co. Ltd.,Vietnam,14/01/2015,2015,,,
13824,1544,Excel Tailoring Vietnam Co. Ltd.,Vietnam,14/03/2016,2016,,,
18787,1544,Excel Tailoring Vietnam Co. Ltd.,Vietnam,21/02/2017,2017,,,
25036,1544,Excel Tailoring Vietnam Co. Ltd.,Vietnam,06/02/2018,2018,,,
32154,1544,Excel Tailoring Vietnam Co. Ltd.,Vietnam,13/02/2019,2019,,,
39170,1544,Excel Tailoring Vietnam Co. Ltd.,Vietnam,17/03/2020,2020,,,
41701,1544,Excel Tailoring Vietnam Co. Ltd.,Vietnam,09/03/2021,2021,,,
13071,1545,Yasin Knittex Ind. Ltd.,Bangladesh,19/08/2015,2015,,,
8325,1546,Opus One Corporation,Vietnam,14/01/2015,2015,,,
15781,1546,Opus One Corporation,Vietnam,02/08/2016,2016,,,
21315,1546,Opus One Corporation,Vietnam,27/07/2017,2017,,,
8055,1547,PT Tupai Adyamas Indonesia,Indonesia,08/01/2015,2015,,,
13246,1547,PT Tupai Adyamas Indonesia,Indonesia,26/01/2016,2016,,,
18648,1547,PT Tupai Adyamas Indonesia,Indonesia,08/02/2017,2017,,,
27337,1547,PT Tupai Adyamas Indonesia,Indonesia,22/05/2018,2018,,,
34639,1547,PT Tupai Adyamas Indonesia,Indonesia,25/06/2019,2019,,,
10681,1550,Esquel Garment Manufacturing Vietnam - Hoa Binh Co. Ltd.,Vietnam,18/08/2015,2015,,,
16433,1550,Esquel Garment Manufacturing Vietnam - Hoa Binh Co. Ltd.,Vietnam,06/09/2016,2016,,,
23326,1550,Esquel Garment Manufacturing Vietnam - Hoa Binh Co. Ltd.,Vietnam,05/10/2017,2017,,,
30469,1550,Esquel Garment Manufacturing Vietnam - Hoa Binh Co. Ltd.,Vietnam,06/11/2018,2018,,,
37053,1550,Esquel Garment Manufacturing Vietnam - Hoa Binh Co. Ltd.,Vietnam,11/11/2019,2019,,,
40704,1550,Esquel Garment Manufacturing Vietnam - Hoa Binh Co. Ltd.,Vietnam,25/11/2020,2020,,,
8141,1551,"Peak Speed Printing Co., Ltd.",Vietnam,13/01/2015,2015,,,
13801,1551,"Peak Speed Printing Co., Ltd.",Vietnam,17/03/2016,2016,,,
19708,1551,"Peak Speed Printing Co., Ltd.",Vietnam,18/04/2017,2017,,,
8363,1552,United Creations L.L.C. (Satellite Al Azraq),Jordan,26/02/2015,2015,,,
13616,1552,United Creations L.L.C. (Satellite Al Azraq),Jordan,15/02/2016,2016,,,
18888,1552,United Creations L.L.C. (Satellite),Jordan,28/02/2017,2017,,,
26031,1552,United Creations L.L.C. (Satellite),Jordan,19/03/2018,2018,,,
32956,1552,United Creations L.L.C. (Satellite Al Azraq),Jordan,17/03/2019,2019,,,
39632,1552,United Creations L.L.C. (Satellite Al Azraq),Jordan,08/07/2020,2020,,,
43567,1552,United Creations L.L.C. (Satellite Al Azraq),Jordan,29/07/2021,2021,,,
8327,1553,"Indo-chine VN Co., Ltd.",Vietnam,03/02/2015,2015,,,
16711,1553,"Indo-chine VN Co., Ltd.",Vietnam,20/09/2016,2016,,,
20558,1553,"Indo-chine VN Co., Ltd.",Vietnam,06/06/2017,2017,,,
29318,1553,"Indo-chine VN Co., Ltd.",Vietnam,30/08/2018,2018,,,
10189,1554,Hung Yen Garment Corporation JSC,Vietnam,28/07/2015,2015,,,
16980,1554,Hung Yen Garment Corporation JSC,Vietnam,04/10/2016,2016,,,
23116,1554,Hung Yen Garment Corporation JSC,Vietnam,17/10/2017,2017,,,
30188,1554,Hung Yen Garment Corporation JSC,Vietnam,09/10/2018,2018,,,
36840,1554,Hung Yen Garment Corporation JSC,Vietnam,22/10/2019,2019,,,
40394,1554,Hung Yen Garment Corporation JSC,Vietnam,27/10/2020,2020,,,
8681,1555,Chau Giang - Hung Yen JSC,Vietnam,02/04/2015,2015,,,
8431,1556,Dusan Vina Co. Ltd.,Vietnam,03/03/2015,2015,,,
12717,1558,"ANNIC II, S.A",Nicaragua,09/12/2015,2015,,,
18016,1558,"ANNIC II, S.A",Nicaragua,14/12/2016,2016,,,
24042,1558,"ANNIC II, S.A",Nicaragua,20/11/2017,2017,,,
37469,1558,"ANNIC II, S.A",Nicaragua,19/11/2019,2019,,,
8411,1560,Fullwealth International Garments Inc.,Vietnam,12/01/2015,2015,,,
14006,1560,Fullwealth International Garments Inc.,Vietnam,22/03/2016,2016,,,
20536,1560,Fullwealth International Garments Inc.,Vietnam,08/06/2017,2017,,,
38706,1560,Fullwealth International Garments Inc.,Vietnam,25/02/2020,2020,,,
42059,1560,Fullwealth International Garments Inc.,Vietnam,19/04/2021,2021,,,
11871,1561,SQ Celsius Ltd. (Unit-2),Bangladesh,17/08/2015,2015,,,
16669,1561,SQ Celsius Ltd. (Unit-2),Bangladesh,03/10/2016,2016,,,
23404,1561,SQ Celsius Ltd. (Unit-2),Bangladesh,06/11/2017,2017,,,
30819,1561,SQ Celsius Ltd. (Unit-2),Bangladesh,26/11/2018,2018,,,
39177,1561,SQ Celsius Ltd. (Unit-2),Bangladesh,24/02/2020,2020,,,
12928,1562,SQ Celsius Ltd.,Bangladesh,13/09/2015,2015,,,
17707,1562,SQ Celsius Ltd.,Bangladesh,21/11/2016,2016,,,
24983,1562,SQ Celsius Ltd.,Bangladesh,22/01/2018,2018,,,
32888,1562,SQ Celsius Ltd.,Bangladesh,05/03/2019,2019,,,
12718,1563,Sterling Styles Ltd.,Bangladesh,13/07/2015,2015,,,
17326,1563,Sterling Styles Ltd.,Bangladesh,18/10/2016,2016,,,
22993,1563,Sterling Styles Ltd.,Bangladesh,16/10/2017,2017,,,
31149,1563,Sterling Styles Ltd.,Bangladesh,03/12/2018,2018,,,
38160,1563,Sterling Styles Ltd.,Bangladesh,06/01/2020,2020,,,
8131,1564,PT Gistex Garmen Indonesia (Majalengka),Indonesia,28/01/2015,2015,,,
13488,1564,PT Gistex Garmen Indonesia (Majalengka),Indonesia,16/02/2016,2016,,,
20160,1564,PT Gistex Garmen Indonesia (Majalengka),Indonesia,26/04/2017,2017,,,
27377,1564,PT Gistex Garmen Indonesia (Majalengka),Indonesia,24/04/2018,2018,,,
33189,1564,PT Gistex Garmen Indonesia (Majalengka),Indonesia,11/04/2019,2019,,,
10093,1565,"Golden Star Corporate Development (Cambodia) Co., Ltd",Cambodia,25/06/2015,2015,,,
17623,1565,"Golden Star Corporate Development (Cambodia) Co., Ltd",Cambodia,31/10/2016,2016,,,
24272,1565,"Golden Star Corporate Development (Cambodia) Co., Ltd",Cambodia,27/11/2017,2017,,,
37760,1565,"Golden Star Corporate Development (Cambodia) Co., Ltd",Cambodia,19/12/2019,2019,,,
41170,1565,"Golden Star Corporate Development (Cambodia) Co., Ltd",Cambodia,01/02/2021,2021,,,
12173,1567,"Orange Manufacturing (Khmer) Co., Ltd",Cambodia,03/11/2015,2015,,,
19714,1567,"Orange Manufacturing (Khmer) Co., Ltd",Cambodia,26/04/2017,2017,,,
28289,1567,"Orange Manufacturing (Khmer) Co., Ltd",Cambodia,25/06/2018,2018,,,
34910,1567,"Orange Manufacturing (Khmer) Co., Ltd",Cambodia,15/07/2019,2019,,,
40125,1567,"Orange Manufacturing (Khmer) Co., Ltd",Cambodia,30/09/2020,2020,,,
43224,1567,"Orange Manufacturing (Khmer) Co., Ltd",Cambodia,12/08/2021,2021,,,
12122,1568,Crown Wear (Pvt) Ltd.,Bangladesh,13/09/2015,2015,,,
16136,1568,Crown Wear (Pvt) Ltd.,Bangladesh,08/08/2016,2016,,,
22682,1568,Crown Wear (Pvt) Ltd.,Bangladesh,12/09/2017,2017,,,
29688,1568,Crown Wear (Pvt) Ltd.,Bangladesh,03/09/2018,2018,,,
37406,1568,Crown Wear (Pvt) Ltd.,Bangladesh,20/11/2019,2019,,,
12125,1569,Sparrow Apparels Ltd.,Bangladesh,15/06/2015,2015,,,
16156,1569,Sparrow Apparels Ltd.,Bangladesh,08/08/2016,2016,,,
22802,1569,Sparrow Apparels Ltd.,Bangladesh,04/10/2017,2017,,,
31401,1569,Sparrow Apparels Ltd.,Bangladesh,17/12/2018,2018,,,
37648,1569,Sparrow Apparels Ltd.,Bangladesh,02/12/2019,2019,,,
12326,1570,Dada (Dhaka) Ltd.,Bangladesh,19/08/2015,2015,,,
17199,1570,Dada (Dhaka) Ltd.,Bangladesh,03/10/2016,2016,,,
23883,1570,Dada (Dhaka) Ltd.,Bangladesh,06/11/2017,2017,,,
31217,1570,Dada (Dhaka) Ltd.,Bangladesh,18/12/2018,2018,,,
8727,1571,Ha Phong Export Garment JSC,Vietnam,20/04/2015,2015,,,
21631,1571,Ha Phong Export Garment JSC,Vietnam,15/08/2017,2017,,,
29505,1571,Ha Phong Export Garment JSC,Vietnam,05/09/2018,2018,,,
36609,1571,Ha Phong Export Garment JSC,Vietnam,15/10/2019,2019,,,
40460,1571,Ha Phong Export Garment JSC,Vietnam,22/10/2020,2020,,,
12329,1572,Romo Fashion Today Ltd.,Bangladesh,31/08/2015,2015,,,
16969,1572,Romo Fashion Today Ltd.,Bangladesh,17/10/2016,2016,,,
11378,1574,"Hai Long Far East Development (Cambodia) Co., Ltd",Cambodia,07/08/2015,2015,,,
16398,1574,"Hai Long Far East Development (Cambodia) Co., Ltd",Cambodia,01/09/2016,2016,,,
22281,1574,"Hai Long Far East Development (Cambodia) Co., Ltd",Cambodia,13/09/2017,2017,,,
29674,1574,"Hai Long Far East Development (Cambodia) Co., Ltd",Cambodia,11/09/2018,2018,,,
36093,1574,"Hai Long Far East Development (Cambodia) Co., Ltd",Cambodia,17/09/2019,2019,,,
40166,1574,"Hai Long Far East Development (Cambodia) Co., Ltd",Cambodia,07/10/2020,2020,,,
43253,1574,"Hai Long Far East Development (Cambodia) Co., Ltd",Cambodia,17/08/2021,2021,,,
8145,1575,PT Busana Prima Global,Indonesia,15/01/2015,2015,,,
12948,1575,PT Busana Prima Global,Indonesia,14/01/2016,2016,,,
8444,1576,PT Golden Flower,Indonesia,09/03/2015,2015,,,
15017,1576,PT Golden Flower,Indonesia,25/05/2016,2016,,,
20435,1576,PT Golden Flower,Indonesia,23/05/2017,2017,,,
27415,1576,PT Golden Flower,Indonesia,08/05/2018,2018,,,
35382,1576,PT Golden Flower,Indonesia,23/07/2019,2019,,,
8737,1578,"Minh Tri Thai Binh Co., Ltd.",Vietnam,31/03/2015,2015,,,
14113,1578,"Minh Tri Thai Binh Co., Ltd.",Vietnam,14/03/2016,2016,,,
19711,1578,"Minh Tri Thai Binh Co., Ltd.",Vietnam,18/04/2017,2017,,,
26262,1578,"Minh Tri Thai Binh Co., Ltd.",Vietnam,27/03/2018,2018,,,
32829,1578,"Minh Tri Thai Binh Co., Ltd.",Vietnam,19/03/2019,2019,,,
39188,1578,"Minh Tri Thai Binh Co., Ltd.",Vietnam,17/03/2020,2020,,,
41784,1578,"Minh Tri Thai Binh Co., Ltd.",Vietnam,16/03/2021,2021,,,
12225,1579,Mahmud Jeans Ltd.,Bangladesh,15/06/2015,2015,,,
16776,1579,Mahmud Jeans Ltd.,Bangladesh,20/09/2016,2016,,,
22981,1579,Mahmud Jeans Ltd.,Bangladesh,25/09/2017,2017,,,
31134,1579,Mahmud Jeans Ltd.,Bangladesh,26/11/2018,2018,,,
38594,1579,Mahmud Jeans Ltd.,Bangladesh,26/01/2020,2020,,,
12671,1580,Ananta Jeanswear Ltd.,Bangladesh,31/08/2015,2015,,,
17030,1580,Ananta Jeanswear Ltd.,Bangladesh,27/09/2016,2016,,,
23996,1580,Ananta Jeanswear Ltd.,Bangladesh,11/12/2017,2017,,,
32196,1580,Ananta Jeanswear Ltd.,Bangladesh,04/02/2019,2019,,,
38860,1580,Ananta Jeanswear Ltd.,Bangladesh,17/02/2020,2020,,,
12440,1581,Windy Apparels Ltd.,Bangladesh,31/08/2015,2015,,,
8571,1582,Vinh Tien Garment Im-Ex Co. Ltd.,Vietnam,10/03/2015,2015,,,
17151,1582,Vinh Tien Garment Im-Ex Co. Ltd.,Vietnam,18/10/2016,2016,,,
24946,1582,Vinh Tien Garment Im-Ex Co. Ltd.,Vietnam,03/01/2018,2018,,,
8855,1583,Hoa Sen Phu Tho Garment Co. Ltd.,Vietnam,01/04/2015,2015,,,
17831,1583,Hoa Sen Phu Tho Garment Co. Ltd.,Vietnam,05/12/2016,2016,,,
25309,1583,Hoa Sen Phu Tho Garment Co. Ltd.,Vietnam,23/01/2018,2018,,,
32029,1583,Hoa Sen Phu Tho Garment Co. Ltd.,Vietnam,29/01/2019,2019,,,
38465,1583,Hoa Sen Phu Tho Garment Co. Ltd.,Vietnam,11/02/2020,2020,,,
41439,1583,Hoa Sen Phu Tho Garment Co. Ltd.,Vietnam,26/01/2021,2021,,,
8933,1584,"Thien Nam Garment Co., Ltd.",Vietnam,20/04/2015,2015,,,
16313,1584,"Thien Nam Garment Co., Ltd.",Vietnam,23/08/2016,2016,,,
21957,1584,"Thien Nam Garment Co., Ltd.",Vietnam,24/08/2017,2017,,,
18025,1585,PT Sansan Saudaratex Jaya 5,Indonesia,05/12/2016,2016,,,
25586,1585,PT Sansan Saudaratex Jaya 5,Indonesia,06/02/2018,2018,,,
32648,1585,PT Sansan Saudaratex Jaya 5,Indonesia,26/02/2019,2019,,,
39013,1585,PT Sansan Saudaratex Jaya 5,Indonesia,27/02/2020,2020,,,
8488,1587,"Joon Saigon Co., Ltd.",Vietnam,24/03/2015,2015,,,
13673,1587,"Joon Saigon Co., Ltd.",Vietnam,08/03/2016,2016,,,
19178,1587,"Joon Saigon Co., Ltd.",Vietnam,07/03/2017,2017,,,
25949,1587,"Joon Saigon Co., Ltd.",Vietnam,13/03/2018,2018,,,
33111,1587,"Joon Saigon Co., Ltd.",Vietnam,02/04/2019,2019,,,
39115,1587,"Joon Saigon Co., Ltd.",Vietnam,10/03/2020,2020,,,
8227,1588,PT Notos,Indonesia,26/01/2015,2015,,,
12955,1588,PT Notos,Indonesia,10/02/2016,2016,,,
18673,1588,PT Notos,Indonesia,08/02/2017,2017,,,
26226,1588,PT Notos,Indonesia,06/03/2018,2018,,,
32358,1588,PT Notos,Indonesia,12/02/2019,2019,,,
38637,1588,PT Notos,Indonesia,12/02/2020,2020,,,
10779,1589,Golden Harbor Garment (Cambodia) Limited,Cambodia,16/09/2015,2015,,,
16726,1589,Golden Harbor Garment (Cambodia) Limited,Cambodia,22/09/2016,2016,,,
12155,1590,Perform Well Holdings (Cambodia) Limited,Cambodia,21/10/2015,2015,,,
