QuestID,FactoryAssessedID,buyer1name,buyer2name,buyer3name,buyer1pol19,buyer1gov19,buyer1trace19,buyer2trace19,buyer3trace19,buyertracemx19,buyer1know19,buyer2know19,buyer3know19,buyerknowmx19
22987,1533,debenhams,kmart australia,marks & spencer,6,2,3,0,5,5,3,0,4,4
30939,1533,debenhams,kmart australia,marks & spencer,6,2,3,0,5,5,3,0,4,4
39069,1533,debenhams,kmart australia,marks & spencer,6,2,3,0,5,5,3,0,4,4
9714,1534,,,,0,0,0,0,0,0,0,0,0,0
17878,1534,,,,0,0,0,0,0,0,0,0,0,0
27225,1534,,,,0,0,0,0,0,0,0,0,0,0
34442,1534,,,,0,0,0,0,0,0,0,0,0,0
9915,1535,muji,,,2,1,1,0,0,1,1,0,0,1
17221,1535,muji,,,2,1,1,0,0,1,1,0,0,1
23324,1535,muji,,,2,1,1,0,0,1,1,0,0,1
30852,1535,,,,0,0,0,0,0,0,0,0,0,0
38121,1535,muji,,,2,1,1,0,0,1,1,0,0,1
9110,1536,,,,0,0,0,0,0,0,0,0,0,0
36283,1536,,,,0,0,0,0,0,0,0,0,0,0
8051,1537,hybrid,carter's,g-iii,0,0,0,0,0,0,0,0,0,0
13400,1537,hybrid,carter's,g-iii,0,0,0,0,0,0,0,0,0,0
19267,1537,hybrid,carter's,g-iii,0,0,0,0,0,0,0,0,0,0
27367,1537,hybrid,carter's,g-iii,0,0,0,0,0,0,0,0,0,0
8653,1538,,,,0,0,0,0,0,0,0,0,0,0
8086,1539,,,,0,0,0,0,0,0,0,0,0,0
14652,1539,,,,0,0,0,0,0,0,0,0,0,0
12197,1540,new balance,hanesbrands,marika,7,5,5,5,0,5,4,2,0,4
17799,1540,new balance,hanesbrands,marika,7,5,5,5,0,5,4,2,0,4
22472,1540,new balance,hanesbrands,marika,7,5,5,5,0,5,4,2,0,4
30366,1540,new balance,hanesbrands,marika,7,5,5,5,0,5,4,2,0,4
37432,1540,new balance,hanesbrands,marika,7,5,5,5,0,5,4,2,0,4
42152,1540,new balance,hanesbrands,marika,7,5,5,5,0,5,4,2,0,4
8262,1540,,,,0,0,0,0,0,0,0,0,0,0
9150,1541,jc penney,next,marks & spencer,6,2,1,3,5,5,2,2,4,4
14817,1541,jc penney,next,marks & spencer,6,2,1,3,5,5,2,2,4,4
21297,1541,jc penney,next,marks & spencer,6,2,1,3,5,5,2,2,4,4
27996,1541,jc penney,next,marks & spencer,6,2,1,3,5,5,2,2,4,4
34403,1541,jc penney,next,marks & spencer,6,2,1,3,5,5,2,2,4,4
40791,1541,jc penney,next,marks & spencer,6,2,1,3,5,5,2,2,4,4
43250,1541,jc penney,next,marks & spencer,6,2,1,3,5,5,2,2,4,4
14553,1543,,,,0,0,0,0,0,0,0,0,0,0
24055,1543,,,,0,0,0,0,0,0,0,0,0,0
32131,1543,,,,0,0,0,0,0,0,0,0,0,0
8263,1544,tesco,gu,primark,8,5,3,0,2,3,4,0,3,4
13824,1544,tesco,gu,primark,8,5,3,0,2,3,4,0,3,4
18787,1544,tesco,gu,primark,8,5,3,0,2,3,4,0,3,4
25036,1544,tesco,gu,primark,8,5,3,0,2,3,4,0,3,4
32154,1544,tesco,gu,primark,8,5,3,0,2,3,4,0,3,4
39170,1544,tesco,gu,primark,8,5,3,0,2,3,4,0,3,4
41701,1544,tesco,gu,primark,8,5,3,0,2,3,4,0,3,4
13071,1545,,,,0,0,0,0,0,0,0,0,0,0
8325,1546,calvin klein,michael kors,baernard chaus,9,5,3,1,0,3,4,1,0,4
15781,1546,calvin klein,michael kors,baernard chaus,9,5,3,1,0,3,4,1,0,4
21315,1546,calvin klein,michael kors,baernard chaus,9,5,3,1,0,3,4,1,0,4
8055,1547,descente,asics,lokal,0,0,0,3,0,3,0,2,0,2
13246,1547,descente,asics,lokal,0,0,0,3,0,3,0,2,0,2
18648,1547,descente,asics,lokal,0,0,0,3,0,3,0,2,0,2
27337,1547,descente,asics,lokal,0,0,0,3,0,3,0,2,0,2
34639,1547,descente,asics,lokal,0,0,0,3,0,3,0,2,0,2
10681,1550,muji,abercrombie & fitch,tommy hilfiger,2,1,1,1,3,3,1,3,4,4
16433,1550,muji,abercrombie & fitch,tommy hilfiger,2,1,1,1,3,3,1,3,4,4
23326,1550,muji,abercrombie & fitch,tommy hilfiger,2,1,1,1,3,3,1,3,4,4
30469,1550,muji,abercrombie & fitch,tommy hilfiger,2,1,1,1,3,3,1,3,4,4
37053,1550,muji,abercrombie & fitch,tommy hilfiger,2,1,1,1,3,3,1,3,4,4
40704,1550,muji,abercrombie & fitch,tommy hilfiger,2,1,1,1,3,3,1,3,4,4
8141,1551,adidas,north face,,10,7,6,0,0,6,6,0,0,6
13801,1551,adidas,north face,,10,7,6,0,0,6,6,0,0,6
19708,1551,adidas,north face,,10,7,6,0,0,6,6,0,0,6
8363,1552,under armour,,,7,2,3,0,0,3,2,0,0,2
13616,1552,under armour,,,7,2,3,0,0,3,2,0,0,2
18888,1552,under armour,,,7,2,3,0,0,3,2,0,0,2
26031,1552,under armour,,,7,2,3,0,0,3,2,0,0,2
32956,1552,under armour,,,7,2,3,0,0,3,2,0,0,2
39632,1552,under armour,,,7,2,3,0,0,3,2,0,0,2
43567,1552,under armour,,,7,2,3,0,0,3,2,0,0,2
8327,1553,best seller,newlook,splash,0,0,0,3,0,3,0,2,0,2
16711,1553,best seller,newlook,splash,0,0,0,3,0,3,0,2,0,2
20558,1553,best seller,newlook,splash,0,0,0,3,0,3,0,2,0,2
29318,1553,best seller,newlook,splash,0,0,0,3,0,3,0,2,0,2
10189,1554,jc penney,inditex,mango,6,2,1,0,1,1,2,0,1,2
16980,1554,jc penney,inditex,mango,6,2,1,0,1,1,2,0,1,2
23116,1554,jc penney,inditex,mango,6,2,1,0,1,1,2,0,1,2
30188,1554,jc penney,inditex,mango,6,2,1,0,1,1,2,0,1,2
36840,1554,jc penney,inditex,mango,6,2,1,0,1,1,2,0,1,2
40394,1554,jc penney,inditex,mango,6,2,1,0,1,1,2,0,1,2
8681,1555,,,,0,0,0,0,0,0,0,0,0,0
8431,1556,,,,0,0,0,0,0,0,0,0,0,0
12717,1558,vf,alpha,ja,0,0,0,0,0,0,0,0,0,0
18016,1558,vf,alpha,ja,0,0,0,0,0,0,0,0,0,0
24042,1558,vf,alpha,ja,0,0,0,0,0,0,0,0,0,0
37469,1558,vf,alpha,ja,0,0,0,0,0,0,0,0,0,0
8411,1560,tahari,jones,judys,0,0,0,0,0,0,0,1,0,1
14006,1560,tahari,jones,judys,0,0,0,0,0,0,0,1,0,1
20536,1560,tahari,jones,judys,0,0,0,0,0,0,0,1,0,1
38706,1560,tahari,jones,judys,0,0,0,0,0,0,0,1,0,1
42059,1560,tahari,jones,judys,0,0,0,0,0,0,0,1,0,1
11871,1561,h&m,esprit,marks & spencer,10,9,5,8,5,8,5,5,4,5
16669,1561,h&m,esprit,marks & spencer,10,9,5,8,5,8,5,5,4,5
23404,1561,h&m,esprit,marks & spencer,10,9,5,8,5,8,5,5,4,5
30819,1561,h&m,esprit,marks & spencer,10,9,5,8,5,8,5,5,4,5
39177,1561,h&m,esprit,marks & spencer,10,9,5,8,5,8,5,5,4,5
12928,1562,h&m,esprit,sainsbury's,10,9,5,8,3,8,5,5,1,5
17707,1562,h&m,esprit,sainsbury's,10,9,5,8,3,8,5,5,1,5
24983,1562,h&m,esprit,sainsbury's,10,9,5,8,3,8,5,5,1,5
32888,1562,h&m,esprit,sainsbury's,10,9,5,8,3,8,5,5,1,5
12718,1563,gap,inditex,target,10,5,5,0,2,5,5,0,5,5
17326,1563,gap,inditex,target,10,5,5,0,2,5,5,0,5,5
22993,1563,gap,inditex,target,10,5,5,0,2,5,5,0,5,5
31149,1563,gap,inditex,target,10,5,5,0,2,5,5,0,5,5
38160,1563,gap,inditex,target,10,5,5,0,2,5,5,0,5,5
8131,1564,h&m,gap,alfred dunner,10,9,5,5,0,5,5,5,0,5
13488,1564,h&m,gap,alfred dunner,10,9,5,5,0,5,5,5,0,5
20160,1564,h&m,gap,alfred dunner,10,9,5,5,0,5,5,5,0,5
27377,1564,h&m,gap,alfred dunner,10,9,5,5,0,5,5,5,0,5
33189,1564,h&m,gap,alfred dunner,10,9,5,5,0,5,5,5,0,5
10093,1565,,,,0,0,0,0,0,0,0,0,0,0
17623,1565,,,,0,0,0,0,0,0,0,0,0,0
24272,1565,,,,0,0,0,0,0,0,0,0,0,0
37760,1565,,,,0,0,0,0,0,0,0,0,0,0
41170,1565,,,,0,0,0,0,0,0,0,0,0,0
12173,1567,,,,0,0,0,0,0,0,0,0,0,0
19714,1567,,,,0,0,0,0,0,0,0,0,0,0
28289,1567,,,,0,0,0,0,0,0,0,0,0,0
34910,1567,,,,0,0,0,0,0,0,0,0,0,0
40125,1567,,,,0,0,0,0,0,0,0,0,0,0
43224,1567,,,,0,0,0,0,0,0,0,0,0,0
12122,1568,american eagle,gap,ascena,5,3,1,5,0,5,1,5,0,5
16136,1568,american eagle,gap,ascena,5,3,1,5,0,5,1,5,0,5
22682,1568,american eagle,gap,ascena,5,3,1,5,0,5,1,5,0,5
29688,1568,american eagle,gap,ascena,5,3,1,5,0,5,1,5,0,5
37406,1568,american eagle,gap,ascena,5,3,1,5,0,5,1,5,0,5
12125,1569,gap,ascena,li & fung,10,5,5,0,0,5,5,0,0,5
16156,1569,gap,ascena,li & fung,10,5,5,0,0,5,5,0,0,5
22802,1569,gap,ascena,li & fung,10,5,5,0,0,5,5,0,0,5
31401,1569,gap,ascena,li & fung,10,5,5,0,0,5,5,0,0,5
37648,1569,gap,ascena,li & fung,10,5,5,0,0,5,5,0,0,5
12326,1570,adidas,puma,sanmar,10,7,6,5,0,6,6,5,0,6
17199,1570,adidas,puma,sanmar,10,7,6,5,0,6,6,5,0,6
23883,1570,adidas,puma,sanmar,10,7,6,5,0,6,6,5,0,6
31217,1570,adidas,puma,sanmar,10,7,6,5,0,6,6,5,0,6
8727,1571,gap,carter's,target,10,5,5,0,2,5,5,0,5,5
21631,1571,gap,carter's,target,10,5,5,0,2,5,5,0,5,5
29505,1571,gap,carter's,target,10,5,5,0,2,5,5,0,5,5
36609,1571,gap,carter's,target,10,5,5,0,2,5,5,0,5,5
40460,1571,gap,carter's,target,10,5,5,0,2,5,5,0,5,5
12329,1572,,,,0,0,0,0,0,0,0,0,0,0
16969,1572,,,,0,0,0,0,0,0,0,0,0,0
11378,1574,,,,0,0,0,0,0,0,0,0,0,0
16398,1574,,,,0,0,0,0,0,0,0,0,0,0
22281,1574,,,,0,0,0,0,0,0,0,0,0,0
29674,1574,,,,0,0,0,0,0,0,0,0,0,0
36093,1574,,,,0,0,0,0,0,0,0,0,0,0
40166,1574,,,,0,0,0,0,0,0,0,0,0,0
43253,1574,,,,0,0,0,0,0,0,0,0,0,0
8145,1575,,,,0,0,0,0,0,0,0,0,0,0
12948,1575,,,,0,0,0,0,0,0,0,0,0,0
8444,1576,calvin klein,ann taylor,,9,5,3,0,0,3,4,0,0,4
15017,1576,calvin klein,ann taylor,,9,5,3,0,0,3,4,0,0,4
20435,1576,calvin klein,ann taylor,,9,5,3,0,0,3,4,0,0,4
27415,1576,calvin klein,ann taylor,,9,5,3,0,0,3,4,0,0,4
35382,1576,calvin klein,ann taylor,,9,5,3,0,0,3,4,0,0,4
8737,1578,pvh,toyota tsusho,li & fung,0,0,0,0,0,0,0,0,0,0
14113,1578,pvh,toyota tsusho,li & fung,0,0,0,0,0,0,0,0,0,0
19711,1578,pvh,toyota tsusho,li & fung,0,0,0,0,0,0,0,0,0,0
26262,1578,pvh,toyota tsusho,li & fung,0,0,0,0,0,0,0,0,0,0
32829,1578,pvh,toyota tsusho,li & fung,0,0,0,0,0,0,0,0,0,0
39188,1578,pvh,toyota tsusho,li & fung,0,0,0,0,0,0,0,0,0,0
41784,1578,pvh,toyota tsusho,li & fung,0,0,0,0,0,0,0,0,0,0
12225,1579,h&m,c&a,kmart,10,9,5,6,1,6,5,4,2,5
16776,1579,h&m,c&a,kmart,10,9,5,6,1,6,5,4,2,5
22981,1579,h&m,c&a,kmart,10,9,5,6,1,6,5,4,2,5
31134,1579,h&m,c&a,kmart,10,9,5,6,1,6,5,4,2,5
38594,1579,h&m,c&a,kmart,10,9,5,6,1,6,5,4,2,5
12671,1580,gap,h&m,ascena,10,5,5,5,0,5,5,5,0,5
17030,1580,gap,h&m,ascena,10,5,5,5,0,5,5,5,0,5
23996,1580,gap,h&m,ascena,10,5,5,5,0,5,5,5,0,5
32196,1580,gap,h&m,ascena,10,5,5,5,0,5,5,5,0,5
38860,1580,gap,h&m,ascena,10,5,5,5,0,5,5,5,0,5
12440,1581,,,,0,0,0,0,0,0,0,0,0,0
8571,1582,costco,dsg,asmara,6,1,1,0,0,1,1,0,0,1
17151,1582,costco,dsg,asmara,6,1,1,0,0,1,1,0,0,1
24946,1582,costco,dsg,asmara,6,1,1,0,0,1,1,0,0,1
8855,1583,target,inditex,primark,8,4,2,0,2,2,5,0,3,5
17831,1583,target,inditex,primark,8,4,2,0,2,2,5,0,3,5
25309,1583,target,inditex,primark,8,4,2,0,2,2,5,0,3,5
32029,1583,target,inditex,primark,8,4,2,0,2,2,5,0,3,5
38465,1583,target,inditex,primark,8,4,2,0,2,2,5,0,3,5
41439,1583,target,inditex,primark,8,4,2,0,2,2,5,0,3,5
8933,1584,seidensticker,itochu,raon,0,0,0,0,0,0,0,0,0,0
16313,1584,seidensticker,itochu,raon,0,0,0,0,0,0,0,0,0,0
21957,1584,seidensticker,itochu,raon,0,0,0,0,0,0,0,0,0,0
18025,1585,h&m,carter's,,10,9,5,0,0,5,5,0,0,5
25586,1585,h&m,carter's,,10,9,5,0,0,5,5,0,0,5
32648,1585,h&m,carter's,,10,9,5,0,0,5,5,0,0,5
39013,1585,h&m,carter's,,10,9,5,0,0,5,5,0,0,5
8488,1587,spd,gwj,vf,0,0,0,0,0,0,0,0,0,0
13673,1587,spd,gwj,vf,0,0,0,0,0,0,0,0,0,0
19178,1587,spd,gwj,vf,0,0,0,0,0,0,0,0,0,0
25949,1587,spd,gwj,vf,0,0,0,0,0,0,0,0,0,0
33111,1587,spd,gwj,vf,0,0,0,0,0,0,0,0,0,0
39115,1587,spd,gwj,vf,0,0,0,0,0,0,0,0,0,0
8227,1588,gap,esprit,g-iii,10,5,5,8,0,8,5,5,0,5
12955,1588,gap,esprit,g-iii,10,5,5,8,0,8,5,5,0,5
18673,1588,gap,esprit,g-iii,10,5,5,8,0,8,5,5,0,5
26226,1588,gap,esprit,g-iii,10,5,5,8,0,8,5,5,0,5
32358,1588,gap,esprit,g-iii,10,5,5,8,0,8,5,5,0,5
38637,1588,gap,esprit,g-iii,10,5,5,8,0,8,5,5,0,5
10779,1589,,,,0,0,0,0,0,0,0,0,0,0
16726,1589,,,,0,0,0,0,0,0,0,0,0,0
12155,1590,,,,0,0,0,0,0,0,0,0,0,0
18886,1590,,,,0,0,0,0,0,0,0,0,0,0
26609,1590,,,,0,0,0,0,0,0,0,0,0,0
34728,1590,,,,0,0,0,0,0,0,0,0,0,0
13547,1591,walmart,primark,cost co,8,7,1,2,1,2,3,3,1,3
20201,1591,walmart,primark,cost co,8,7,1,2,1,2,3,3,1,3
27202,1591,walmart,primark,cost co,8,7,1,2,1,2,3,3,1,3
33833,1591,walmart,primark,cost co,8,7,1,2,1,2,3,3,1,3
13219,1592,,,,0,0,0,0,0,0,0,0,0,0
21235,1592,,,,0,0,0,0,0,0,0,0,0,0
29074,1592,,,,0,0,0,0,0,0,0,0,0,0
35681,1592,,,,0,0,0,0,0,0,0,0,0,0
12420,1594,,,,0,0,0,0,0,0,0,0,0,0
13814,1595,vf asia,gap,kohl's,0,0,0,5,1,5,0,5,1,5
18470,1595,vf asia,gap,kohl's,0,0,0,5,1,5,0,5,1,5
26127,1595,vf asia,gap,kohl's,0,0,0,5,1,5,0,5,1,5
35583,1595,vf asia,gap,kohl's,0,0,0,5,1,5,0,5,1,5
8239,1596,pvh,h&m,c&a,0,0,0,5,6,6,0,5,4,5
13031,1596,pvh,h&m,c&a,0,0,0,5,6,6,0,5,4,5
18957,1596,pvh,h&m,c&a,0,0,0,5,6,6,0,5,4,5
26554,1596,pvh,h&m,c&a,0,0,0,5,6,6,0,5,4,5
32470,1596,pvh,h&m,c&a,0,0,0,5,6,6,0,5,4,5
39233,1596,pvh,h&m,c&a,0,0,0,5,6,6,0,5,4,5
8244,1597,,,,0,0,0,0,0,0,0,0,0,0
15107,1597,,,,0,0,0,0,0,0,0,0,0,0
13632,1598,the children's place,,,0,0,0,0,0,0,0,0,0,0
18992,1598,,,,0,0,0,0,0,0,0,0,0,0
26632,1598,the children's place,,,0,0,0,0,0,0,0,0,0,0
33245,1598,the children's place,,,0,0,0,0,0,0,0,0,0,0
40154,1598,the children's place,,,0,0,0,0,0,0,0,0,0,0
17649,1599,,,,0,0,0,0,0,0,0,0,0,0
26411,1599,,,,0,0,0,0,0,0,0,0,0,0
35278,1599,,,,0,0,0,0,0,0,0,0,0,0
40524,1599,,,,0,0,0,0,0,0,0,0,0,0
43744,1599,,,,0,0,0,0,0,0,0,0,0,0
12299,1600,,,,0,0,0,0,0,0,0,0,0,0
17161,1600,,,,0,0,0,0,0,0,0,0,0,0
25354,1600,,,,0,0,0,0,0,0,0,0,0,0
34369,1600,,,,0,0,0,0,0,0,0,0,0,0
41008,1600,,,,0,0,0,0,0,0,0,0,0,0
8441,1601,columbia,jc penney,samkyung,4,4,3,1,0,3,2,2,0,2
15347,1601,columbia,jc penney,samkyung,4,4,3,1,0,3,2,2,0,2
20482,1601,columbia,jc penney,samkyung,4,4,3,1,0,3,2,2,0,2
29783,1601,columbia,jc penney,samkyung,4,4,3,1,0,3,2,2,0,2
35926,1601,columbia,jc penney,samkyung,4,4,3,1,0,3,2,2,0,2
8385,1602,marks & spencer,peerless,li & fung,10,10,5,0,0,5,4,0,0,4
13981,1602,marks & spencer,peerless,li & fung,10,10,5,0,0,5,4,0,0,4
19560,1602,marks & spencer,peerless,li & fung,10,10,5,0,0,5,4,0,0,4
11818,1603,,,,0,0,0,0,0,0,0,0,0,0
8867,1606,pvh,guess,"mexx, tom taylor",0,0,0,1,1,1,0,1,1,1
15114,1606,pvh,guess,"mexx, tom taylor",0,0,0,1,1,1,0,1,1,1
21075,1606,pvh,guess,"mexx, tom taylor",0,0,0,1,1,1,0,1,1,1
28048,1606,pvh,guess,"mexx, tom taylor",0,0,0,1,1,1,0,1,1,1
8981,1608,walmart,gymboree,belk,8,7,1,0,0,1,3,0,0,3
14488,1608,walmart,gymboree,belk,8,7,1,0,0,1,3,0,0,3
20184,1608,walmart,gymboree,belk,8,7,1,0,0,1,3,0,0,3
29236,1608,walmart,gymboree,belk,8,7,1,0,0,1,3,0,0,3
36326,1608,walmart,gymboree,belk,8,7,1,0,0,1,3,0,0,3
40761,1608,walmart,gymboree,belk,8,7,1,0,0,1,3,0,0,3
8887,1613,colmar,aritzia,filippa k,0,0,0,0,0,0,0,0,0,0
14647,1613,colmar,aritzia,filippa k,0,0,0,0,0,0,0,0,0,0
20211,1613,colmar,aritzia,filippa k,0,0,0,0,0,0,0,0,0,0
27743,1613,colmar,aritzia,filippa k,0,0,0,0,0,0,0,0,0,0
34970,1613,colmar,aritzia,filippa k,0,0,0,0,0,0,0,0,0,0
39503,1613,colmar,aritzia,filippa k,0,0,0,0,0,0,0,0,0,0
9031,1614,,,,0,0,0,0,0,0,0,0,0,0
9129,1615,ann inc,jc penney,kohl's,0,0,0,1,1,1,0,2,1,2
14798,1615,ann inc,jc penney,kohl's,0,0,0,1,1,1,0,2,1,2
21197,1615,ann inc,jc penney,kohl's,0,0,0,1,1,1,0,2,1,2
28475,1615,ann inc,jc penney,kohl's,0,0,0,1,1,1,0,2,1,2
35130,1615,ann inc,jc penney,kohl's,0,0,0,1,1,1,0,2,1,2
39728,1615,ann inc,jc penney,kohl's,0,0,0,1,1,1,0,2,1,2
42688,1615,ann inc,jc penney,kohl's,0,0,0,1,1,1,0,2,1,2
9375,1616,kasper,talbots,tommy hilfiger,0,0,0,0,3,3,0,0,4,4
15320,1616,kasper,talbots,tommy hilfiger,0,0,0,0,3,3,0,0,4,4
20706,1616,kasper,talbots,tommy hilfiger,0,0,0,0,3,3,0,0,4,4
27468,1616,kasper,talbots,tommy hilfiger,0,0,0,0,3,3,0,0,4,4
34166,1616,kasper,talbots,tommy hilfiger,0,0,0,0,3,3,0,0,4,4
39507,1616,kasper,talbots,tommy hilfiger,0,0,0,0,3,3,0,0,4,4
15057,1617,best seller,zara,,0,0,0,2,0,2,0,5,0,5
23537,1617,best seller,zara,,0,0,0,2,0,2,0,5,0,5
30689,1617,best seller,zara,,0,0,0,2,0,2,0,5,0,5
41323,1617,best seller,zara,,0,0,0,2,0,2,0,5,0,5
11162,1618,kik,mango,indochine,5,2,1,1,0,1,1,1,0,1
19797,1618,kik,mango,indochine,5,2,1,1,0,1,1,1,0,1
8975,1619,agabang,sports authority,skechers,0,0,0,0,1,1,0,0,1,1
14541,1619,agabang,sports authority,skechers,0,0,0,0,1,1,0,0,1,1
20468,1619,agabang,sports authority,skechers,0,0,0,0,1,1,0,0,1,1
27343,1619,agabang,sports authority,skechers,0,0,0,0,1,1,0,0,1,1
34082,1619,agabang,sports authority,skechers,0,0,0,0,1,1,0,0,1,1
39529,1619,agabang,sports authority,skechers,0,0,0,0,1,1,0,0,1,1
8617,1620,ann taylor,gap,talbots,0,0,0,5,0,5,0,5,0,5
14657,1620,ann taylor,gap,talbots,0,0,0,5,0,5,0,5,0,5
20344,1620,ann taylor,gap,talbots,0,0,0,5,0,5,0,5,0,5
27345,1620,ann taylor,gap,talbots,0,0,0,5,0,5,0,5,0,5
34088,1620,ann taylor,gap,talbots,0,0,0,5,0,5,0,5,0,5
9271,1621,mango,the children's place,decathlon,6,3,1,0,1,1,1,0,1,1
16068,1621,mango,the children's place,decathlon,6,3,1,0,1,1,1,0,1,1
22424,1621,mango,the children's place,decathlon,6,3,1,0,1,1,1,0,1,1
30639,1621,mango,the children's place,decathlon,6,3,1,0,1,1,1,0,1,1
37428,1621,mango,the children's place,decathlon,6,3,1,0,1,1,1,0,1,1
40851,1621,mango,the children's place,decathlon,6,3,1,0,1,1,1,0,1,1
9628,1623,h&m,cab,marubeni,10,9,5,0,0,5,5,0,0,5
15341,1623,h&m,cab,marubeni,10,9,5,0,0,5,5,0,0,5
20541,1623,h&m,cab,marubeni,10,9,5,0,0,5,5,0,0,5
27101,1623,h&m,cab,marubeni,10,9,5,0,0,5,5,0,0,5
33543,1623,h&m,cab,marubeni,10,9,5,0,0,5,5,0,0,5
9548,1624,,,,0,0,0,0,0,0,0,0,0,0
15573,1624,,,,0,0,0,0,0,0,0,0,0,0
10583,1626,,,,0,0,0,0,0,0,0,0,0,0
11344,1628,gap,h&m,levis,10,5,5,5,5,5,5,5,4,5
16412,1628,gap,h&m,levis,10,5,5,5,5,5,5,5,4,5
22894,1628,gap,h&m,levis,10,5,5,5,5,5,5,5,4,5
31231,1628,gap,h&m,levis,10,5,5,5,5,5,5,5,4,5
11709,1630,h&m,"jbs, erika, kmart",itoyokado,10,9,5,0,1,5,5,0,2,5
17469,1630,h&m,"jbs, erika, kmart",itoyokado,10,9,5,0,1,5,5,0,2,5
24371,1630,h&m,"jbs, erika, kmart",itoyokado,10,9,5,0,1,5,5,0,2,5
30840,1630,h&m,"jbs, erika, kmart",itoyokado,10,9,5,0,1,5,5,0,2,5
37896,1630,h&m,"jbs, erika, kmart",itoyokado,10,9,5,0,1,5,5,0,2,5
8790,1631,pvh,abercrombie & fitch,ea7,0,0,0,1,0,1,0,3,0,3
14644,1631,pvh,abercrombie & fitch,ea7,0,0,0,1,0,1,0,3,0,3
20686,1631,pvh,abercrombie & fitch,ea7,0,0,0,1,0,1,0,3,0,3
27545,1631,pvh,abercrombie & fitch,ea7,0,0,0,1,0,1,0,3,0,3
34178,1631,pvh,abercrombie & fitch,ea7,0,0,0,1,0,1,0,3,0,3
39557,1631,pvh,abercrombie & fitch,ea7,0,0,0,1,0,1,0,3,0,3
8917,1632,abercrombie & fitch,american eagle,armani,5,2,1,1,1,1,3,1,1,3
14883,1632,abercrombie & fitch,american eagle,armani,5,2,1,1,1,1,3,1,1,3
20287,1632,abercrombie & fitch,american eagle,armani,5,2,1,1,1,1,3,1,1,3
26518,1632,abercrombie & fitch,american eagle,armani,5,2,1,1,1,1,3,1,1,3
33938,1632,abercrombie & fitch,american eagle,armani,5,2,1,1,1,1,3,1,1,3
39464,1632,abercrombie & fitch,american eagle,armani,5,2,1,1,1,1,3,1,1,3
42332,1632,abercrombie & fitch,american eagle,armani,5,2,1,1,1,1,3,1,1,3
12554,1633,giorgio armani,,,0,0,0,0,0,0,0,0,0,0
20869,1633,giorgio armani,,,0,0,0,0,0,0,0,0,0,0
30857,1633,,,,0,0,0,0,0,0,0,0,0,0
42218,1633,giorgio armani,,,0,0,0,0,0,0,0,0,0,0
9383,1634,gap,walmart,abercrombie & fitch,10,5,5,1,1,5,5,3,3,5
15608,1634,gap,walmart,abercrombie & fitch,10,5,5,1,1,5,5,3,3,5
21013,1634,gap,walmart,abercrombie & fitch,10,5,5,1,1,5,5,3,3,5
28084,1634,gap,walmart,abercrombie & fitch,10,5,5,1,1,5,5,3,3,5
34689,1634,gap,walmart,abercrombie & fitch,10,5,5,1,1,5,5,3,3,5
39677,1634,gap,walmart,abercrombie & fitch,10,5,5,1,1,5,5,3,3,5
42940,1634,gap,walmart,abercrombie & fitch,10,5,5,1,1,5,5,3,3,5
9297,1635,eplin,kids,new balance,0,0,0,0,5,5,0,0,4,4
15715,1635,eplin,kids,new balance,0,0,0,0,5,5,0,0,4,4
22270,1635,eplin,kids,new balance,0,0,0,0,5,5,0,0,4,4
9429,1639,chico's,zara,carter's,4,1,1,2,0,2,1,5,0,5
16732,1639,chico's,zara,carter's,4,1,1,2,0,2,1,5,0,5
24823,1639,chico's,zara,carter's,4,1,1,2,0,2,1,5,0,5
37532,1639,chico's,zara,carter's,4,1,1,2,0,2,1,5,0,5
41127,1639,chico's,zara,carter's,4,1,1,2,0,2,1,5,0,5
9638,1640,jc penney,kohl's,target,6,2,1,1,2,2,2,1,5,5
16185,1640,jc penney,kohl's,target,6,2,1,1,2,2,2,1,5,5
21802,1640,jc penney,kohl's,target,6,2,1,1,2,2,2,1,5,5
28762,1640,jc penney,kohl's,target,6,2,1,1,2,2,2,1,5,5
36079,1640,jc penney,kohl's,target,6,2,1,1,2,2,2,1,5,5
8918,1641,adidas,gap,h&m,10,7,6,5,5,6,6,5,5,6
15361,1641,adidas,gap,h&m,10,7,6,5,5,6,6,5,5,6
20722,1641,adidas,gap,h&m,10,7,6,5,5,6,6,5,5,6
27962,1641,adidas,gap,h&m,10,7,6,5,5,6,6,5,5,6
34982,1641,adidas,gap,h&m,10,7,6,5,5,6,6,5,5,6
8311,1642,polo ralph lauren,sanmar,,0,0,0,0,0,0,0,0,0,0
13728,1642,polo ralph lauren,sanmar,,0,0,0,0,0,0,0,0,0,0
19581,1642,polo ralph lauren,sanmar,,0,0,0,0,0,0,0,0,0,0
8841,1643,target,jc penney,sears,8,4,2,1,0,2,5,2,0,5
14542,1643,target,jc penney,sears,8,4,2,1,0,2,5,2,0,5
20535,1643,target,jc penney,sears,8,4,2,1,0,2,5,2,0,5
27105,1643,target,jc penney,sears,8,4,2,1,0,2,5,2,0,5
34278,1643,target,jc penney,sears,8,4,2,1,0,2,5,2,0,5
39418,1643,target,jc penney,sears,8,4,2,1,0,2,5,2,0,5
42488,1643,target,jc penney,sears,8,4,2,1,0,2,5,2,0,5
9348,1645,costco,gunze,silver elle,6,1,1,0,0,1,1,0,0,1
