QuestID,FactoryBWID,FactoryName,Country,AssessmentDate,year,cName,CNRR,repriskid,RRCleaned,Rrsector,doubt,handcoded,round
34088,1620,PT Tainan Enterprises Indonesia,Indonesia,20/05/2019,2019,tainan enterprises indonesia pt,Tainan Enterprises Indonesia; PT,2526195,tainan enterprises indonesia pt,Personal and Household Goods,0,0,1
9271,1621,tng investment and trading jsc,Vietnam,19/05/2015,2015,tng investment and trading jsc,TNG Investment and Trading JSC,26903,tng investment and trading jsc,Personal and Household Goods,0,0,1
16068,1621,tng investment and trading jsc,Vietnam,9/8/2016,2016,tng investment and trading jsc,TNG Investment and Trading JSC,26903,tng investment and trading jsc,Personal and Household Goods,0,0,1
22424,1621,tng investment and trading jsc,Vietnam,19/09/2017,2017,tng investment and trading jsc,TNG Investment and Trading JSC,26903,tng investment and trading jsc,Personal and Household Goods,0,0,1
30639,1621,tng investment and trading jsc,Vietnam,15/11/2018,2018,tng investment and trading jsc,TNG Investment and Trading JSC,26903,tng investment and trading jsc,Personal and Household Goods,0,0,1
37428,1621,tng investment and trading jsc,Vietnam,26/11/2019,2019,tng investment and trading jsc,TNG Investment and Trading JSC,26903,tng investment and trading jsc,Personal and Household Goods,0,0,1
40851,1621,tng investment and trading jsc,Vietnam,9/12/2020,2020,tng investment and trading jsc,TNG Investment and Trading JSC,26903,tng investment and trading jsc,Personal and Household Goods,0,0,1
9628,1623,PT Sari Warna Asli Textile Industry (Surakarta),Indonesia,23/06/2015,2015,sari warna asli textile industry pt,Sari Warna Asli Textile Industry; PT,132096,sari warna asli textile industry pt,Personal and Household Goods,0,0,1
15341,1623,PT Sari Warna Asli Textile Industry (Surakarta),Indonesia,22/06/2016,2016,sari warna asli textile industry pt,Sari Warna Asli Textile Industry; PT,132096,sari warna asli textile industry pt,Personal and Household Goods,0,0,1
20541,1623,PT Sari Warna Asli Textile Industry (Surakarta),Indonesia,7/6/2017,2017,sari warna asli textile industry pt,Sari Warna Asli Textile Industry; PT,132096,sari warna asli textile industry pt,Personal and Household Goods,0,0,1
27101,1623,PT Sari Warna Asli Textile Industry (Surakarta),Indonesia,8/5/2018,2018,sari warna asli textile industry pt,Sari Warna Asli Textile Industry; PT,132096,sari warna asli textile industry pt,Personal and Household Goods,0,0,1
33543,1623,PT Sari Warna Asli Textile Industry (Surakarta),Indonesia,23/04/2019,2019,sari warna asli textile industry pt,Sari Warna Asli Textile Industry; PT,132096,sari warna asli textile industry pt,Personal and Household Goods,0,0,1
9548,1624,Eland Binh Duong 1 Factory,Vietnam,9/6/2015,2015,eland binh duong 1 factory,,,,,0,0,0
15573,1624,Eland Binh Duong 1 Factory,Vietnam,12/7/2016,2016,eland binh duong 1 factory,,,,,0,0,0
10583,1626,"ATTO (Cambodia) Co., Ltd",Cambodia,14/08/2015,2015,atto,,,,,0,1,3
11344,1628,Ananta Denim Technology Ltd.,Bangladesh,29/06/2015,2015,ananta denim technology ltd,Ananta Denim Technology Ltd,2416449,ananta denim technology ltd,Personal and Household Goods,0,0,1
16412,1628,Ananta Denim Technology Ltd.,Bangladesh,29/08/2016,2016,ananta denim technology ltd,Ananta Denim Technology Ltd,2416449,ananta denim technology ltd,Personal and Household Goods,0,0,1
22894,1628,Ananta Denim Technology Ltd.,Bangladesh,2/10/2017,2017,ananta denim technology ltd,Ananta Denim Technology Ltd,2416449,ananta denim technology ltd,Personal and Household Goods,0,0,1
31231,1628,Ananta Denim Technology Ltd.,Bangladesh,3/12/2018,2018,ananta denim technology ltd,Ananta Denim Technology Ltd,2416449,ananta denim technology ltd,Personal and Household Goods,0,0,1
11709,1630,PT Sri Rejeki Isman Tbk,Indonesia,22/10/2015,2015,sri rejeki isman tbk pt,Sri Rejeki Isman Tbk; PT (Sritex),65198,sri rejeki isman tbk pt,Personal and Household Goods,0,0,1
17469,1630,PT Sri Rejeki Isman Tbk,Indonesia,25/10/2016,2016,sri rejeki isman tbk pt,Sri Rejeki Isman Tbk; PT (Sritex),65198,sri rejeki isman tbk pt,Personal and Household Goods,0,0,1
24371,1630,PT Sri Rejeki Isman Tbk,Indonesia,12/12/2017,2017,sri rejeki isman tbk pt,Sri Rejeki Isman Tbk; PT (Sritex),65198,sri rejeki isman tbk pt,Personal and Household Goods,0,0,1
30840,1630,PT Sri Rejeki Isman Tbk,Indonesia,1/11/2018,2018,sri rejeki isman tbk pt,Sri Rejeki Isman Tbk; PT (Sritex),65198,sri rejeki isman tbk pt,Personal and Household Goods,0,0,1
37896,1630,PT Sri Rejeki Isman Tbk,Indonesia,28/11/2019,2019,sri rejeki isman tbk pt,Sri Rejeki Isman Tbk; PT (Sritex),65198,sri rejeki isman tbk pt,Personal and Household Goods,0,0,1
8790,1631,Smart Elegant International Vietnam Ltd.,Vietnam,21/04/2015,2015,smart elegant international vietnam ltd,,,,,0,0,0
14644,1631,Smart Elegant International Vietnam Ltd.,Vietnam,17/05/2016,2016,smart elegant international vietnam ltd,,,,,0,0,0
20686,1631,Smart Elegant International Vietnam Ltd.,Vietnam,6/6/2017,2017,smart elegant international vietnam ltd,,,,,0,0,0
27545,1631,Smart Elegant International Vietnam Ltd.,Vietnam,5/6/2018,2018,smart elegant international vietnam ltd,,,,,0,0,0
34178,1631,Smart Elegant International Vietnam Ltd.,Vietnam,4/6/2019,2019,smart elegant international vietnam ltd,,,,,0,0,0
39557,1631,Smart Elegant International Vietnam Ltd.,Vietnam,30/06/2020,2020,smart elegant international vietnam ltd,,,,,0,0,0
8917,1632,Branch of Smart Elegant International Vietnam Ltd. No.2,Vietnam,12/5/2015,2015,smart elegant international vietnam ltd,,,,,0,1,0
14883,1632,Branch of Smart Elegant International Vietnam Ltd. No.2,Vietnam,24/05/2016,2016,smart elegant international vietnam ltd,,,,,0,1,0
20287,1632,Branch of Smart Elegant International Vietnam Ltd. No.2,Vietnam,9/5/2017,2017,smart elegant international vietnam ltd,,,,,0,1,0
26518,1632,Branch of Smart Elegant International Vietnam Ltd. No.2,Vietnam,17/04/2018,2018,smart elegant international vietnam ltd,,,,,0,1,0
33938,1632,Branch of Smart Elegant International Vietnam Ltd. No.2,Vietnam,21/05/2019,2019,smart elegant international vietnam ltd,,,,,0,1,0
39464,1632,Branch of Smart Elegant International Vietnam Ltd. No.2,Vietnam,23/06/2020,2020,smart elegant international vietnam ltd,,,,,0,1,0
42332,1632,Branch of Smart Elegant International Vietnam Ltd. No.2,Vietnam,19/05/2021,2021,smart elegant international vietnam ltd,,,,,0,1,0
12554,1633,"Silverasia Manufacturing Co., Ltd",Cambodia,16/12/2015,2015,silverasia manufacturing,,,,,0,0,0
20869,1633,"Silverasia Manufacturing Co., Ltd",Cambodia,22/06/2017,2017,silverasia manufacturing,,,,,0,0,0
30857,1633,"Silverasia Manufacturing Co., Ltd",Cambodia,14/11/2018,2018,silverasia manufacturing,,,,,0,0,0
42218,1633,"Silverasia Manufacturing Co., Ltd",Cambodia,28/04/2021,2021,silverasia manufacturing,,,,,0,0,0
9383,1634,"Shinwon Ebenezer Vietnam Co., Ltd.",Vietnam,21/05/2015,2015,shinwon ebenezer vietnam,,,,,0,0,0
15608,1634,"Shinwon Ebenezer Vietnam Co., Ltd.",Vietnam,29/06/2016,2016,shinwon ebenezer vietnam,,,,,0,0,0
21013,1634,Shinwon Ebenezer Vietnam Co. Ltd.,Vietnam,12/7/2017,2017,shinwon ebenezer vietnam,,,,,0,0,0
28084,1634,Shinwon Ebenezer Vietnam Co. Ltd.,Vietnam,10/7/2018,2018,shinwon ebenezer vietnam,,,,,0,0,0
34689,1634,"Shinwon Ebenezer Vietnam Co., Ltd.",Vietnam,2/7/2019,2019,shinwon ebenezer vietnam,,,,,0,0,0
39677,1634,"Shinwon Ebenezer Vietnam Co., Ltd.",Vietnam,14/07/2020,2020,shinwon ebenezer vietnam,,,,,0,0,0
42940,1634,"Shinwon Ebenezer Vietnam Co., Ltd.",Vietnam,14/07/2021,2021,shinwon ebenezer vietnam,,,,,0,0,0
9297,1635,Eland Vietnam Corporation Ltd. - Trang Bang Branch,Vietnam,9/6/2015,2015,eland vietnam corp ltd,,,,,0,1,0
15715,1635,Eland Vietnam Corporation Ltd. - Trang Bang Branch,Vietnam,19/07/2016,2016,eland vietnam corp ltd,,,,,0,1,0
22270,1635,Eland Vietnam Corporation Ltd. - Trang Bang Branch,Vietnam,6/9/2017,2017,eland vietnam corp ltd,,,,,0,1,0
9429,1639,"Pearl Vina Co., Ltd.",Vietnam,19/05/2015,2015,pearl vina,,,,,0,0,0
16732,1639,"Pearl Vina Co., Ltd.",Vietnam,28/09/2016,2016,pearl vina,,,,,0,0,0
24823,1639,"Pearl Vina Co., Ltd.",Vietnam,3/1/2018,2018,pearl vina,,,,,0,0,0
37532,1639,"Pearl Vina Co., Ltd.",Vietnam,3/12/2019,2019,pearl vina,,,,,0,0,0
41127,1639,"Pearl Vina Co., Ltd.",Vietnam,22/12/2020,2020,pearl vina,,,,,0,0,0
9638,1640,"GG Vina Co., Ltd.",Vietnam,11/6/2015,2015,gg vina,,,,,0,0,0
16185,1640,"GG Vina Co., Ltd.",Vietnam,24/08/2016,2016,gg vina,,,,,0,0,0
21802,1640,"GG Vina Co., Ltd.",Vietnam,7/8/2017,2017,gg vina,,,,,0,0,0
28762,1640,"GG Vina Co., Ltd.",Vietnam,7/8/2018,2018,gg vina,,,,,0,0,0
36079,1640,"GG Vina Co., Ltd.",Vietnam,17/09/2019,2019,gg vina,,,,,0,0,0
8918,1641,PT Gistex Garmen Indonesia (Bandung),Indonesia,18/05/2015,2015,gistex garmen indonesia pt,,,,,0,0,0
15361,1641,PT Gistex Garmen Indonesia (Bandung),Indonesia,23/06/2016,2016,gistex garmen indonesia pt,,,,,0,0,0
20722,1641,PT Gistex Garmen Indonesia (Bandung),Indonesia,15/06/2017,2017,gistex garmen indonesia pt,,,,,0,0,0
27962,1641,PT Gistex Garmen Indonesia (Bandung),Indonesia,28/06/2018,2018,gistex garmen indonesia pt,,,,,0,0,0
34982,1641,PT Gistex Garmen Indonesia (Bandung),Indonesia,9/7/2019,2019,gistex garmen indonesia pt,,,,,0,0,0
8311,1642,PT Sandang Mutiara Cemerlang,Indonesia,12/2/2015,2015,sandang mutiara cemerlang pt,,,,,0,0,0
13728,1642,PT Sandang Mutiara Cemerlang,Indonesia,10/3/2016,2016,sandang mutiara cemerlang pt,,,,,0,0,0
19581,1642,PT Sandang Mutiara Cemerlang,Indonesia,30/03/2017,2017,sandang mutiara cemerlang pt,,,,,0,0,0
8841,1643,"NB Nam Phuong Co., Ltd.",Vietnam,5/5/2015,2015,nb nam phuong,,,,,0,0,0
14542,1643,"NB Nam Phuong Co., Ltd.",Vietnam,3/5/2016,2016,nb nam phuong,,,,,0,0,0
20535,1643,"NB Nam Phuong Co., Ltd.",Vietnam,23/05/2017,2017,nb nam phuong,,,,,0,0,0
27105,1643,"NB Nam Phuong Co., Ltd.",Vietnam,15/05/2018,2018,nb nam phuong,,,,,0,0,0
34278,1643,"NB Nam Phuong Co., Ltd.",Vietnam,4/6/2019,2019,nb nam phuong,,,,,0,0,0
39418,1643,"NB Nam Phuong Co., Ltd.",Vietnam,2/6/2020,2020,nb nam phuong,,,,,0,0,0
42488,1643,"NB Nam Phuong Co., Ltd.",Vietnam,25/05/2021,2021,nb nam phuong,,,,,0,0,0
9348,1645,"Thien Quang Sewing Clothing One Member Co., Ltd.",Vietnam,2/6/2015,2015,thien quang sewing clothing one member,,,,,0,0,0
16332,1645,"Thien Quang Sewing Clothing One Member Co., Ltd.",Vietnam,16/08/2016,2016,thien quang sewing clothing one member,,,,,0,0,0
21821,1645,"Thien Quang Sewing Clothing One Member Co., Ltd.",Vietnam,17/08/2017,2017,thien quang sewing clothing one member,,,,,0,0,0
29390,1645,"Thien Quang Sewing Clothing One Member Co., Ltd.",Vietnam,28/08/2018,2018,thien quang sewing clothing one member,,,,,0,0,0
36156,1645,"Thien Quang Sewing Clothing One Member Co., Ltd.",Vietnam,17/09/2019,2019,thien quang sewing clothing one member,,,,,0,0,0
40302,1645,"Thien Quang Sewing Clothing One Member Co., Ltd.",Vietnam,6/10/2020,2020,thien quang sewing clothing one member,,,,,0,0,0
9678,1647,Garnet Nam Dinh Co. Ltd.,Vietnam,4/6/2015,2015,garnet nam dinh,,,,,0,0,0
18131,1647,Garnet Nam Dinh Co. Ltd.,Vietnam,22/12/2016,2016,garnet nam dinh,,,,,0,0,0
13810,1648,"Cambo C-L Upper Garment Co., Ltd",Cambodia,28/01/2016,2016,cambo c-l upper garment,,,,,0,0,0
20542,1648,"Cambo C-L Upper Garment Co., Ltd",Cambodia,8/5/2017,2017,cambo c-l upper garment,,,,,0,0,0
27960,1648,"Cambo C-L Upper Garment Co., Ltd",Cambodia,6/6/2018,2018,cambo c-l upper garment,,,,,0,0,0
8499,1650,PT Crevis Tex Jaya,Indonesia,11/3/2015,2015,crevis tex jaya pt,Crevis Tex Jaya; PT,2450674,crevis tex jaya pt,Personal and Household Goods,0,0,1
14345,1650,PT Crevis Tex Jaya,Indonesia,19/04/2016,2016,crevis tex jaya pt,Crevis Tex Jaya; PT,2450674,crevis tex jaya pt,Personal and Household Goods,0,0,1
19701,1650,PT Crevis Tex Jaya,Indonesia,11/4/2017,2017,crevis tex jaya pt,Crevis Tex Jaya; PT,2450674,crevis tex jaya pt,Personal and Household Goods,0,0,1
26385,1650,PT Crevis Tex Jaya,Indonesia,20/03/2018,2018,crevis tex jaya pt,Crevis Tex Jaya; PT,2450674,crevis tex jaya pt,Personal and Household Goods,0,0,1
32891,1650,PT Crevis Tex Jaya,Indonesia,13/03/2019,2019,crevis tex jaya pt,Crevis Tex Jaya; PT,2450674,crevis tex jaya pt,Personal and Household Goods,0,0,1
9401,1651,"Ginwin Industry (Cambodia) Co., Ltd (Branch 2)",Cambodia,28/05/2015,2015,ginwin industry,,,,,0,0,0
15487,1651,"Ginwin Industry (Cambodia) Co., Ltd (Branch 2)",Cambodia,23/06/2016,2016,ginwin industry,,,,,0,0,0
22920,1651,"Ginwin Industry (Cambodia) Co., Ltd (Branch 2)",Cambodia,27/09/2017,2017,ginwin industry,,,,,0,0,0
29954,1651,"Ginwin Industry (Cambodia) Co., Ltd (Branch 2)",Cambodia,25/09/2018,2018,ginwin industry,,,,,0,0,0
36551,1651,"Ginwin Industry (Cambodia) Co., Ltd (Branch 2)",Cambodia,17/10/2019,2019,ginwin industry,,,,,0,0,0
42381,1651,"Ginwin Industry (Cambodia) Co., Ltd (Branch 2)",Cambodia,12/5/2021,2021,ginwin industry,,,,,0,0,0
12380,1653,PT Globalindo Intimates,Indonesia,16/12/2015,2015,globalindo intimates pt,,,,,0,0,0
17656,1653,PT Globalindo Intimates,Indonesia,14/11/2016,2016,globalindo intimates pt,,,,,0,0,0
24444,1653,PT Globalindo Intimates,Indonesia,20/12/2017,2017,globalindo intimates pt,,,,,0,0,0
35401,1653,PT Globalindo Intimates,Indonesia,25/07/2019,2019,globalindo intimates pt,,,,,0,0,0
10958,1658,PT Busanaremaja Agracipta (Singosaren),Indonesia,17/09/2015,2015,busanaremaja agracipta pt,,,,,0,0,0
17266,1658,PT Busanaremaja Agracipta (Singosaren),Indonesia,19/10/2016,2016,busanaremaja agracipta pt,,,,,0,0,0
23752,1658,PT Busanaremaja Agracipta (Singosaren),Indonesia,8/11/2017,2017,busanaremaja agracipta pt,,,,,0,0,0
30923,1658,PT Busanaremaja Agracipta (Singosaren),Indonesia,22/11/2018,2018,busanaremaja agracipta pt,,,,,0,0,0
37932,1658,PT Busanaremaja Agracipta (Singosaren),Indonesia,19/12/2019,2019,busanaremaja agracipta pt,,,,,0,0,0
13610,1661,Neo-Concept Fashion (Cambodia) Company Limited,Cambodia,17/02/2016,2016,neo-concept fashion,,,,,0,0,0
20888,1661,Neo-Concept Fashion (Cambodia) Company Limited,Cambodia,15/06/2017,2017,neo-concept fashion,,,,,0,0,0
27656,1661,Neo-Concept Fashion (Cambodia) Company Limited,Cambodia,11/6/2018,2018,neo-concept fashion,,,,,0,0,0
34210,1661,Neo-Concept Fashion (Cambodia) Company Limited,Cambodia,20/06/2019,2019,neo-concept fashion,,,,,0,0,0
10813,1662,PT Busanaremaja Agracipta (Klodran),Indonesia,1/9/2015,2015,busanaremaja agracipta pt,,,,,0,0,0
17791,1662,PT Busanaremaja Agracipta (Klodran),Indonesia,22/11/2016,2016,busanaremaja agracipta pt,,,,,0,0,0
24259,1662,PT Busanaremaja Agracipta (Klodran),Indonesia,12/12/2017,2017,busanaremaja agracipta pt,,,,,0,0,0
37438,1662,PT Busanaremaja Agracipta (Klodran),Indonesia,18/11/2019,2019,busanaremaja agracipta pt,,,,,0,0,0
9852,1663,PT Pandu Dewa Nata,Indonesia,30/06/2015,2015,pandu dewa nata pt,,,,,0,0,0
12446,1664,Esses Fashions Ltd.,Bangladesh,29/06/2015,2015,esses fashions ltd,Esses Fashions Ltd,2562960,esses fashions ltd,Personal and Household Goods,0,0,1
16099,1664,Esses Fashions Ltd.,Bangladesh,8/8/2016,2016,esses fashions ltd,Esses Fashions Ltd,2562960,esses fashions ltd,Personal and Household Goods,0,0,1
12592,1665,International Knitwear and Apparels Ltd.,Bangladesh,13/09/2015,2015,international knitwear and apparels ltd,International Knitwear and Apparels Ltd,2592427,international knitwear and apparels ltd,Unspecified,0,0,1
21040,1665,International Knitwear and Apparels Ltd.,Bangladesh,10/7/2017,2017,international knitwear and apparels ltd,International Knitwear and Apparels Ltd,2592427,international knitwear and apparels ltd,Unspecified,0,0,1
13127,1666,IRIS Fabrics Ltd.,Bangladesh,20/09/2015,2015,iris fabrics ltd,,,,,0,0,0
16774,1666,IRIS Fabrics Ltd.,Bangladesh,6/9/2016,2016,iris fabrics ltd,,,,,0,0,0
22774,1666,IRIS Fabrics Ltd.,Bangladesh,12/9/2017,2017,iris fabrics ltd,,,,,0,0,0
30556,1666,IRIS Fabrics Ltd.,Bangladesh,13/11/2018,2018,iris fabrics ltd,,,,,0,0,0
37478,1666,IRIS Fabrics Ltd.,Bangladesh,20/11/2019,2019,iris fabrics ltd,,,,,0,0,0
11410,1670,Bangla Poshak Ltd.,Bangladesh,8/9/2015,2015,bangla poshak ltd,,,,,0,0,0
11071,1671,Sikder Apparel Hosiery Ltd.,Bangladesh,10/8/2015,2015,sikder apparel hosiery ltd,Sikder Apparel Hosiery Ltd,398754,sikder apparel hosiery ltd,Personal and Household Goods,0,0,1
13639,1672,JMS Composite Knitwear Ltd.,Bangladesh,12/10/2015,2015,jms composite knitwear ltd,,,,,0,0,0
13050,1673,BlueTex Knitwear Ltd.,Bangladesh,12/10/2015,2015,bluetex knitwear ltd,,,,,0,0,0
8443,1676,"HANSAE INTERNATIONAL, S.A MODULO # 5 (MASAYA)",Nicaragua,2/3/2015,2015,"hansae international, sa modulo  5",,,,,0,0,0
13388,1677,Peak Apparels Ltd.,Bangladesh,16/11/2015,2015,peak apparels ltd,,,,,0,0,0
13189,1678,Banga Garments Ltd.,Bangladesh,27/10/2015,2015,banga garments ltd,,,,,0,0,0
13409,1679,Cortz Apparels Ltd.,Bangladesh,26/10/2015,2015,cortz apparels ltd,,,,,0,0,0
16962,1679,Cortz Apparels Ltd.,Bangladesh,20/09/2016,2016,cortz apparels ltd,,,,,0,0,0
23038,1679,Cortz Apparels Ltd.,Bangladesh,12/9/2017,2017,cortz apparels ltd,,,,,0,0,0
30511,1679,Cortz Apparels Ltd.,Bangladesh,7/10/2018,2018,cortz apparels ltd,,,,,0,0,0
37291,1679,Cortz Apparels Ltd.,Bangladesh,11/11/2019,2019,cortz apparels ltd,,,,,0,0,0
9144,1681,PT Sandang Asia Maju Abadi,Indonesia,26/05/2015,2015,sandang asia maju abadi pt,,,,,0,0,0
14947,1681,PT Sandang Asia Maju Abadi,Indonesia,25/05/2016,2016,sandang asia maju abadi pt,,,,,0,0,0
28606,1681,PT Sandang Asia Maju Abadi,Indonesia,17/07/2018,2018,sandang asia maju abadi pt,,,,,0,0,0
34648,1681,PT Sandang Asia Maju Abadi,Indonesia,26/06/2019,2019,sandang asia maju abadi pt,,,,,0,0,0
13315,1682,Colossus Apparel Ltd.,Bangladesh,12/10/2015,2015,colossus apparel ltd,,,,,0,0,0
16517,1682,Colossus Apparel Ltd.,Bangladesh,26/09/2016,2016,colossus apparel ltd,,,,,0,0,0
23822,1682,Colossus Apparel Ltd.,Bangladesh,30/10/2017,2017,colossus apparel ltd,,,,,0,0,0
32535,1682,Colossus Apparel Ltd.,Bangladesh,21/01/2019,2019,colossus apparel ltd,,,,,0,0,0
13538,1683,Colossus Apparel Ltd. (Unit-2),Bangladesh,20/09/2015,2015,colossus apparel ltd,,,,,0,0,0
16790,1683,Colossus Apparel Ltd. (Unit-2),Bangladesh,26/09/2016,2016,colossus apparel ltd,,,,,0,0,0
23885,1683,Colossus Apparel Ltd. (Unit-2),Bangladesh,30/10/2017,2017,colossus apparel ltd,,,,,0,0,0
32070,1683,Colossus Apparel Ltd. (Unit-2),Bangladesh,6/1/2019,2019,colossus apparel ltd,,,,,0,0,0
39221,1683,Colossus Apparel Ltd. (Unit-2),Bangladesh,8/3/2020,2020,colossus apparel ltd,,,,,0,0,0
9699,1684,Michelle Vietnam International Sewing Co. Ltd.,Vietnam,23/06/2015,2015,michelle vietnam international sewing,,,,,0,0,0
16508,1684,Michelle Vietnam International Sewing Co. Ltd.,Vietnam,6/9/2016,2016,michelle vietnam international sewing,,,,,0,0,0
11330,1687,PT Ganada Makmur Jaya,Indonesia,6/10/2015,2015,ganada makmur jaya pt,,,,,0,0,0
17169,1687,PT Ganada Makmur Jaya,Indonesia,11/10/2016,2016,ganada makmur jaya pt,,,,,0,0,0
23080,1687,PT Ganada Makmur Jaya,Indonesia,11/10/2017,2017,ganada makmur jaya pt,,,,,0,0,0
30241,1687,PT Ganada Makmur Jaya,Indonesia,16/10/2018,2018,ganada makmur jaya pt,,,,,0,0,0
39250,1687,PT Ganada Makmur Jaya,Indonesia,18/12/2019,2019,ganada makmur jaya pt,,,,,0,0,0
9822,1688,Seyang Corporation Vietnam,Vietnam,9/7/2015,2015,seyang corp vietnam,,,,,0,1,0
17149,1688,Seyang Corporation Vietnam,Vietnam,11/10/2016,2016,seyang corp vietnam,,,,,0,1,0
22884,1688,Seyang Corporation Vietnam,Vietnam,10/10/2017,2017,seyang corp vietnam,,,,,0,1,0
29693,1688,Seyang Corporation Vietnam,Vietnam,19/09/2018,2018,seyang corp vietnam,,,,,0,1,0
35989,1688,Seyang Corporation Vietnam,Vietnam,10/9/2019,2019,seyang corp vietnam,,,,,0,1,0
40161,1688,Seyang Corporation Vietnam,Vietnam,28/09/2020,2020,seyang corp vietnam,,,,,0,1,0
9568,1689,PT Pan Rama Vista Garment (Sukoharjo),Indonesia,8/6/2015,2015,pan rama vista garment pt,,,,,0,0,0
16142,1689,PT Pan Rama Vista Garment (Sukoharjo),Indonesia,15/08/2016,2016,pan rama vista garment pt,,,,,0,0,0
24023,1689,PT Pan Rama Vista Garment (Sukoharjo),Indonesia,21/11/2017,2017,pan rama vista garment pt,,,,,0,0,0
37511,1689,PT Pan Rama Vista Garment (Sukoharjo),Indonesia,19/11/2019,2019,pan rama vista garment pt,,,,,0,0,0
11656,1690,PT Asia Penta Garment,Indonesia,21/10/2015,2015,asia penta garment pt,,,,,0,0,0
10157,1691,Viet Hong Factory,Vietnam,27/07/2015,2015,viet hong factory,,,,,0,0,0
39838,1692,Crystal Sweater Vietnam Limited,Vietnam,18/08/2020,2020,crystal sweater vietnam ltd,,,,,0,0,0
43722,1692,Crystal Sweater Vietnam Limited,Vietnam,30/08/2021,2021,crystal sweater vietnam ltd,,,,,0,0,0
12200,1694,Phong Phu International JSC- Phong Phu Long An Export Garment Factory,Vietnam,8/12/2015,2015,phong phu international jsc,Phong Phu International JSC (PPJ Group; Phong Phu International; CTCP),2630375,phong phu international jsc,Personal and Household Goods,0,0,1
17584,1694,Phong Phu International JSC- Phong Phu Long An Export Garment Factory,Vietnam,22/11/2016,2016,phong phu international jsc,Phong Phu International JSC (PPJ Group; Phong Phu International; CTCP),2630375,phong phu international jsc,Personal and Household Goods,0,0,1
24861,1694,Phong Phu International JSC- Phong Phu Long An Export Garment Factory,Vietnam,3/1/2018,2018,phong phu international jsc,Phong Phu International JSC (PPJ Group; Phong Phu International; CTCP),2630375,phong phu international jsc,Personal and Household Goods,0,0,1
32920,1694,Phong Phu International JSC- Phong Phu Long An Export Garment Factory,Vietnam,19/03/2019,2019,phong phu international jsc,Phong Phu International JSC (PPJ Group; Phong Phu International; CTCP),2630375,phong phu international jsc,Personal and Household Goods,0,0,1
39527,1694,Phong Phu International JSC- Phong Phu Long An Export Garment Factory,Vietnam,23/06/2020,2020,phong phu international jsc,Phong Phu International JSC (PPJ Group; Phong Phu International; CTCP),2630375,phong phu international jsc,Personal and Household Goods,0,0,1
13598,1695,Jin Yi Hua ( Cambodia) Garment Company Limited,Cambodia,31/12/2015,2015,jin yi hua garment,,,,,0,0,0
20679,1695,Jin Yi Hua ( Cambodia) Garment Company Limited,Cambodia,15/06/2017,2017,jin yi hua garment,,,,,0,0,0
28298,1695,Jin Yi Hua ( Cambodia) Garment Company Limited,Cambodia,19/07/2018,2018,jin yi hua garment,,,,,0,0,0
38543,1695,Jin Yi Hua ( Cambodia) Garment Company Limited,Cambodia,12/2/2020,2020,jin yi hua garment,,,,,0,0,0
42674,1695,Jin Yi Hua ( Cambodia) Garment Company Limited,Cambodia,6/7/2021,2021,jin yi hua garment,,,,,0,0,0
9855,1696,TNG Investment and Trading JSC - Song Cong 4 Garment Branch,Vietnam,7/7/2015,2015,tng investment and trading jsc,TNG Investment and Trading JSC,26903,tng investment and trading jsc,Personal and Household Goods,0,0,1
9582,1697,PT Solo Kawistara Garmindo,Indonesia,18/06/2015,2015,solo kawistara garmindo pt,,,,,0,0,0
15736,1697,PT Solo Kawistara Garmindo,Indonesia,18/07/2016,2016,solo kawistara garmindo pt,,,,,0,0,0
21866,1697,PT Solo Kawistara Garmindo,Indonesia,15/08/2017,2017,solo kawistara garmindo pt,,,,,0,0,0
28956,1697,PT Solo Kawistara Garmindo,Indonesia,1/8/2018,2018,solo kawistara garmindo pt,,,,,0,0,0
35862,1697,PT Solo Kawistara Garmindo,Indonesia,14/08/2019,2019,solo kawistara garmindo pt,,,,,0,0,0
9998,1698,Son Ha Garment JSC,Vietnam,9/7/2015,2015,son ha garment jsc,,,,,0,0,0
15714,1698,Son Ha Garment JSC,Vietnam,19/07/2016,2016,son ha garment jsc,,,,,0,0,0
22344,1698,Son Ha Garment JSC,Vietnam,6/9/2017,2017,son ha garment jsc,,,,,0,0,0
29694,1698,Son Ha Garment JSC,Vietnam,13/09/2018,2018,son ha garment jsc,,,,,0,0,0
36083,1698,Son Ha Garment JSC,Vietnam,11/9/2019,2019,son ha garment jsc,,,,,0,0,0
40239,1698,Son Ha Garment JSC,Vietnam,13/10/2020,2020,son ha garment jsc,,,,,0,0,0
10570,1700,kim binh garment,Vietnam,18/08/2015,2015,kim binh garment,,,,,0,0,0
17056,1700,kim binh garment,Vietnam,18/10/2016,2016,kim binh garment,,,,,0,0,0
24389,1700,kim binh garment,Vietnam,19/12/2017,2017,kim binh garment,,,,,0,0,0
37844,1700,kim binh garment,Vietnam,16/12/2019,2019,kim binh garment,,,,,0,0,0
40942,1700,kim binh garment,Vietnam,7/1/2021,2021,kim binh garment,,,,,0,0,0
11430,1701,"Lucky Sapphire Co., Ltd",Cambodia,18/09/2015,2015,lucky sapphire,,,,,0,0,0
18293,1701,"Lucky Sapphire Co., Ltd",Cambodia,22/12/2016,2016,lucky sapphire,,,,,0,0,0
