,QuestID,FactoryBWID,FactoryName,Country,AssessmentDate,year,FNC,cName,CNRR,repriskID,RRCleaned,RRSector,doubt
3080,16970,1408,Naga Peace Corporation Limited,Cambodia,07/09/2016,2016,,naga peace corp ltd,,,,,0
3081,23603,1408,Naga Peace Corporation Limited,Cambodia,17/10/2017,2017,,naga peace corp ltd,,,,,0
3082,30382,1408,Naga Peace Corporation Limited,Cambodia,16/10/2018,2018,,naga peace corp ltd,,,,,0
3083,37330,1408,Naga Peace Corporation Limited,Cambodia,19/11/2019,2019,,naga peace corp ltd,,,,,0
3084,41015,1408,Naga Peace Corporation Limited,Cambodia,11/01/2021,2021,,naga peace corp ltd,,,,,0
3085,11587,1409,Kowide Outdoors Co. Ltd.,Vietnam,27/10/2015,2015,,kowide outdoors,,,,,0
3086,17715,1411,"Hyunwoocam Co., Ltd",Cambodia,11/10/2016,2016,,hyunwoocam,,,,,0
3087,26646,1411,"Hyunwoocam Co., Ltd",Cambodia,19/04/2018,2018,,hyunwoocam,,,,,0
3088,34682,1411,"Hyunwoocam Co., Ltd",Cambodia,02/07/2019,2019,,hyunwoocam,,,,,0
3089,42867,1411,"Hyunwoocam Co., Ltd",Cambodia,07/07/2021,2021,,hyunwoocam,,,,,0
3090,10533,1414,PT G-Texpia International,Indonesia,18/08/2015,2015,,g-texpia international pt,,,,,0
3091,24462,1414,PT G-Texpia International,Indonesia,19/12/2017,2017,,g-texpia international pt,,,,,0
3092,12710,1416,Viet Pan Pacific International Co. Ltd.,Vietnam,22/12/2015,2015,,viet pan pacific international,,,,,0
3093,18163,1416,Viet Pan Pacific International Co. Ltd.,Vietnam,04/01/2017,2017,,viet pan pacific international,,,,,0
3094,25379,1416,Viet Pan Pacific International Co. Ltd.,Vietnam,06/02/2018,2018,,viet pan pacific international,,,,,0
3095,32895,1416,Viet Pan Pacific International Co. Ltd.,Vietnam,19/03/2019,2019,,viet pan pacific international,,,,,0
3096,39284,1416,Viet Pan Pacific International Co. Ltd.,Vietnam,05/05/2020,2020,,viet pan pacific international,,,,,0
3097,43242,1416,Viet Pan Pacific International Co. Ltd.,Vietnam,03/08/2021,2021,,viet pan pacific international,,,,,0
3098,23375,1417,tng investment and trading jsc,Vietnam,31/10/2017,2017,,tng investment and trading jsc,TNG Investment and Trading JSC,26903.0,tng investment and trading jsc,Personal and Household Goods,0
3099,30915,1417,tng investment and trading jsc,Vietnam,27/11/2018,2018,,tng investment and trading jsc,TNG Investment and Trading JSC,26903.0,tng investment and trading jsc,Personal and Household Goods,0
3100,37535,1417,tng investment and trading jsc,Vietnam,09/12/2019,2019,,tng investment and trading jsc,TNG Investment and Trading JSC,26903.0,tng investment and trading jsc,Personal and Household Goods,0
3101,40930,1417,tng investment and trading jsc,Vietnam,29/12/2020,2020,,tng investment and trading jsc,TNG Investment and Trading JSC,26903.0,tng investment and trading jsc,Personal and Household Goods,0
3102,11136,1418,Song Tien JSC,Vietnam,06/10/2015,2015,,song tien jsc,,,,,0
3103,16737,1418,Song Tien JSC,Vietnam,04/10/2016,2016,,song tien jsc,,,,,0
3104,22650,1418,Song Tien JSC,Vietnam,03/10/2017,2017,,song tien jsc,,,,,0
3105,29813,1418,Song Tien JSC,Vietnam,25/09/2018,2018,,song tien jsc,,,,,0
3106,36628,1418,Song Tien JSC,Vietnam,15/10/2019,2019,,song tien jsc,,,,,0
3107,41309,1418,Song Tien JSC,Vietnam,19/01/2021,2021,,song tien jsc,,,,,0
3108,11051,1419,"V.J. ONE Garment Co., Ltd.",Vietnam,29/09/2015,2015,,v.j. one garment,,,,,0
3109,16656,1419,"V.J. ONE Garment Co., Ltd.",Vietnam,20/09/2016,2016,,v.j. one garment,,,,,0
3110,23201,1419,"V.J. ONE Garment Co., Ltd.",Vietnam,10/10/2017,2017,,v.j. one garment,,,,,0
3111,29737,1419,"V.J. ONE Garment Co., Ltd.",Vietnam,24/09/2018,2018,,v.j. one garment,,,,,0
3112,36942,1419,"V.J. ONE Garment Co., Ltd.",Vietnam,08/10/2019,2019,,v.j. one garment,,,,,0
3113,40827,1419,"V.J. ONE Garment Co., Ltd.",Vietnam,08/12/2020,2020,,v.j. one garment,,,,,0
3114,11870,1420,Premier Global (Vietnam) Garment Factory Co. Ltd.,Vietnam,27/10/2015,2015,,premier global garment factory,,,,,0
3115,19807,1420,Premier Global (Vietnam) Garment Factory Co. Ltd.,Vietnam,18/04/2017,2017,,premier global garment factory,,,,,0
3116,26323,1420,Premier Global (Vietnam) Garment Factory Co. Ltd.,Vietnam,03/04/2018,2018,,premier global garment factory,,,,,0
3117,33877,1420,Premier Global (Vietnam) Garment Factory Co. Ltd.,Vietnam,07/05/2019,2019,,premier global garment factory,,,,,0
3118,39343,1420,Premier Global (Vietnam) Garment Factory Co. Ltd.,Vietnam,12/05/2020,2020,,premier global garment factory,,,,,0
3119,42126,1420,Premier Global (Vietnam) Garment Factory Co. Ltd.,Vietnam,27/04/2021,2021,,premier global garment factory,,,,,0
3120,12322,1421,28.1 Joint Stock Company,Vietnam,08/12/2015,2015,,28.1 jsc,,,,,0
3121,18065,1421,28.1 Joint Stock Company,Vietnam,20/12/2016,2016,,28.1 jsc,,,,,0
3122,25478,1421,28.1 Joint Stock Company,Vietnam,22/01/2018,2018,,28.1 jsc,,,,,0
3123,32412,1421,28.1 Joint Stock Company,Vietnam,19/01/2019,2019,,28.1 jsc,,,,,0
3124,38944,1421,28.1 Joint Stock Company,Vietnam,03/03/2020,2020,,28.1 jsc,,,,,0
3125,42094,1421,28.1 Joint Stock Company,Vietnam,22/04/2021,2021,,28.1 jsc,,,,,0
3126,11809,1422,PT Fajar Tunggal Nasional,Indonesia,09/11/2015,2015,,fajar tunggal nasional pt,,,,,0
3127,17550,1422,PT Fajar Tunggal Nasional,Indonesia,09/11/2016,2016,,fajar tunggal nasional pt,,,,,0
3128,24540,1422,PT Fajar Tunggal Nasional,Indonesia,21/12/2017,2017,,fajar tunggal nasional pt,,,,,0
3129,32405,1422,PT Fajar Tunggal Nasional,Indonesia,12/02/2019,2019,,fajar tunggal nasional pt,,,,,0
3130,38786,1422,PT Fajar Tunggal Nasional,Indonesia,12/02/2020,2020,,fajar tunggal nasional pt,,,,,0
3131,13621,1423,"Global Apparel Textile (Cambodia) Manufacturing Pte., Ltd",Cambodia,18/02/2016,2016,,"global apparel textile manufacturing pte., ltd",Global Apparels Ltd,189852.0,global apparels ltd,Personal and Household Goods,0
3132,19537,1423,"Global Apparel Textile (Cambodia) Manufacturing Pte., Ltd",Cambodia,04/04/2017,2017,,"global apparel textile manufacturing pte., ltd",Global Apparels Ltd,189852.0,global apparels ltd,Personal and Household Goods,0
3133,26113,1423,"Global Apparel Textile (Cambodia) Manufacturing Pte., Ltd",Cambodia,29/03/2018,2018,,"global apparel textile manufacturing pte., ltd",Global Apparels Ltd,189852.0,global apparels ltd,Personal and Household Goods,0
3134,33586,1423,"Global Apparel Textile (Cambodia) Manufacturing Pte., Ltd",Cambodia,23/04/2019,2019,,"global apparel textile manufacturing pte., ltd",Global Apparels Ltd,189852.0,global apparels ltd,Personal and Household Goods,0
3135,39760,1423,"Global Apparel Textile (Cambodia) Manufacturing Pte., Ltd",Cambodia,12/08/2020,2020,,"global apparel textile manufacturing pte., ltd",Global Apparels Ltd,189852.0,global apparels ltd,Personal and Household Goods,0
3136,43482,1423,"Global Apparel Textile (Cambodia) Manufacturing Pte., Ltd",Cambodia,25/08/2021,2021,,"global apparel textile manufacturing pte., ltd",Global Apparels Ltd,189852.0,global apparels ltd,Personal and Household Goods,0
3137,16356,1425,"Heng Storia Textile Co., Ltd",Cambodia,02/08/2016,2016,,heng storia textile,,,,,0
3138,24260,1425,"Heng Storia Textile Co., Ltd",Cambodia,14/12/2017,2017,,heng storia textile,,,,,0
3139,34457,1425,"Heng Storia Textile Co., Ltd",Cambodia,02/07/2019,2019,,heng storia textile,,,,,0
3140,42662,1425,"Heng Storia Textile Co., Ltd",Cambodia,22/06/2021,2021,,heng storia textile,,,,,0
3141,16933,1426,"Golden Plus Textile & Garment Co., Ltd",Cambodia,12/09/2016,2016,,golden plus textile and garment,,,,,0
3142,25507,1426,"Golden Plus Textile & Garment Co., Ltd",Cambodia,25/01/2018,2018,,golden plus textile and garment,,,,,0
3143,33524,1426,"Golden Plus Textile & Garment Co., Ltd",Cambodia,26/03/2019,2019,,golden plus textile and garment,,,,,0
3144,14202,1428,"Sungjin Inc Vina Co., Ltd.",Vietnam,12/04/2016,2016,,sungjin inc vina,,,,,0
3145,19672,1428,"Sungjin Inc Vina Co., Ltd.",Vietnam,18/04/2017,2017,,sungjin inc vina,,,,,0
3146,26578,1428,"Sungjin Inc Vina Co., Ltd.",Vietnam,17/04/2018,2018,,sungjin inc vina,,,,,0
3147,33983,1428,"Sungjin Inc Vina Co., Ltd.",Vietnam,28/05/2019,2019,,sungjin inc vina,,,,,0
3148,39429,1428,"Sungjin Inc Vina Co., Ltd.",Vietnam,09/06/2020,2020,,sungjin inc vina,,,,,0
3149,42357,1428,"Sungjin Inc Vina Co., Ltd.",Vietnam,18/05/2021,2021,,sungjin inc vina,,,,,0
3150,11729,1429,PT Pan Asia Jaya Abadi,Indonesia,02/11/2015,2015,,pan asia jaya abadi pt,,,,,0
3151,17544,1429,PT Pan Asia Jaya Abadi,Indonesia,10/11/2016,2016,,pan asia jaya abadi pt,,,,,0
3152,24405,1429,PT Pan Asia Jaya Abadi,Indonesia,18/12/2017,2017,,pan asia jaya abadi pt,,,,,0
3153,35923,1429,PT Pan Asia Jaya Abadi,Indonesia,22/08/2019,2019,,pan asia jaya abadi pt,,,,,0
3154,9877,1430,Saysaban Textile Factory,Jordan,08/07/2015,2015,,saysaban textile factory,,,,,0
3155,39845,1430,Saysaban Textile Factory,Jordan,09/08/2020,2020,,saysaban textile factory,,,,,0
3156,43788,1430,Saysaban Textile Factory,Jordan,26/08/2021,2021,,saysaban textile factory,,,,,0
3157,15391,1431,"Callisto Apparel (Cambodia) Co., Ltd",Cambodia,23/06/2016,2016,,callisto apparel,,,,,0
3158,21081,1431,"Callisto Apparel (Cambodia) Co., Ltd",Cambodia,04/07/2017,2017,,callisto apparel,,,,,0
3159,29399,1431,"Callisto Apparel (Cambodia) Co., Ltd",Cambodia,10/09/2018,2018,,callisto apparel,,,,,0
3160,38172,1431,"Callisto Apparel (Cambodia) Co., Ltd",Cambodia,09/01/2020,2020,,callisto apparel,,,,,0
3161,10009,1432,"T.U.W Textile (Cambodia) Co., Ltd",Cambodia,08/06/2015,2015,,t.u.w textile,,,,,0
3162,18356,1432,"T.U.W Textile (Cambodia) Co., Ltd",Cambodia,15/12/2016,2016,,t.u.w textile,,,,,0
3163,26190,1432,"T.U.W Textile (Cambodia) Co., Ltd",Cambodia,05/04/2018,2018,,t.u.w textile,,,,,0
3164,34723,1432,"T.U.W Textile (Cambodia) Co., Ltd",Cambodia,11/06/2019,2019,,t.u.w textile,,,,,0
3165,10080,1438,"Weibo Best Production (Cambodia) Co., Ltd",Cambodia,21/05/2015,2015,,weibo best production,,,,,0
3166,9400,1439,"Macox Manufacturing Co., Ltd",Cambodia,28/05/2015,2015,,macox manufacturing,,,,,0
3167,20289,1439,"Macox Manufacturing Co., Ltd",Cambodia,20/04/2017,2017,,macox manufacturing,,,,,0
3168,27985,1439,"Macox Manufacturing Co., Ltd",Cambodia,11/06/2018,2018,,macox manufacturing,,,,,0
3169,10739,1440,"Roo Hsing Garment Co., Ltd (Branch No.1)",Cambodia,25/09/2015,2015,,roo hsing garment,Roo Hsing Garment Co Ltd,201530.0,roo hsing garment,Personal and Household Goods,0
3170,16287,1440,"Roo Hsing Garment Co., Ltd (Branch No.1)",Cambodia,25/08/2016,2016,,roo hsing garment,Roo Hsing Garment Co Ltd,201530.0,roo hsing garment,Personal and Household Goods,0
3171,22531,1440,"Roo Hsing Garment Co., Ltd (Branch No.1)",Cambodia,03/10/2017,2017,,roo hsing garment,Roo Hsing Garment Co Ltd,201530.0,roo hsing garment,Personal and Household Goods,0
3172,9819,1441,Cocovol Apparel (Cambodia) Inc,Cambodia,24/06/2015,2015,,cocovol apparel inc,,,,,0
3173,17524,1441,Cocovol Apparel (Cambodia) Inc,Cambodia,26/10/2016,2016,,cocovol apparel inc,,,,,0
3174,23727,1441,Cocovol Apparel (Cambodia) Inc,Cambodia,06/12/2017,2017,,cocovol apparel inc,,,,,0
3175,32278,1441,Cocovol Apparel (Cambodia) Inc,Cambodia,13/02/2019,2019,,cocovol apparel inc,,,,,0
3176,42809,1441,Cocovol Apparel (Cambodia) Inc,Cambodia,08/07/2021,2021,,cocovol apparel inc,,,,,0
3177,12181,1442,"S.L.J (Cambodia) Apparel Manufacturing Co., Ltd",Cambodia,07/12/2015,2015,,s.l.j apparel manufacturing,,,,,0
3178,18343,1442,"S.L.J (Cambodia) Apparel Manufacturing Co., Ltd",Cambodia,29/12/2016,2016,,s.l.j apparel manufacturing,,,,,0
3179,24839,1442,"S.L.J (Cambodia) Apparel Manufacturing Co., Ltd",Cambodia,17/01/2018,2018,,s.l.j apparel manufacturing,,,,,0
3180,32252,1442,"S.L.J (Cambodia) Apparel Manufacturing Co., Ltd",Cambodia,22/01/2019,2019,,s.l.j apparel manufacturing,,,,,0
3181,38856,1442,"S.L.J (Cambodia) Apparel Manufacturing Co., Ltd",Cambodia,18/02/2020,2020,,s.l.j apparel manufacturing,,,,,0
3182,42985,1442,"S.L.J (Cambodia) Apparel Manufacturing Co., Ltd",Cambodia,25/06/2021,2021,,s.l.j apparel manufacturing,,,,,0
3183,11278,1444,"Leedar Knitting (Cambodia) Co., Ltd",Cambodia,08/09/2015,2015,,leedar knitting,,,,,0
3184,16781,1444,"Leedar Knitting (Cambodia) Co., Ltd",Cambodia,05/10/2016,2016,,leedar knitting,,,,,0
3185,26876,1444,"Leedar Knitting (Cambodia) Co., Ltd",Cambodia,01/03/2018,2018,,leedar knitting,,,,,0
3186,32806,1444,"Leedar Knitting (Cambodia) Co., Ltd",Cambodia,21/03/2019,2019,,leedar knitting,,,,,0
3187,10836,1445,Apple Fashion Co. Ltd.,Vietnam,15/09/2015,2015,,apple fashion,,,,,0
3188,11308,1446,PT Ameya Livingstyle Indonesia,Indonesia,06/10/2015,2015,,ameya livingstyle indonesia pt,Ameya Livingstyle Indonesia; PT,2450392.0,ameya livingstyle indonesia pt,Personal and Household Goods,0
3189,17140,1446,PT Ameya Livingstyle Indonesia,Indonesia,13/10/2016,2016,,ameya livingstyle indonesia pt,Ameya Livingstyle Indonesia; PT,2450392.0,ameya livingstyle indonesia pt,Personal and Household Goods,0
3190,24426,1446,PT Ameya Livingstyle Indonesia,Indonesia,11/12/2017,2017,,ameya livingstyle indonesia pt,Ameya Livingstyle Indonesia; PT,2450392.0,ameya livingstyle indonesia pt,Personal and Household Goods,0
3191,35812,1446,PT Ameya Livingstyle Indonesia,Indonesia,20/08/2019,2019,,ameya livingstyle indonesia pt,Ameya Livingstyle Indonesia; PT,2450392.0,ameya livingstyle indonesia pt,Personal and Household Goods,0
3192,14260,1447,"King Hamm Industrial Co., Ltd.",Vietnam,30/03/2016,2016,,king hamm industrial,,,,,0
3193,19368,1447,"King Hamm Industrial Co., Ltd.",Vietnam,28/03/2017,2017,,king hamm industrial,,,,,0
3194,26355,1447,"King Hamm Industrial Co., Ltd.",Vietnam,13/03/2018,2018,,king hamm industrial,,,,,0
3195,34068,1447,"King Hamm Industrial Co., Ltd.",Vietnam,14/05/2019,2019,,king hamm industrial,,,,,0
3196,39666,1447,"King Hamm Industrial Co., Ltd.",Vietnam,22/07/2020,2020,,king hamm industrial,,,,,0
3197,14236,1448,"Pilot Knit Sport Wear (Cambodia) Co., Ltd",Cambodia,20/04/2016,2016,,pilot knit sport wear,Pilot Knit Sport Wear (Cambodia) Co Ltd,2231508.0,pilot knit sport wear,Personal and Household Goods,0
3198,19791,1448,"Pilot Knit Sport Wear (Cambodia) Co., Ltd",Cambodia,03/05/2017,2017,,pilot knit sport wear,Pilot Knit Sport Wear (Cambodia) Co Ltd,2231508.0,pilot knit sport wear,Personal and Household Goods,0
3199,27515,1448,"Pilot Knit Sport Wear (Cambodia) Co., Ltd",Cambodia,04/06/2018,2018,,pilot knit sport wear,Pilot Knit Sport Wear (Cambodia) Co Ltd,2231508.0,pilot knit sport wear,Personal and Household Goods,0
3200,34464,1448,"Pilot Knit Sport Wear (Cambodia) Co., Ltd",Cambodia,03/07/2019,2019,,pilot knit sport wear,Pilot Knit Sport Wear (Cambodia) Co Ltd,2231508.0,pilot knit sport wear,Personal and Household Goods,0
3201,40325,1448,"Pilot Knit Sport Wear (Cambodia) Co., Ltd",Cambodia,28/10/2020,2020,,pilot knit sport wear,Pilot Knit Sport Wear (Cambodia) Co Ltd,2231508.0,pilot knit sport wear,Personal and Household Goods,0
3202,43312,1448,"Pilot Knit Sport Wear (Cambodia) Co., Ltd",Cambodia,19/08/2021,2021,,pilot knit sport wear,Pilot Knit Sport Wear (Cambodia) Co Ltd,2231508.0,pilot knit sport wear,Personal and Household Goods,0
3203,10515,1450,twin win textile,Cambodia,22/06/2015,2015,,twin win textile,,,,,0
3204,19143,1450,twin win textile,Cambodia,06/03/2017,2017,,twin win textile,,,,,0
3205,27473,1450,twin win textile,Cambodia,04/06/2018,2018,,twin win textile,,,,,0
3206,38939,1450,twin win textile,Cambodia,11/02/2020,2020,,twin win textile,,,,,0
3207,42568,1450,twin win textile,Cambodia,07/05/2021,2021,,twin win textile,,,,,0
3208,14325,1451,Flexcon Vietnam Joint Venture Co. Ltd.,Vietnam,20/04/2016,2016,,flexcon vietnam joint venture,,,,,0
3209,13622,1452,vinatex textile and garment northern corporation,Vietnam,23/02/2016,2016,,vinatex textile and garment northern corp,,,,,0
3210,20346,1452,vinatex textile and garment northern corporation,Vietnam,23/05/2017,2017,,vinatex textile and garment northern corp,,,,,0
3211,28397,1452,vinatex textile and garment northern corporation,Vietnam,17/07/2018,2018,,vinatex textile and garment northern corp,,,,,0
3212,10529,1454,Hoa Binh Co. Ltd.,Vietnam,25/08/2015,2015,,hoa binh,,,,,0
3213,22356,1454,Hoa Binh Co. Ltd.,Vietnam,12/09/2017,2017,,hoa binh,,,,,0
3214,12025,1455,Nien Hsing (Ninh Binh) Garment Co. Ltd.,Vietnam,10/11/2015,2015,,nien hsing garment,,,,,0
3215,17490,1455,Nien Hsing (Ninh Binh) Garment Co. Ltd.,Vietnam,08/11/2016,2016,,nien hsing garment,,,,,0
3216,24870,1455,Nien Hsing (Ninh Binh) Garment Co. Ltd.,Vietnam,09/01/2018,2018,,nien hsing garment,,,,,0
3217,37680,1455,Nien Hsing (Ninh Binh) Garment Co. Ltd.,Vietnam,16/12/2019,2019,,nien hsing garment,,,,,0
3218,41084,1455,Nien Hsing (Ninh Binh) Garment Co. Ltd.,Vietnam,19/01/2021,2021,,nien hsing garment,,,,,0
3219,10664,1457,"Chia Ho (Cambodia) Garment Industrial Co., Ltd",Cambodia,26/08/2015,2015,,chia ho garment industrial,Chia Ho (Cambodia) Garment Industrial Co Ltd,2604366.0,chia ho garment industrial,Personal and Household Goods,0
3220,18297,1457,"Chia Ho (Cambodia) Garment Industrial Co., Ltd",Cambodia,24/01/2017,2017,,chia ho garment industrial,Chia Ho (Cambodia) Garment Industrial Co Ltd,2604366.0,chia ho garment industrial,Personal and Household Goods,0
3221,27451,1457,"Chia Ho (Cambodia) Garment Industrial Co., Ltd",Cambodia,22/05/2018,2018,,chia ho garment industrial,Chia Ho (Cambodia) Garment Industrial Co Ltd,2604366.0,chia ho garment industrial,Personal and Household Goods,0
3222,35835,1457,"Chia Ho (Cambodia) Garment Industrial Co., Ltd",Cambodia,03/09/2019,2019,,chia ho garment industrial,Chia Ho (Cambodia) Garment Industrial Co Ltd,2604366.0,chia ho garment industrial,Personal and Household Goods,0
3223,42872,1457,"Chia Ho (Cambodia) Garment Industrial Co., Ltd",Cambodia,13/07/2021,2021,,chia ho garment industrial,Chia Ho (Cambodia) Garment Industrial Co Ltd,2604366.0,chia ho garment industrial,Personal and Household Goods,0
3224,9436,1458,blossom century (cambodia) ltd,Cambodia,03/06/2015,2015,,blossom century ltd,Blossom Century (Cambodia) Ltd,207730.0,blossom century ltd,Personal and Household Goods,0
3225,15705,1458,blossom century (cambodia) ltd,Cambodia,30/06/2016,2016,,blossom century ltd,Blossom Century (Cambodia) Ltd,207730.0,blossom century ltd,Personal and Household Goods,0
3226,21061,1458,blossom century (cambodia) ltd,Cambodia,03/07/2017,2017,,blossom century ltd,Blossom Century (Cambodia) Ltd,207730.0,blossom century ltd,Personal and Household Goods,0
3227,28536,1458,blossom century (cambodia) ltd,Cambodia,21/06/2018,2018,,blossom century ltd,Blossom Century (Cambodia) Ltd,207730.0,blossom century ltd,Personal and Household Goods,0
3228,35121,1458,blossom century (cambodia) ltd,Cambodia,30/07/2019,2019,,blossom century ltd,Blossom Century (Cambodia) Ltd,207730.0,blossom century ltd,Personal and Household Goods,0
3229,41324,1458,blossom century (cambodia) ltd,Cambodia,20/01/2021,2021,,blossom century ltd,Blossom Century (Cambodia) Ltd,207730.0,blossom century ltd,Personal and Household Goods,0
3230,12603,1459,Chung Yick Textile Factory Limited (formerly Full Fortune Knitting Ltd.),Cambodia,04/11/2015,2015,,chung yick textile factory limited (formerly full fortune knitting ltd.),,,,,0
3231,22208,1459,Chung Yick Textile Factory Limited (formerly Full Fortune Knitting Ltd.),Cambodia,06/09/2017,2017,,chung yick textile factory limited (formerly full fortune knitting ltd.),,,,,0
3232,12480,1461,"GG Vietnam Co., Ltd.",Vietnam,26/11/2015,2015,,gg vietnam,,,,,0
3233,17972,1461,"GG Vietnam Co., Ltd.",Vietnam,20/12/2016,2016,,gg vietnam,,,,,0
3234,24124,1461,"GG Vietnam Co., Ltd.",Vietnam,07/12/2017,2017,,gg vietnam,,,,,0
3235,31794,1461,"GG Vietnam Co., Ltd.",Vietnam,08/01/2019,2019,,gg vietnam,,,,,0
3236,38041,1461,"GG Vietnam Co., Ltd.",Vietnam,14/01/2020,2020,,gg vietnam,,,,,0
3237,41909,1461,"GG Vietnam Co., Ltd.",Vietnam,30/03/2021,2021,,gg vietnam,,,,,0
3238,8209,1462,JME Vina Co. Ltd.,Vietnam,13/01/2015,2015,,jme vina,,,,,0
3239,14339,1462,JME Vina Co. Ltd.,Vietnam,19/04/2016,2016,,jme vina,,,,,0
3240,11959,1464,Grande International Enterprise Corp Co. Ltd.,Vietnam,04/11/2015,2015,,grande international enterprise corp,,,,,0
3241,17646,1464,Grande International Enterprise Corp Co. Ltd.,Vietnam,22/11/2016,2016,,grande international enterprise corp,,,,,0
3242,23683,1464,Grande International Enterprise Corp Co. Ltd.,Vietnam,14/11/2017,2017,,grande international enterprise corp,,,,,0
3243,30462,1464,Grande International Enterprise Corp Co. Ltd.,Vietnam,06/11/2018,2018,,grande international enterprise corp,,,,,0
3244,37757,1464,Grande International Enterprise Corp Co. Ltd.,Vietnam,03/12/2019,2019,,grande international enterprise corp,,,,,0
3245,8307,1465,Highvina Apparel Inc.,Vietnam,27/01/2015,2015,,highvina apparel inc,,,,,0
3246,14130,1465,Highvina Apparel Inc.,Vietnam,05/04/2016,2016,,highvina apparel inc,,,,,0
3247,19362,1465,Highvina Apparel Inc.,Vietnam,21/03/2017,2017,,highvina apparel inc,,,,,0
3248,26172,1465,Highvina Apparel Inc.,Vietnam,03/04/2018,2018,,highvina apparel inc,,,,,0
3249,34776,1465,Highvina Apparel Inc.,Vietnam,27/06/2019,2019,,highvina apparel inc,,,,,0
3250,39690,1465,Highvina Apparel Inc.,Vietnam,28/07/2020,2020,,highvina apparel inc,,,,,0
3251,12352,1466,Kovina Fashion Inc.,Vietnam,08/12/2015,2015,,kovina fashion inc,,,,,0
3252,17071,1466,Kovina Fashion Inc.,Vietnam,11/10/2016,2016,,kovina fashion inc,,,,,0
3253,23119,1466,Kovina Fashion Inc.,Vietnam,17/10/2017,2017,,kovina fashion inc,,,,,0
3254,38714,1466,Kovina Fashion Inc.,Vietnam,18/02/2020,2020,,kovina fashion inc,,,,,0
3255,41729,1466,Kovina Fashion Inc.,Vietnam,10/03/2021,2021,,kovina fashion inc,,,,,0
3256,9472,1467,"T.R.C.A Garment Co., Ltd (formerly Winsol Garment (Cambodia) Co., Ltd.)",Cambodia,07/05/2015,2015,,t.r.c.a garment  (formerly winsol garment (cambodia) ),,,,,0
3257,17502,1467,"T.R.C.A Garment Co., Ltd (formerly Winsol Garment (Cambodia) Co., Ltd.)",Cambodia,27/10/2016,2016,,t.r.c.a garment  (formerly winsol garment (cambodia) ),,,,,0
3258,23731,1467,"T.R.C.A Garment Co., Ltd (formerly Winsol Garment (Cambodia) Co., Ltd.)",Cambodia,27/11/2017,2017,,t.r.c.a garment  (formerly winsol garment (cambodia) ),,,,,0
3259,38126,1467,"T.R.C.A Garment Co., Ltd (formerly Winsol Garment (Cambodia) Co., Ltd.)",Cambodia,16/01/2020,2020,,t.r.c.a garment  (formerly winsol garment (cambodia) ),,,,,0
3260,11990,1468,Yen The Garment JSC,Vietnam,10/11/2015,2015,,yen the garment jsc,,,,,0
3261,18049,1468,Yen The Garment JSC,Vietnam,20/12/2016,2016,,yen the garment jsc,,,,,0
3262,24741,1468,Yen The Garment JSC,Vietnam,09/01/2018,2018,,yen the garment jsc,,,,,0
3263,30750,1468,Yen The Garment JSC,Vietnam,20/11/2018,2018,,yen the garment jsc,,,,,0
3264,37483,1468,Yen The Garment JSC,Vietnam,19/11/2019,2019,,yen the garment jsc,,,,,0
3265,41928,1468,Yen The Garment JSC,Vietnam,17/03/2021,2021,,yen the garment jsc,,,,,0
3266,14155,1469,"Han Sung Vina Co. , Ltd.",Vietnam,29/03/2016,2016,,"han sung vina co. , ltd",,,,,0
3267,8400,1473,PT Morich Indo Fashion,Indonesia,24/02/2015,2015,,morich indo fashion pt,Morich Indo Fashion; PT,2231073.0,morich indo fashion pt,Personal and Household Goods,0
3268,14347,1473,PT Morich Indo Fashion,Indonesia,19/04/2016,2016,,morich indo fashion pt,Morich Indo Fashion; PT,2231073.0,morich indo fashion pt,Personal and Household Goods,0
3269,20290,1473,PT Morich Indo Fashion (Unit 2),Indonesia,22/05/2017,2017,,morich indo fashion pt,Morich Indo Fashion; PT,2231073.0,morich indo fashion pt,Personal and Household Goods,0
3270,29609,1473,PT Morich Indo Fashion (Unit 2),Indonesia,28/08/2018,2018,,morich indo fashion pt,Morich Indo Fashion; PT,2231073.0,morich indo fashion pt,Personal and Household Goods,0
3271,11881,1474,"Rich Way Co., Ltd.",Vietnam,12/11/2015,2015,,rich way,,,,,0
3272,18630,1474,"Rich Way Co., Ltd.",Vietnam,14/02/2017,2017,,rich way,,,,,0
3273,24962,1474,"Rich Way Co., Ltd.",Vietnam,23/01/2018,2018,,rich way,,,,,0
3274,32231,1474,"Rich Way Co., Ltd.",Vietnam,14/02/2019,2019,,rich way,,,,,0
3275,38892,1474,"Rich Way Co., Ltd.",Vietnam,03/03/2020,2020,,rich way,,,,,0
3276,42062,1474,"Rich Way Co., Ltd.",Vietnam,13/04/2021,2021,,rich way,,,,,0
3277,14137,1476,"Dishang Huawei (Cambodia) Garments Co., Ltd",Cambodia,04/03/2016,2016,,dishang huawei garments,,,,,0
3278,19788,1476,"Dishang Huawei (Cambodia) Garments Co., Ltd",Cambodia,29/03/2017,2017,,dishang huawei garments,,,,,0
3279,28269,1476,"Dishang Huawei (Cambodia) Garments Co., Ltd",Cambodia,17/07/2018,2018,,dishang huawei garments,,,,,0
3280,38421,1476,"Dishang Huawei (Cambodia) Garments Co., Ltd",Cambodia,22/01/2020,2020,,dishang huawei garments,,,,,0
