,QuestID,Country,year,FactoryAssessedID,buyer1name,buyer2name,buyer3name,buyer1BW,buyer2BW,buyer3BW,buyer1FTindex,buyer2FTindex,buyer3FTindex
1236,10614,Cambodia,2015,706,,,,,,,-2,-2,-2
1237,12734,Nicaragua,2016,707,walmart,target,land's end,0.0,1.0,0.0,25,35,21
1238,18376,Nicaragua,2017,707,walmart,target,land's end,0.0,1.0,0.0,25,35,21
1239,10426,Indonesia,2015,711,aéropostale,,,0.0,,,5,-2,-2
1240,16365,Indonesia,2016,711,aéropostale,,,0.0,,,5,-2,-2
1241,22170,Indonesia,2017,711,aéropostale,,,0.0,,,5,-2,-2
1242,29257,Indonesia,2018,711,aéropostale,,,0.0,,,5,-2,-2
1243,35813,Indonesia,2019,711,aéropostale,,,0.0,,,5,-2,-2
1244,10971,Indonesia,2015,712,kohl's,macy's,target,0.0,0.0,1.0,8,18,35
1245,16900,Indonesia,2016,712,kohl's,macy's,target,0.0,0.0,1.0,8,18,35
1246,22772,Indonesia,2017,712,kohl's,macy's,target,0.0,0.0,1.0,8,18,35
1247,11123,Cambodia,2015,713,,,,,,,-2,-2,-2
1248,17391,Cambodia,2016,713,,,,,,,-2,-2,-2
1249,25373,Cambodia,2017,713,,,,,,,-2,-2,-2
1250,37853,Cambodia,2019,713,,,,,,,-2,-2,-2
1251,41636,Cambodia,2021,713,,,,,,,-2,-2,-2
1252,13858,Cambodia,2016,715,uniqlo,,,0.0,,,29,-2,-2
1253,19484,Cambodia,2017,715,,,,,,,-2,-2,-2
1254,26063,Cambodia,2018,715,uniqlo,,,0.0,,,29,-2,-2
1255,14257,Cambodia,2016,717,gap,,,1.0,,,54,-2,-2
1256,20293,Cambodia,2017,717,gap,,,1.0,,,54,-2,-2
1257,27692,Cambodia,2018,717,gap,,,1.0,,,54,-2,-2
1258,34721,Cambodia,2019,717,,,,,,,-2,-2,-2
1259,41091,Cambodia,2021,717,gap,,,1.0,,,54,-2,-2
1260,9922,Cambodia,2015,718,,,,,,,-2,-2,-2
1261,12273,Cambodia,2015,719,puma,ralph lauren,,1.0,1.0,,56,14,-2
1262,18507,Cambodia,2017,719,puma,ralph lauren,,1.0,1.0,,56,14,-2
1263,25765,Cambodia,2018,719,puma,ralph lauren,,1.0,1.0,,56,14,-2
1264,31846,Cambodia,2019,719,puma,ralph lauren,,1.0,1.0,,56,14,-2
1265,38117,Cambodia,2020,719,,,,,,,-2,-2,-2
1266,14658,Cambodia,2016,722,,,,,,,-2,-2,-2
1267,20670,Cambodia,2017,722,,,,,,,-2,-2,-2
1268,13612,Cambodia,2016,723,,,,,,,-2,-2,-2
1269,19056,Cambodia,2017,723,,,,,,,-2,-2,-2
1270,25439,Cambodia,2018,723,,,,,,,-2,-2,-2
1271,10077,Cambodia,2015,724,,,,,,,-2,-2,-2
1272,12607,Cambodia,2015,727,h&m,,,1.0,,,55,-2,-2
1273,18167,Cambodia,2017,727,h&m,,,1.0,,,55,-2,-2
1274,24866,Cambodia,2018,727,,,,,,,-2,-2,-2
1275,32087,Cambodia,2019,727,h&m,,,1.0,,,55,-2,-2
1276,17581,Cambodia,2016,729,,,,,,,-2,-2,-2
1277,24836,Cambodia,2018,729,,,,,,,-2,-2,-2
1278,35550,Cambodia,2019,729,,,,,,,-2,-2,-2
1279,42955,Cambodia,2021,729,,,,,,,-2,-2,-2
1280,14664,Cambodia,2016,733,the one fabric distributors,kashion,,0.0,0.0,,-1,-1,-2
1281,20594,Cambodia,2017,733,the one fabric distributors,kashion,,0.0,0.0,,-1,-1,-2
1282,27069,Cambodia,2018,733,the one fabric distributors,kashion,,0.0,0.0,,-1,-1,-2
1283,33933,Cambodia,2019,733,the one fabric distributors,kashion,,0.0,0.0,,-1,-1,-2
1284,42554,Cambodia,2021,733,,,,,,,-2,-2,-2
1285,12201,Indonesia,2015,734,ann taylor,uniqlo,phillips van heusen,0.0,0.0,1.0,-1,29,-1
1286,17519,Indonesia,2016,734,ann taylor,uniqlo,phillips van heusen,0.0,0.0,1.0,-1,29,-1
1287,24195,Indonesia,2017,734,ann taylor,uniqlo,phillips van heusen,0.0,0.0,1.0,-1,29,-1
1288,16229,Cambodia,2016,735,,,,,,,-2,-2,-2
1289,20966,Cambodia,2017,735,anko retail,knit knit,,0.0,0.0,,-1,-1,-2
1290,28295,Cambodia,2018,735,anko retail,knit knit,,0.0,0.0,,-1,-1,-2
1291,36961,Cambodia,2019,735,anko retail,knit knit,,0.0,0.0,,-1,-1,-2
1292,43151,Cambodia,2021,735,anko retail,knit knit,,0.0,0.0,,-1,-1,-2
1293,9563,Cambodia,2015,736,,,,,,,-2,-2,-2
1294,9844,Cambodia,2015,737,,,,,,,-2,-2,-2
1295,17542,Cambodia,2016,737,,,,,,,-2,-2,-2
1296,13720,Cambodia,2016,738,,,,,,,-2,-2,-2
1297,19978,Cambodia,2017,738,h&m,the cato corporation,,1.0,0.0,,55,-1,-2
1298,27543,Cambodia,2018,738,h&m,the cato corporation,,1.0,0.0,,55,-1,-2
1299,34455,Cambodia,2019,738,h&m,the cato corporation,,1.0,0.0,,55,-1,-2
1300,40470,Cambodia,2020,738,h&m,the cato corporation,,1.0,0.0,,55,-1,-2
1301,42712,Cambodia,2021,738,h&m,the cato corporation,,1.0,0.0,,55,-1,-2
1302,11911,Cambodia,2015,739,walmart,kohl's,target,0.0,0.0,1.0,25,8,35
1303,18048,Cambodia,2016,739,walmart,kohl's,target,0.0,0.0,1.0,25,8,35
1304,23222,Cambodia,2017,739,walmart,kohl's,target,0.0,0.0,1.0,25,8,35
1305,29687,Cambodia,2018,739,walmart,kohl's,target,0.0,0.0,1.0,25,8,35
1306,17065,Cambodia,2016,741,,,,,,,-2,-2,-2
1307,10100,Cambodia,2015,742,,,,,,,-2,-2,-2
1308,10503,Cambodia,2015,744,,,,,,,-2,-2,-2
1309,16560,Cambodia,2016,744,,,,,,,-2,-2,-2
1310,13483,Cambodia,2016,746,adidas,reebok,,0.0,0.0,,58,-1,-2
1311,21598,Cambodia,2017,746,adidas,reebok,,0.0,0.0,,58,-1,-2
1312,28810,Cambodia,2018,746,adidas,reebok,,0.0,0.0,,58,-1,-2
1313,42961,Cambodia,2021,746,,,,,,,-2,-2,-2
1314,9017,Cambodia,2015,747,,,,,,,-2,-2,-2
1315,17920,Cambodia,2016,747,,,,,,,-2,-2,-2
1316,22945,Cambodia,2017,747,,,,,,,-2,-2,-2
1317,37706,Cambodia,2019,747,,,,,,,-2,-2,-2
1318,41187,Cambodia,2021,747,,,,,,,-2,-2,-2
1319,11673,Cambodia,2015,749,,,,,,,-2,-2,-2
1320,17349,Cambodia,2016,749,,,,,,,-2,-2,-2
1321,23407,Cambodia,2017,749,,,,,,,-2,-2,-2
1322,15432,Cambodia,2016,750,,,,,,,-2,-2,-2
1323,22524,Cambodia,2017,750,,,,,,,-2,-2,-2
1324,32718,Cambodia,2019,750,,,,,,,-2,-2,-2
1325,42040,Cambodia,2021,750,,,,,,,-2,-2,-2
1326,11427,Cambodia,2015,751,walmart,,,0.0,,,25,-2,-2
1327,17368,Cambodia,2016,751,walmart,,,0.0,,,25,-2,-2
1328,22584,Cambodia,2017,751,,,,,,,-2,-2,-2
1329,30302,Cambodia,2018,751,walmart,,,0.0,,,25,-2,-2
1330,36601,Cambodia,2019,751,walmart,,,0.0,,,25,-2,-2
1331,40559,Cambodia,2020,751,walmart,,,0.0,,,25,-2,-2
1332,11452,Cambodia,2015,752,,,,,,,-2,-2,-2
1333,18646,Cambodia,2017,752,hwi,north face,,0.0,0.0,,-1,46,-2
1334,24895,Cambodia,2018,752,hwi,north face,,0.0,0.0,,-1,46,-2
1335,32516,Cambodia,2019,752,hwi,north face,,0.0,0.0,,-1,46,-2
1336,14180,Cambodia,2016,753,pvh,guess,,1.0,0.0,,-1,19,-2
1337,20530,Cambodia,2017,753,pvh,guess,,1.0,0.0,,-1,19,-2
1338,27528,Cambodia,2018,753,,,,,,,-2,-2,-2
1339,33909,Cambodia,2019,753,pvh,guess,,1.0,0.0,,-1,19,-2
1340,40802,Cambodia,2020,753,pvh,guess,,1.0,0.0,,-1,19,-2
1341,15708,Cambodia,2016,754,,,,,,,-2,-2,-2
1342,20754,Cambodia,2017,754,,,,,,,-2,-2,-2
1343,9085,Cambodia,2015,755,gap,walmart,,1.0,0.0,,54,25,-2
1344,15258,Cambodia,2016,755,gap,walmart,,1.0,0.0,,54,25,-2
1345,21563,Cambodia,2017,755,gap,walmart,,1.0,0.0,,54,25,-2
1346,29054,Cambodia,2018,755,gap,walmart,,1.0,0.0,,54,25,-2
1347,38776,Cambodia,2020,755,,,,,,,-2,-2,-2
1348,42466,Cambodia,2021,755,gap,walmart,,1.0,0.0,,54,25,-2
1349,10414,Cambodia,2015,756,,,,,,,-2,-2,-2
1350,16666,Cambodia,2016,756,gap,walmart,,1.0,0.0,,54,25,-2
1351,20777,Cambodia,2017,756,gap,walmart,,1.0,0.0,,54,25,-2
1352,27832,Cambodia,2018,756,gap,walmart,,1.0,0.0,,54,25,-2
1353,34335,Cambodia,2019,756,gap,walmart,,1.0,0.0,,54,25,-2
1354,40007,Cambodia,2020,756,gap,walmart,,1.0,0.0,,54,25,-2
1355,11994,Cambodia,2015,757,,,,,,,-2,-2,-2
1356,18219,Cambodia,2016,757,,,,,,,-2,-2,-2
1357,23735,Cambodia,2017,757,,,,,,,-2,-2,-2
1358,11328,Cambodia,2015,758,,,,,,,-2,-2,-2
1359,17431,Cambodia,2016,758,,,,,,,-2,-2,-2
1360,23589,Cambodia,2017,758,,,,,,,-2,-2,-2
1361,39060,Cambodia,2020,758,,,,,,,-2,-2,-2
1362,12727,Cambodia,2016,759,,,,,,,-2,-2,-2
1363,18612,Cambodia,2017,759,h&m,,,1.0,,,55,-2,-2
1364,25561,Cambodia,2018,759,h&m,,,1.0,,,55,-2,-2
1365,12624,Cambodia,2015,760,,,,,,,-2,-2,-2
1366,12874,Vietnam,2016,761,llbean,vf,under amour,,,,-1,-1,-1
1367,19776,Vietnam,2017,761,llbean,vf,under amour,,,,-1,-1,-1
1368,26634,Vietnam,2018,761,llbean,vf,under amour,,,,-1,-1,-1
1369,33814,Vietnam,2019,761,llbean,vf,under amour,,,,-1,-1,-1
1370,39455,Vietnam,2020,761,llbean,vf,under amour,,,,-1,-1,-1
1371,42160,Vietnam,2021,761,llbean,vf,under amour,,,,-1,-1,-1
1372,14951,Cambodia,2016,762,,,,,,,-2,-2,-2
1373,20911,Cambodia,2017,762,high life llc,,,0.0,,,-1,-2,-2
1374,27757,Cambodia,2018,762,high life llc,,,0.0,,,-1,-2,-2
1375,34858,Cambodia,2019,762,high life llc,,,0.0,,,-1,-2,-2
1376,9617,Cambodia,2015,763,,,,,,,-2,-2,-2
1377,15239,Cambodia,2016,763,spirit,volcom canada,,0.0,0.0,,-1,-1,-2
1378,20598,Cambodia,2017,763,spirit,volcom canada,,0.0,0.0,,-1,-1,-2
1379,27770,Cambodia,2018,763,spirit,volcom canada,,0.0,0.0,,-1,-1,-2
1380,34269,Cambodia,2019,763,spirit,volcom canada,,0.0,0.0,,-1,-1,-2
1381,41377,Cambodia,2021,763,spirit,volcom canada,,0.0,0.0,,-1,-1,-2
1382,9950,Cambodia,2015,767,,,,,,,-2,-2,-2
1383,18111,Cambodia,2016,767,,,,,,,-2,-2,-2
1384,25350,Cambodia,2018,767,,,,,,,-2,-2,-2
1385,32885,Cambodia,2019,767,,,,,,,-2,-2,-2
1386,18253,Cambodia,2016,769,,,,,,,-2,-2,-2
1387,25316,Cambodia,2018,769,,,,,,,-2,-2,-2
1388,34219,Cambodia,2019,769,,,,,,,-2,-2,-2
1389,43035,Cambodia,2021,769,,,,,,,-2,-2,-2
1390,12044,Cambodia,2015,772,,,,,,,-2,-2,-2
1391,12323,Cambodia,2015,773,,,,,,,-2,-2,-2
1392,21378,Cambodia,2017,773,,,,,,,-2,-2,-2
1393,32030,Cambodia,2019,773,,,,,,,-2,-2,-2
1394,9454,Cambodia,2015,775,mgt,,,0.0,,,-1,-2,-2
1395,17543,Cambodia,2016,775,mgt,,,0.0,,,-1,-2,-2
1396,21734,Cambodia,2017,775,mgt,,,0.0,,,-1,-2,-2
1397,29270,Cambodia,2018,775,mgt,,,0.0,,,-1,-2,-2
1398,36250,Cambodia,2019,775,mgt,,,0.0,,,-1,-2,-2
1399,40662,Cambodia,2020,775,,,,,,,-2,-2,-2
1400,8122,Indonesia,2015,778,,,,,,,-2,-2,-2
1401,12852,Cambodia,2015,781,,,,,,,-2,-2,-2
1402,19707,Cambodia,2017,781,,,,,,,-2,-2,-2
1403,27411,Cambodia,2018,781,,,,,,,-2,-2,-2
1404,33533,Cambodia,2019,781,,,,,,,-2,-2,-2
1405,40728,Cambodia,2020,781,,,,,,,-2,-2,-2
1406,11448,Cambodia,2015,783,uniqlo,levi's,,0.0,1.0,,29,-1,-2
1407,16981,Cambodia,2016,783,,,,,,,-2,-2,-2
1408,22861,Cambodia,2017,783,uniqlo,levi's,,0.0,1.0,,29,-1,-2
1409,30039,Cambodia,2018,783,uniqlo,levi's,,0.0,1.0,,29,-1,-2
1410,36495,Cambodia,2019,783,uniqlo,levi's,,0.0,1.0,,29,-1,-2
1411,15141,Cambodia,2016,784,,,,,,,-2,-2,-2
1412,20768,Cambodia,2017,784,,,,,,,-2,-2,-2
1413,9648,Cambodia,2015,785,,,,,,,-2,-2,-2
1414,15646,Cambodia,2016,785,,,,,,,-2,-2,-2
1415,10691,Cambodia,2015,787,,,,,,,-2,-2,-2
1416,13919,Cambodia,2016,788,,,,,,,-2,-2,-2
1417,20517,Cambodia,2017,788,,,,,,,-2,-2,-2
1418,28748,Cambodia,2018,788,,,,,,,-2,-2,-2
1419,35679,Cambodia,2019,788,,,,,,,-2,-2,-2
1420,41641,Cambodia,2021,788,,,,,,,-2,-2,-2
1421,16227,Cambodia,2016,789,,,,,,,-2,-2,-2
1422,22393,Cambodia,2017,789,stars design,,,0.0,,,-1,-2,-2
1423,29636,Cambodia,2018,789,stars design,,,0.0,,,-1,-2,-2
1424,36295,Cambodia,2019,789,stars design,,,0.0,,,-1,-2,-2
1425,14802,Cambodia,2016,790,,,,,,,-2,-2,-2
1426,11168,Cambodia,2015,792,,,,,,,-2,-2,-2
1427,16977,Cambodia,2016,792,one step up,the genuine canadian corp.,,0.0,0.0,,-1,-1,-2
1428,22580,Cambodia,2017,792,one step up,the genuine canadian corp.,,0.0,0.0,,-1,-1,-2
1429,30004,Cambodia,2018,792,one step up,the genuine canadian corp.,,0.0,0.0,,-1,-1,-2
1430,36878,Cambodia,2019,792,one step up,the genuine canadian corp.,,0.0,0.0,,-1,-1,-2
1431,41386,Cambodia,2021,792,one step up,the genuine canadian corp.,,0.0,0.0,,-1,-1,-2
1432,11128,Cambodia,2015,795,,,,,,,-2,-2,-2
1433,14238,Cambodia,2016,796,michael miller,,,0.0,,,-1,-2,-2
1434,19685,Cambodia,2017,796,michael miller,,,0.0,,,-1,-2,-2
1435,27270,Cambodia,2018,796,,,,,,,-2,-2,-2
1436,33705,Cambodia,2019,796,michael miller,,,0.0,,,-1,-2,-2
1437,12419,Cambodia,2015,797,,,,,,,-2,-2,-2
1438,18398,Cambodia,2017,797,,,,,,,-2,-2,-2
1439,24838,Cambodia,2018,797,,,,,,,-2,-2,-2
1440,13546,Vietnam,2016,799,,,,,,,-2,-2,-2
1441,15453,Cambodia,2016,801,torrid,guess,,0.0,0.0,,-1,19,-2
1442,22454,Cambodia,2017,801,,,,,,,-2,-2,-2
1443,29243,Cambodia,2018,801,torrid,guess,,0.0,0.0,,-1,19,-2
1444,41471,Cambodia,2021,801,torrid,guess,,0.0,0.0,,-1,19,-2
1445,39949,Cambodia,2020,803,,,,,,,-2,-2,-2
1446,42660,Cambodia,2021,803,,,,,,,-2,-2,-2
1447,17289,Cambodia,2016,805,,,,,,,-2,-2,-2
1448,21792,Cambodia,2017,805,,,,,,,-2,-2,-2
1449,12867,Cambodia,2015,806,,,,,,,-2,-2,-2
1450,18024,Cambodia,2016,806,,,,,,,-2,-2,-2
1451,24087,Cambodia,2017,806,,,,,,,-2,-2,-2
1452,38282,Cambodia,2020,806,,,,,,,-2,-2,-2
1453,42529,Cambodia,2021,806,,,,,,,-2,-2,-2
1454,16663,Cambodia,2016,807,,,,,,,-2,-2,-2
1455,24841,Cambodia,2018,807,,,,,,,-2,-2,-2
1456,33972,Cambodia,2019,807,,,,,,,-2,-2,-2
1457,42608,Cambodia,2021,807,,,,,,,-2,-2,-2
1458,17124,Cambodia,2016,808,,,,,,,-2,-2,-2
1459,23964,Cambodia,2017,808,,,,,,,-2,-2,-2
1460,34118,Cambodia,2019,808,,,,,,,-2,-2,-2
1461,42883,Cambodia,2021,808,,,,,,,-2,-2,-2
1462,10129,Cambodia,2015,809,,,,,,,-2,-2,-2
1463,15923,Cambodia,2016,809,,,,,,,-2,-2,-2
1464,21613,Cambodia,2017,809,,,,,,,-2,-2,-2
1465,30005,Cambodia,2018,809,,,,,,,-2,-2,-2
1466,37579,Cambodia,2019,809,,,,,,,-2,-2,-2
1467,40683,Cambodia,2020,809,,,,,,,-2,-2,-2
1468,14353,Cambodia,2016,810,asos,h&m,,1.0,1.0,,50,55,-2
1469,20412,Cambodia,2017,810,asos,h&m,,1.0,1.0,,50,55,-2
1470,27438,Cambodia,2018,810,asos,h&m,,1.0,1.0,,50,55,-2
1471,35684,Cambodia,2019,810,asos,h&m,,1.0,1.0,,50,55,-2
1472,40401,Cambodia,2020,810,asos,h&m,,1.0,1.0,,50,55,-2
1473,43446,Cambodia,2021,810,,,,,,,-2,-2,-2
1474,11381,Cambodia,2015,811,,,,,,,-2,-2,-2
1475,18335,Cambodia,2017,811,,,,,,,-2,-2,-2
1476,14487,Cambodia,2016,812,nygard,,,0.0,,,-1,-2,-2
1477,20691,Cambodia,2017,812,nygard,,,0.0,,,-1,-2,-2
1478,26985,Cambodia,2018,812,nygard,,,0.0,,,-1,-2,-2
1479,34413,Cambodia,2019,812,,,,,,,-2,-2,-2
1480,13308,Cambodia,2016,813,adidas,reebok,,0.0,0.0,,58,-1,-2
1481,18856,Cambodia,2017,813,adidas,reebok,,0.0,0.0,,58,-1,-2
1482,26819,Cambodia,2018,813,adidas,reebok,,0.0,0.0,,58,-1,-2
1483,34428,Cambodia,2019,813,,,,,,,-2,-2,-2
1484,43099,Cambodia,2021,813,adidas,reebok,,0.0,0.0,,58,-1,-2
1485,12416,Cambodia,2015,815,,,,,,,-2,-2,-2
1486,17317,Cambodia,2016,815,,,,,,,-2,-2,-2
1487,22640,Cambodia,2017,815,,,,,,,-2,-2,-2
1488,33943,Cambodia,2019,815,,,,,,,-2,-2,-2
1489,10553,Cambodia,2015,816,,,,,,,-2,-2,-2
1490,16268,Cambodia,2016,816,,,,,,,-2,-2,-2
1491,10550,Cambodia,2015,817,,,,,,,-2,-2,-2
1492,16954,Cambodia,2016,817,zenana,,,0.0,,,-1,-2,-2
1493,22825,Cambodia,2017,817,zenana,,,0.0,,,-1,-2,-2
1494,30016,Cambodia,2018,817,zenana,,,0.0,,,-1,-2,-2
1495,36300,Cambodia,2019,817,zenana,,,0.0,,,-1,-2,-2
1496,40652,Cambodia,2020,817,zenana,,,0.0,,,-1,-2,-2
1497,43294,Cambodia,2021,817,zenana,,,0.0,,,-1,-2,-2
1498,16055,Cambodia,2016,818,,,,,,,-2,-2,-2
1499,10112,Cambodia,2015,819,,,,,,,-2,-2,-2
1500,18231,Cambodia,2017,819,,,,,,,-2,-2,-2
1501,11217,Cambodia,2015,820,,,,,,,-2,-2,-2
1502,18098,Cambodia,2016,820,,,,,,,-2,-2,-2
1503,24310,Cambodia,2017,820,,,,,,,-2,-2,-2
1504,31722,Cambodia,2019,820,,,,,,,-2,-2,-2
1505,14127,Cambodia,2016,821,,,,,,,-2,-2,-2
1506,20578,Cambodia,2017,821,ambiance,walmart,,0.0,0.0,,-1,25,-2
1507,29053,Cambodia,2018,821,ambiance,walmart,,0.0,0.0,,-1,25,-2
1508,35443,Cambodia,2019,821,ambiance,walmart,,0.0,0.0,,-1,25,-2
1509,40339,Cambodia,2020,821,ambiance,walmart,,0.0,0.0,,-1,25,-2
1510,12615,Cambodia,2015,825,american global logistics,,,0.0,,,-1,-2,-2
1511,18416,Cambodia,2017,825,american global logistics,,,0.0,,,-1,-2,-2
1512,25645,Cambodia,2018,825,american global logistics,,,0.0,,,-1,-2,-2
1513,32139,Cambodia,2019,825,american global logistics,,,0.0,,,-1,-2,-2
1514,39154,Cambodia,2020,825,american global logistics,,,0.0,,,-1,-2,-2
1515,42472,Cambodia,2021,825,,,,,,,-2,-2,-2
1516,17128,Cambodia,2016,827,,,,,,,-2,-2,-2
1517,12318,Cambodia,2015,828,burleigh point,ealytex international,,0.0,0.0,,-1,-1,-2
1518,18468,Cambodia,2017,828,,,,,,,-2,-2,-2
1519,24806,Cambodia,2018,828,burleigh point,ealytex international,,0.0,0.0,,-1,-1,-2
1520,37796,Cambodia,2019,828,burleigh point,ealytex international,,0.0,0.0,,-1,-1,-2
1521,41329,Cambodia,2021,828,burleigh point,ealytex international,,0.0,0.0,,-1,-1,-2
1522,12119,Cambodia,2015,829,,,,,,,-2,-2,-2
1523,17987,Cambodia,2016,829,,,,,,,-2,-2,-2
1524,24478,Cambodia,2018,829,,,,,,,-2,-2,-2
1525,31731,Cambodia,2019,829,,,,,,,-2,-2,-2
1526,38712,Cambodia,2020,829,,,,,,,-2,-2,-2
1527,9878,Cambodia,2015,830,,,,,,,-2,-2,-2
1528,16552,Cambodia,2016,830,nygard international,,,0.0,,,-1,-2,-2
1529,22775,Cambodia,2017,830,nygard international,,,0.0,,,-1,-2,-2
1530,29673,Cambodia,2018,830,nygard international,,,0.0,,,-1,-2,-2
1531,10547,Cambodia,2015,832,,,,,,,-2,-2,-2
1532,16047,Cambodia,2016,832,,,,,,,-2,-2,-2
1533,13404,Cambodia,2016,833,,,,,,,-2,-2,-2
1534,14601,Cambodia,2016,835,,,,,,,-2,-2,-2
1535,12427,Cambodia,2015,836,,,,,,,-2,-2,-2
1536,17640,Cambodia,2016,836,,,,,,,-2,-2,-2
1537,24350,Cambodia,2017,836,,,,,,,-2,-2,-2
1538,11600,Cambodia,2015,838,,,,,,,-2,-2,-2
1539,17892,Cambodia,2016,838,,,,,,,-2,-2,-2
1540,24337,Cambodia,2017,838,,,,,,,-2,-2,-2
1541,14572,Cambodia,2016,839,,,,,,,-2,-2,-2
1542,24059,Cambodia,2017,839,,,,,,,-2,-2,-2
1543,32410,Cambodia,2019,839,,,,,,,-2,-2,-2
1544,9673,Cambodia,2015,840,,,,,,,-2,-2,-2
1545,21234,Cambodia,2017,840,under armour,,,0.0,,,22,-2,-2
1546,29295,Cambodia,2018,840,under armour,,,0.0,,,22,-2,-2
1547,40546,Cambodia,2020,840,under armour,,,0.0,,,22,-2,-2
1548,10259,Cambodia,2015,841,,,,,,,-2,-2,-2
1549,18919,Cambodia,2017,841,williamson dickie,,,0.0,,,-1,-2,-2
1550,26134,Cambodia,2018,841,williamson dickie,,,0.0,,,-1,-2,-2
1551,10820,Cambodia,2015,842,,,,,,,-2,-2,-2
1552,16648,Cambodia,2016,842,,,,,,,-2,-2,-2
1553,16430,Indonesia,2016,843,,,,,,,-2,-2,-2
1554,12229,Indonesia,2015,844,carter's,top ten /polham,daiz,0.0,0.0,0.0,-1,-1,-1
1555,17598,Indonesia,2016,844,carter's,top ten /polham,daiz,0.0,0.0,0.0,-1,-1,-1
1556,24222,Indonesia,2017,844,carter's,top ten /polham,daiz,0.0,0.0,0.0,-1,-1,-1
1557,13543,Cambodia,2016,845,artic imports,,,0.0,,,-1,-2,-2
1558,19939,Cambodia,2017,845,,,,,,,-2,-2,-2
1559,26381,Cambodia,2018,845,artic imports,,,0.0,,,-1,-2,-2
1560,33761,Cambodia,2019,845,artic imports,,,0.0,,,-1,-2,-2
1561,42368,Cambodia,2021,845,artic imports,,,0.0,,,-1,-2,-2
1562,9911,Cambodia,2015,846,,,,,,,-2,-2,-2
1563,17394,Cambodia,2016,846,novatex,,,0.0,,,-1,-2,-2
1564,23494,Cambodia,2017,846,novatex,,,0.0,,,-1,-2,-2
1565,30274,Cambodia,2018,846,novatex,,,0.0,,,-1,-2,-2
1566,37589,Cambodia,2019,846,novatex,,,0.0,,,-1,-2,-2
1567,40787,Cambodia,2020,846,novatex,,,0.0,,,-1,-2,-2
1568,43750,Cambodia,2021,846,novatex,,,0.0,,,-1,-2,-2
1569,10033,Cambodia,2015,847,,,,,,,-2,-2,-2
1570,18220,Cambodia,2016,847,,,,,,,-2,-2,-2
1571,26053,Cambodia,2018,847,,,,,,,-2,-2,-2
1572,33655,Cambodia,2019,847,,,,,,,-2,-2,-2
1573,41023,Cambodia,2021,847,,,,,,,-2,-2,-2
1574,13336,Cambodia,2016,848,,,,,,,-2,-2,-2
1575,18860,Cambodia,2017,848,ys,,,0.0,,,36,-2,-2
1576,25425,Cambodia,2018,848,ys,,,0.0,,,36,-2,-2
1577,32414,Cambodia,2019,848,ys,,,0.0,,,36,-2,-2
1578,41411,Cambodia,2021,848,ys,,,0.0,,,36,-2,-2
1579,14104,Cambodia,2016,849,,,,,,,-2,-2,-2
1580,19214,Cambodia,2017,849,,,,,,,-2,-2,-2
1581,9418,Cambodia,2015,850,,,,,,,-2,-2,-2
1582,11582,Cambodia,2015,852,high life,,,0.0,,,-1,-2,-2
1583,21460,Cambodia,2017,852,,,,,,,-2,-2,-2
1584,28819,Cambodia,2018,852,high life,,,0.0,,,-1,-2,-2
1585,35716,Cambodia,2019,852,high life,,,0.0,,,-1,-2,-2
1586,42844,Cambodia,2021,852,high life,,,0.0,,,-1,-2,-2
1587,11300,Cambodia,2015,854,,,,,,,-2,-2,-2
1588,15308,Cambodia,2016,855,delta,cancon,,0.0,0.0,,-1,-1,-2
1589,20960,Cambodia,2017,855,delta,cancon,,0.0,0.0,,-1,-1,-2
1590,16326,Cambodia,2016,856,,,,,,,-2,-2,-2
1591,23317,Cambodia,2017,856,,,,,,,-2,-2,-2
1592,31661,Cambodia,2019,856,,,,,,,-2,-2,-2
1593,16657,Cambodia,2016,857,,,,,,,-2,-2,-2
1594,30416,Cambodia,2018,857,,,,,,,-2,-2,-2
1595,10121,Cambodia,2015,858,,,,,,,-2,-2,-2
1596,16551,Cambodia,2016,858,,,,,,,-2,-2,-2
1597,22339,Cambodia,2017,858,,,,,,,-2,-2,-2
1598,29177,Cambodia,2018,858,,,,,,,-2,-2,-2
1599,35737,Cambodia,2019,858,,,,,,,-2,-2,-2
1600,9574,Cambodia,2015,860,,,,,,,-2,-2,-2
1601,16637,Cambodia,2016,861,,,,,,,-2,-2,-2
1602,24792,Cambodia,2018,861,,,,,,,-2,-2,-2
1603,33907,Cambodia,2019,861,,,,,,,-2,-2,-2
1604,42262,Cambodia,2021,861,,,,,,,-2,-2,-2
1605,15793,Cambodia,2016,862,,,,,,,-2,-2,-2
1606,22537,Cambodia,2017,862,,,,,,,-2,-2,-2
1607,12799,Cambodia,2015,863,,,,,,,-2,-2,-2
1608,23891,Cambodia,2017,863,,,,,,,-2,-2,-2
1609,11741,Cambodia,2015,864,,,,,,,-2,-2,-2
1610,17751,Cambodia,2016,864,,,,,,,-2,-2,-2
1611,11834,Cambodia,2015,865,,,,,,,-2,-2,-2
1612,17447,Cambodia,2016,865,,,,,,,-2,-2,-2
1613,23536,Cambodia,2017,865,,,,,,,-2,-2,-2
1614,37985,Cambodia,2019,865,,,,,,,-2,-2,-2
1615,41876,Cambodia,2021,865,,,,,,,-2,-2,-2
1616,14093,Cambodia,2016,867,thoughts embellished,,,0.0,,,-1,-2,-2
1617,20318,Cambodia,2017,867,,,,,,,-2,-2,-2
