QuestID,Country,year,FactoryAssessedID,buyer1name,buyer2name,buyer3name,buyer1BW,buyer2BW,buyer3BW
8385,Indonesia,2015,1602,marks & spencer,peerless,li & fung,1,0,1
13981,Indonesia,2016,1602,marks & spencer,peerless,li & fung,1,0,1
19560,Indonesia,2017,1602,marks & spencer,peerless,li & fung,1,0,1
11818,Indonesia,2015,1603,,,,,,
8867,Indonesia,2015,1606,pvh,guess,"mexx, tom taylor",1,0,0
15114,Indonesia,2016,1606,pvh,guess,"mexx, tom taylor",1,0,0
21075,Indonesia,2017,1606,pvh,guess,"mexx, tom taylor",1,0,0
28048,Indonesia,2018,1606,pvh,guess,"mexx, tom taylor",1,0,0
8981,Vietnam,2015,1608,walmart,gymboree,belk,,,
14488,Vietnam,2016,1608,walmart,gymboree,belk,,,
20184,Vietnam,2017,1608,walmart,gymboree,belk,,,
29236,Vietnam,2018,1608,walmart,gymboree,belk,,,
36326,Vietnam,2019,1608,walmart,gymboree,belk,,,
40761,Vietnam,2020,1608,walmart,gymboree,belk,,,
8887,Vietnam,2015,1613,colmar,aritzia,filippa k,,,
14647,Vietnam,2016,1613,colmar,aritzia,filippa k,,,
20211,Vietnam,2017,1613,colmar,aritzia,filippa k,,,
27743,Vietnam,2018,1613,colmar,aritzia,filippa k,,,
34970,Vietnam,2019,1613,colmar,aritzia,filippa k,,,
39503,Vietnam,2020,1613,colmar,aritzia,filippa k,,,
9031,Vietnam,2015,1614,,,,,,
9129,Vietnam,2015,1615,ann inc,jc penney,kohl's,,,
14798,Vietnam,2016,1615,ann inc,jc penney,kohl's,,,
21197,Vietnam,2017,1615,ann inc,jc penney,kohl's,,,
28475,Vietnam,2018,1615,ann inc,jc penney,kohl's,,,
35130,Vietnam,2019,1615,ann inc,jc penney,kohl's,,,
39728,Vietnam,2020,1615,ann inc,jc penney,kohl's,,,
42688,Vietnam,2021,1615,ann inc,jc penney,kohl's,,,
9375,Vietnam,2015,1616,kasper,talbots,tommy hilfiger,,,
15320,Vietnam,2016,1616,kasper,talbots,tommy hilfiger,,,
20706,Vietnam,2017,1616,kasper,talbots,tommy hilfiger,,,
27468,Vietnam,2018,1616,kasper,talbots,tommy hilfiger,,,
34166,Vietnam,2019,1616,kasper,talbots,tommy hilfiger,,,
39507,Vietnam,2020,1616,kasper,talbots,tommy hilfiger,,,
15057,Cambodia,2016,1617,best seller,zara,,0,0,
23537,Cambodia,2017,1617,best seller,zara,,0,0,
30689,Cambodia,2018,1617,best seller,zara,,0,0,
41323,Cambodia,2021,1617,best seller,zara,,0,0,
11162,Cambodia,2015,1618,kik,mango,indochine,0,0,0
19797,Cambodia,2017,1618,kik,mango,indochine,0,0,0
8975,Vietnam,2015,1619,agabang,sports authority,skechers,,,
14541,Vietnam,2016,1619,agabang,sports authority,skechers,,,
20468,Vietnam,2017,1619,agabang,sports authority,skechers,,,
27343,Vietnam,2018,1619,agabang,sports authority,skechers,,,
34082,Vietnam,2019,1619,agabang,sports authority,skechers,,,
39529,Vietnam,2020,1619,agabang,sports authority,skechers,,,
8617,Indonesia,2015,1620,ann taylor,gap,talbots,0,1,1
14657,Indonesia,2016,1620,ann taylor,gap,talbots,0,1,1
20344,Indonesia,2017,1620,ann taylor,gap,talbots,0,1,1
27345,Indonesia,2018,1620,ann taylor,gap,talbots,0,1,1
34088,Indonesia,2019,1620,ann taylor,gap,talbots,0,1,1
9271,Vietnam,2015,1621,mango,the children's place,decathlon,,,
16068,Vietnam,2016,1621,mango,the children's place,decathlon,,,
22424,Vietnam,2017,1621,mango,the children's place,decathlon,,,
30639,Vietnam,2018,1621,mango,the children's place,decathlon,,,
37428,Vietnam,2019,1621,mango,the children's place,decathlon,,,
40851,Vietnam,2020,1621,mango,the children's place,decathlon,,,
9628,Indonesia,2015,1623,h&m,cab,marubeni,1,0,0
15341,Indonesia,2016,1623,h&m,cab,marubeni,1,0,0
20541,Indonesia,2017,1623,h&m,cab,marubeni,1,0,0
27101,Indonesia,2018,1623,h&m,cab,marubeni,1,0,0
33543,Indonesia,2019,1623,h&m,cab,marubeni,1,0,0
9548,Vietnam,2015,1624,,,,,,
15573,Vietnam,2016,1624,,,,,,
10583,Cambodia,2015,1626,,,,,,
11344,Bangladesh,2015,1628,gap,h&m,levis,1,1,1
16412,Bangladesh,2016,1628,gap,h&m,levis,1,1,1
22894,Bangladesh,2017,1628,gap,h&m,levis,1,1,1
31231,Bangladesh,2018,1628,gap,h&m,levis,1,1,1
11709,Indonesia,2015,1630,h&m,"jbs, erika, kmart",itoyokado,1,0,0
17469,Indonesia,2016,1630,h&m,"jbs, erika, kmart",itoyokado,1,0,0
24371,Indonesia,2017,1630,h&m,"jbs, erika, kmart",itoyokado,1,0,0
30840,Indonesia,2018,1630,h&m,"jbs, erika, kmart",itoyokado,1,0,0
37896,Indonesia,2019,1630,h&m,"jbs, erika, kmart",itoyokado,1,0,0
8790,Vietnam,2015,1631,pvh,abercrombie & fitch,ea7,,,
14644,Vietnam,2016,1631,pvh,abercrombie & fitch,ea7,,,
20686,Vietnam,2017,1631,pvh,abercrombie & fitch,ea7,,,
27545,Vietnam,2018,1631,pvh,abercrombie & fitch,ea7,,,
34178,Vietnam,2019,1631,pvh,abercrombie & fitch,ea7,,,
39557,Vietnam,2020,1631,pvh,abercrombie & fitch,ea7,,,
8917,Vietnam,2015,1632,abercrombie & fitch,american eagle,armani,,,
14883,Vietnam,2016,1632,abercrombie & fitch,american eagle,armani,,,
20287,Vietnam,2017,1632,abercrombie & fitch,american eagle,armani,,,
26518,Vietnam,2018,1632,abercrombie & fitch,american eagle,armani,,,
33938,Vietnam,2019,1632,abercrombie & fitch,american eagle,armani,,,
39464,Vietnam,2020,1632,abercrombie & fitch,american eagle,armani,,,
42332,Vietnam,2021,1632,abercrombie & fitch,american eagle,armani,,,
12554,Cambodia,2015,1633,giorgio armani,,,0,,
20869,Cambodia,2017,1633,giorgio armani,,,0,,
30857,Cambodia,2018,1633,,,,,,
42218,Cambodia,2021,1633,giorgio armani,,,0,,
9383,Vietnam,2015,1634,gap,walmart,abercrombie & fitch,,,
15608,Vietnam,2016,1634,gap,walmart,abercrombie & fitch,,,
21013,Vietnam,2017,1634,gap,walmart,abercrombie & fitch,,,
28084,Vietnam,2018,1634,gap,walmart,abercrombie & fitch,,,
34689,Vietnam,2019,1634,gap,walmart,abercrombie & fitch,,,
39677,Vietnam,2020,1634,gap,walmart,abercrombie & fitch,,,
42940,Vietnam,2021,1634,gap,walmart,abercrombie & fitch,,,
9297,Vietnam,2015,1635,eplin,kids,new balance,,,
15715,Vietnam,2016,1635,eplin,kids,new balance,,,
22270,Vietnam,2017,1635,eplin,kids,new balance,,,
9429,Vietnam,2015,1639,chico's,zara,carter's,,,
16732,Vietnam,2016,1639,chico's,zara,carter's,,,
24823,Vietnam,2018,1639,chico's,zara,carter's,,,
37532,Vietnam,2019,1639,chico's,zara,carter's,,,
41127,Vietnam,2020,1639,chico's,zara,carter's,,,
9638,Vietnam,2015,1640,jc penney,kohl's,target,,,
16185,Vietnam,2016,1640,jc penney,kohl's,target,,,
21802,Vietnam,2017,1640,jc penney,kohl's,target,,,
28762,Vietnam,2018,1640,jc penney,kohl's,target,,,
36079,Vietnam,2019,1640,jc penney,kohl's,target,,,
8918,Indonesia,2015,1641,adidas,gap,h&m,0,1,1
15361,Indonesia,2016,1641,adidas,gap,h&m,0,1,1
20722,Indonesia,2017,1641,adidas,gap,h&m,0,1,1
27962,Indonesia,2018,1641,adidas,gap,h&m,0,1,1
34982,Indonesia,2019,1641,adidas,gap,h&m,0,1,1
8311,Indonesia,2015,1642,polo ralph lauren,sanmar,,0,0,
13728,Indonesia,2016,1642,polo ralph lauren,sanmar,,0,0,
19581,Indonesia,2017,1642,polo ralph lauren,sanmar,,0,0,
8841,Vietnam,2015,1643,target,jc penney,sears,,,
14542,Vietnam,2016,1643,target,jc penney,sears,,,
20535,Vietnam,2017,1643,target,jc penney,sears,,,
27105,Vietnam,2018,1643,target,jc penney,sears,,,
34278,Vietnam,2019,1643,target,jc penney,sears,,,
39418,Vietnam,2020,1643,target,jc penney,sears,,,
42488,Vietnam,2021,1643,target,jc penney,sears,,,
9348,Vietnam,2015,1645,costco,gunze,silver elle,,,
16332,Vietnam,2016,1645,costco,gunze,silver elle,,,
21821,Vietnam,2017,1645,costco,gunze,silver elle,,,
29390,Vietnam,2018,1645,costco,gunze,silver elle,,,
36156,Vietnam,2019,1645,costco,gunze,silver elle,,,
40302,Vietnam,2020,1645,costco,gunze,silver elle,,,
9678,Vietnam,2015,1647,,,,,,
18131,Vietnam,2016,1647,,,,,,
13810,Cambodia,2016,1648,ambiance,,,0,,
20542,Cambodia,2017,1648,ambiance,,,0,,
27960,Cambodia,2018,1648,,,,,,
8499,Indonesia,2015,1650,macys,bon-ton,chico's ,0,0,0
14345,Indonesia,2016,1650,macys,bon-ton,chico's ,0,0,0
19701,Indonesia,2017,1650,macys,bon-ton,chico's ,0,0,0
26385,Indonesia,2018,1650,macys,bon-ton,chico's ,0,0,0
32891,Indonesia,2019,1650,macys,bon-ton,chico's ,0,0,0
9401,Cambodia,2015,1651,c&a,target,,0,1,
15487,Cambodia,2016,1651,c&a,target,,0,1,
22920,Cambodia,2017,1651,c&a,target,,0,1,
29954,Cambodia,2018,1651,c&a,target,,0,1,
36551,Cambodia,2019,1651,c&a,target,,0,1,
42381,Cambodia,2021,1651,c&a,target,,0,1,
12380,Indonesia,2015,1653,h&m,,,1,,
17656,Indonesia,2016,1653,h&m,,,1,,
24444,Indonesia,2017,1653,h&m,,,1,,
35401,Indonesia,2019,1653,h&m,,,1,,
10958,Indonesia,2015,1658,h&m,marks & spencer,wacoal,1,1,0
17266,Indonesia,2016,1658,h&m,marks & spencer,wacoal,1,1,0
23752,Indonesia,2017,1658,h&m,marks & spencer,wacoal,1,1,0
30923,Indonesia,2018,1658,h&m,marks & spencer,wacoal,1,1,0
37932,Indonesia,2019,1658,h&m,marks & spencer,wacoal,1,1,0
13610,Cambodia,2016,1661,,,,,,
20888,Cambodia,2017,1661,,,,,,
27656,Cambodia,2018,1661,,,,,,
34210,Cambodia,2019,1661,,,,,,
10813,Indonesia,2015,1662,hanesbrands,jc penney,simon de winter,0,0,0
17791,Indonesia,2016,1662,hanesbrands,jc penney,simon de winter,0,0,0
24259,Indonesia,2017,1662,hanesbrands,jc penney,simon de winter,0,0,0
37438,Indonesia,2019,1662,hanesbrands,jc penney,simon de winter,0,0,0
9852,Indonesia,2015,1663,,,,,,
12446,Bangladesh,2015,1664,,,,,,
16099,Bangladesh,2016,1664,,,,,,
12592,Bangladesh,2015,1665,walmart,american eagle,inditex,0,1,1
21040,Bangladesh,2017,1665,walmart,american eagle,inditex,0,1,1
13127,Bangladesh,2015,1666,h&m,kmart,lindex,1,1,0
16774,Bangladesh,2016,1666,h&m,kmart,lindex,1,1,0
22774,Bangladesh,2017,1666,h&m,kmart,lindex,1,1,0
30556,Bangladesh,2018,1666,h&m,kmart,lindex,1,1,0
37478,Bangladesh,2019,1666,h&m,kmart,lindex,1,1,0
11410,Bangladesh,2015,1670,,,,,,
11071,Bangladesh,2015,1671,,,,,,
13639,Bangladesh,2015,1672,,,,,,
13050,Bangladesh,2015,1673,,,,,,
8443,Nicaragua,2015,1676,,,,,,
13388,Bangladesh,2015,1677,,,,,,
13189,Bangladesh,2015,1678,,,,,,
13409,Bangladesh,2015,1679,target australia,kmart,gap,1,1,1
16962,Bangladesh,2016,1679,target australia,kmart,gap,1,1,1
23038,Bangladesh,2017,1679,target australia,kmart,gap,1,1,1
30511,Bangladesh,2018,1679,target australia,kmart,gap,1,1,1
37291,Bangladesh,2019,1679,target australia,kmart,gap,1,1,1
9144,Indonesia,2015,1681,duluth,express,tchibo,0,0,0
14947,Indonesia,2016,1681,duluth,express,tchibo,0,0,0
28606,Indonesia,2018,1681,duluth,express,tchibo,0,0,0
34648,Indonesia,2019,1681,duluth,express,tchibo,0,0,0
13315,Bangladesh,2015,1682,gap,jc penny,,1,0,
16517,Bangladesh,2016,1682,gap,jc penny,,1,0,
23822,Bangladesh,2017,1682,gap,jc penny,,1,0,
32535,Bangladesh,2019,1682,gap,jc penny,,1,0,
13538,Bangladesh,2015,1683,gap,,uniqlo,1,,0
16790,Bangladesh,2016,1683,gap,,uniqlo,1,,0
23885,Bangladesh,2017,1683,gap,,uniqlo,1,,0
32070,Bangladesh,2019,1683,gap,,uniqlo,1,,0
39221,Bangladesh,2020,1683,gap,,uniqlo,1,,0
9699,Vietnam,2015,1684,,,,,,
16508,Vietnam,2016,1684,,,,,,
11330,Indonesia,2015,1687,express,ann taylor,macy's,0,0,0
17169,Indonesia,2016,1687,express,ann taylor,macy's,0,0,0
23080,Indonesia,2017,1687,express,ann taylor,macy's,0,0,0
30241,Indonesia,2018,1687,express,ann taylor,macy's,0,0,0
39250,Indonesia,2019,1687,express,ann taylor,macy's,0,0,0
9822,Vietnam,2015,1688,speedo,gap,adidas,,,
17149,Vietnam,2016,1688,speedo,gap,adidas,,,
22884,Vietnam,2017,1688,speedo,gap,adidas,,,
29693,Vietnam,2018,1688,speedo,gap,adidas,,,
35989,Vietnam,2019,1688,speedo,gap,adidas,,,
40161,Vietnam,2020,1688,speedo,gap,adidas,,,
9568,Indonesia,2015,1689,jc penney,calvin klein,jessica howard,0,0,0
16142,Indonesia,2016,1689,jc penney,calvin klein,jessica howard,0,0,0
24023,Indonesia,2017,1689,jc penney,calvin klein,jessica howard,0,0,0
37511,Indonesia,2019,1689,jc penney,calvin klein,jessica howard,0,0,0
11656,Indonesia,2015,1690,,,,,,
10157,Vietnam,2015,1691,,,,,,
39838,Vietnam,2020,1692,,,,,,
43722,Vietnam,2021,1692,,,,,,
12200,Vietnam,2015,1694,ascena,american eagle,target,,,
17584,Vietnam,2016,1694,ascena,american eagle,target,,,
24861,Vietnam,2018,1694,ascena,american eagle,target,,,
32920,Vietnam,2019,1694,ascena,american eagle,target,,,
39527,Vietnam,2020,1694,ascena,american eagle,target,,,
13598,Cambodia,2015,1695,,,,,,
20679,Cambodia,2017,1695,,,,,,
28298,Cambodia,2018,1695,,,,,,
38543,Cambodia,2020,1695,,,,,,
42674,Cambodia,2021,1695,,,,,,
9855,Vietnam,2015,1696,,,,,,
9582,Indonesia,2015,1697,tommy hilfiger,next,gaastra,0,0,0
15736,Indonesia,2016,1697,tommy hilfiger,next,gaastra,0,0,0
21866,Indonesia,2017,1697,tommy hilfiger,next,gaastra,0,0,0
28956,Indonesia,2018,1697,tommy hilfiger,next,gaastra,0,0,0
35862,Indonesia,2019,1697,tommy hilfiger,next,gaastra,0,0,0
9998,Vietnam,2015,1698,columbia,levi's,puma,,,
15714,Vietnam,2016,1698,columbia,levi's,puma,,,
22344,Vietnam,2017,1698,columbia,levi's,puma,,,
29694,Vietnam,2018,1698,columbia,levi's,puma,,,
36083,Vietnam,2019,1698,columbia,levi's,puma,,,
40239,Vietnam,2020,1698,columbia,levi's,puma,,,
10570,Vietnam,2015,1700,pvh,j.crew,american eagle,,,
17056,Vietnam,2016,1700,pvh,j.crew,american eagle,,,
24389,Vietnam,2017,1700,pvh,j.crew,american eagle,,,
37844,Vietnam,2019,1700,pvh,j.crew,american eagle,,,
40942,Vietnam,2021,1700,pvh,j.crew,american eagle,,,
11430,Cambodia,2015,1701,,,,,,
18293,Cambodia,2016,1701,,,,,,
9588,Indonesia,2015,1702,cs focus,,,0,,
15718,Indonesia,2016,1702,cs focus,,,0,,
21501,Indonesia,2017,1702,cs focus,,,0,,
28951,Indonesia,2018,1702,cs focus,,,0,,
35139,Indonesia,2019,1702,cs focus,,,0,,
9862,Vietnam,2015,1703,nike,pvh,puma,,,
17141,Vietnam,2016,1703,nike,pvh,puma,,,
23545,Vietnam,2017,1703,nike,pvh,puma,,,
37507,Vietnam,2019,1703,nike,pvh,puma,,,
40901,Vietnam,2020,1703,nike,pvh,puma,,,
13747,Bangladesh,2015,1704,h&m,lidl,takko,1,0,0
17946,Bangladesh,2016,1704,h&m,lidl,takko,1,0,0
24015,Bangladesh,2017,1704,h&m,lidl,takko,1,0,0
13118,Bangladesh,2015,1705,h&m,gap,mothercare,1,1,0
17005,Bangladesh,2016,1705,h&m,gap,mothercare,1,1,0
23974,Bangladesh,2017,1705,h&m,gap,mothercare,1,1,0
32480,Bangladesh,2019,1705,h&m,gap,mothercare,1,1,0
38727,Bangladesh,2020,1705,h&m,gap,mothercare,1,1,0
13125,Bangladesh,2015,1706,,,,,,
16983,Bangladesh,2016,1706,,,,,,
9251,Vietnam,2015,1708,,,,,,
8805,Vietnam,2015,1709,macys,sears,quick silver,,,
15111,Vietnam,2016,1709,macys,sears,quick silver,,,
20163,Vietnam,2017,1709,macys,sears,quick silver,,,
27569,Vietnam,2018,1709,macys,sears,quick silver,,,
34214,Vietnam,2019,1709,macys,sears,quick silver,,,
39472,Vietnam,2020,1709,macys,sears,quick silver,,,
9074,Vietnam,2015,1710,adidas,g-iii,fanatics,,,
16048,Vietnam,2016,1710,adidas,g-iii,fanatics,,,
22247,Vietnam,2017,1710,adidas,g-iii,fanatics,,,
28894,Vietnam,2018,1710,adidas,g-iii,fanatics,,,
35957,Vietnam,2019,1710,adidas,g-iii,fanatics,,,
40049,Vietnam,2020,1710,adidas,g-iii,fanatics,,,
9698,Vietnam,2015,1711,gap,target,walmart,,,
15986,Vietnam,2016,1711,gap,target,walmart,,,
21258,Vietnam,2017,1711,gap,target,walmart,,,
27910,Vietnam,2018,1711,gap,target,walmart,,,
34765,Vietnam,2019,1711,gap,target,walmart,,,
39715,Vietnam,2020,1711,gap,target,walmart,,,
42929,Vietnam,2021,1711,gap,target,walmart,,,
9919,Cambodia,2015,1712,hushush,rio,aeon,0,0,0
15835,Cambodia,2016,1712,hushush,rio,aeon,0,0,0
23496,Cambodia,2017,1712,hushush,rio,aeon,0,0,0
30107,Cambodia,2018,1712,hushush,rio,aeon,0,0,0
38536,Cambodia,2020,1712,hushush,rio,aeon,0,0,0
42553,Cambodia,2021,1712,hushush,rio,aeon,0,0,0
11693,Cambodia,2015,1713,,,,,,
13816,Cambodia,2016,1714,,,,,,
18747,Cambodia,2017,1714,,,,,,
26078,Cambodia,2018,1714,,,,,,
34181,Cambodia,2019,1714,,,,,,
14851,Cambodia,2016,1715,bsci,primark,,0,1,
20692,Cambodia,2017,1715,bsci,primark,,0,1,
28598,Cambodia,2018,1715,bsci,primark,,0,1,
35118,Cambodia,2019,1715,bsci,primark,,0,1,
40621,Cambodia,2020,1715,bsci,primark,,0,1,
9796,Vietnam,2015,1717,pvh,puma,macy's,,,
16557,Vietnam,2016,1717,pvh,puma,macy's,,,
22101,Vietnam,2017,1717,pvh,puma,macy's,,,
30067,Vietnam,2018,1717,pvh,puma,macy's,,,
10186,Vietnam,2015,1718,,,,,,
9720,Vietnam,2015,1719,pvh,abercrombie & fitch,j.crew,,,
15445,Vietnam,2016,1719,pvh,abercrombie & fitch,j.crew,,,
20734,Vietnam,2017,1719,pvh,abercrombie & fitch,j.crew,,,
28594,Vietnam,2018,1719,pvh,abercrombie & fitch,j.crew,,,
35593,Vietnam,2019,1719,pvh,abercrombie & fitch,j.crew,,,
40102,Vietnam,2020,1719,pvh,abercrombie & fitch,j.crew,,,
9362,Cambodia,2015,1720,,,,,,
15890,Cambodia,2016,1720,,,,,,
21295,Cambodia,2017,1720,,,,,,
28730,Cambodia,2018,1720,,,,,,
35358,Cambodia,2019,1720,,,,,,
40714,Cambodia,2020,1720,,,,,,
43578,Cambodia,2021,1720,,,,,,
12606,Cambodia,2015,1721,walmart,,,0,,
20615,Cambodia,2017,1721,walmart,,,0,,
24608,Cambodia,2018,1721,walmart,,,0,,
38210,Cambodia,2020,1721,,,,,,
42435,Cambodia,2021,1721,walmart,,,0,,
11340,Vietnam,2015,1722,kasper,tahari,gbg,,,
17514,Vietnam,2016,1722,kasper,tahari,gbg,,,
24110,Vietnam,2017,1722,kasper,tahari,gbg,,,
31849,Vietnam,2019,1722,kasper,tahari,gbg,,,
39346,Vietnam,2020,1722,kasper,tahari,gbg,,,
43027,Vietnam,2021,1722,kasper,tahari,gbg,,,
16705,Vietnam,2016,1723,amscan inc.,benten,fev,,,
21701,Vietnam,2017,1723,amscan inc.,benten,fev,,,
29355,Vietnam,2018,1723,amscan inc.,benten,fev,,,
11984,Cambodia,2015,1725,,,,,,
20164,Cambodia,2017,1725,,,,,,
11650,Indonesia,2015,1726,reebok,converse,new balance,0,0,1
17192,Indonesia,2016,1726,reebok,converse,new balance,0,0,1
23774,Indonesia,2017,1726,reebok,converse,new balance,0,0,1
30224,Indonesia,2018,1726,reebok,converse,new balance,0,0,1
39038,Indonesia,2019,1726,reebok,converse,new balance,0,0,1
9384,Vietnam,2015,1727,reitmans,talbots,mop,,,
15674,Vietnam,2016,1727,reitmans,talbots,mop,,,
21708,Vietnam,2017,1727,reitmans,talbots,mop,,,
29221,Vietnam,2018,1727,reitmans,talbots,mop,,,
36059,Vietnam,2019,1727,reitmans,talbots,mop,,,
40783,Vietnam,2020,1727,reitmans,talbots,mop,,,
9960,Vietnam,2015,1731,g-iii,r&m richard,tahari,,,
15476,Vietnam,2016,1731,g-iii,r&m richard,tahari,,,
22467,Vietnam,2017,1731,g-iii,r&m richard,tahari,,,
28699,Vietnam,2018,1731,g-iii,r&m richard,tahari,,,
11992,Vietnam,2015,1734,gap,american eagle,walmart,,,
17026,Vietnam,2016,1734,gap,american eagle,walmart,,,
21846,Vietnam,2017,1734,gap,american eagle,walmart,,,
36768,Vietnam,2019,1734,gap,american eagle,walmart,,,
40452,Vietnam,2020,1734,gap,american eagle,walmart,,,
10884,Vietnam,2015,1736,hugo boss,decathlon,o'neill,,,
16506,Vietnam,2016,1736,hugo boss,decathlon,o'neill,,,
22554,Vietnam,2017,1736,hugo boss,decathlon,o'neill,,,
30430,Vietnam,2018,1736,hugo boss,decathlon,o'neill,,,
37366,Vietnam,2019,1736,hugo boss,decathlon,o'neill,,,
40946,Vietnam,2020,1736,hugo boss,decathlon,o'neill,,,
13016,Vietnam,2016,1737,youngone corp.,macy's,jland corp.,,,
18693,Vietnam,2017,1737,youngone corp.,macy's,jland corp.,,,
28265,Vietnam,2018,1737,youngone corp.,macy's,jland corp.,,,
35184,Vietnam,2019,1737,youngone corp.,macy's,jland corp.,,,
43687,Vietnam,2021,1737,youngone corp.,macy's,jland corp.,,,
11282,Indonesia,2015,1741,the children's place,aeropostale,landmark,1,0,0
17352,Indonesia,2016,1741,the children's place,aeropostale,landmark,1,0,0
23900,Indonesia,2017,1741,the children's place,aeropostale,landmark,1,0,0
30375,Indonesia,2018,1741,the children's place,aeropostale,landmark,1,0,0
15503,Indonesia,2016,1742,h&m,comtex,vf,1,0,0
19950,Indonesia,2017,1742,h&m,comtex,vf,1,0,0
26983,Indonesia,2018,1742,h&m,comtex,vf,1,0,0
33687,Indonesia,2019,1742,h&m,comtex,vf,1,0,0
12512,Indonesia,2015,1743,north face,solomon,duluth,0,0,0
18191,Indonesia,2016,1743,north face,solomon,duluth,0,0,0
25446,Indonesia,2018,1743,north face,solomon,duluth,0,0,0
11392,Indonesia,2015,1746,nordstrom,ann taylor,,1,0,
18061,Indonesia,2016,1746,nordstrom,ann taylor,,1,0,
24461,Indonesia,2017,1746,nordstrom,ann taylor,,1,0,
37914,Indonesia,2019,1746,nordstrom,ann taylor,,1,0,
11236,Vietnam,2015,1749,,,,,,
12205,Vietnam,2015,1751,,,,,,
16417,Vietnam,2016,1751,,,,,,
12214,Haiti,2015,1752,hanesbrands,,,,,
18517,Haiti,2017,1752,hanesbrands,,,,,
10934,Nicaragua,2015,1753,,,,,,
11327,Cambodia,2015,1754,,,,,,
17642,Cambodia,2016,1754,,,,,,
24613,Cambodia,2017,1754,,,,,,
37979,Cambodia,2019,1754,,,,,,
41172,Cambodia,2021,1754,,,,,,
11296,Cambodia,2015,1755,h&m,levi's,gap,1,1,1
17401,Cambodia,2016,1755,h&m,levi's,gap,1,1,1
23642,Cambodia,2017,1755,h&m,levi's,gap,1,1,1
37851,Cambodia,2019,1755,h&m,levi's,gap,1,1,1
41207,Cambodia,2021,1755,h&m,levi's,gap,1,1,1
10818,Vietnam,2015,1756,carter's,kohl's,gap,,,
15913,Vietnam,2016,1756,carter's,kohl's,gap,,,
21569,Vietnam,2017,1756,carter's,kohl's,gap,,,
29778,Vietnam,2018,1756,carter's,kohl's,gap,,,
35912,Vietnam,2019,1756,carter's,kohl's,gap,,,
40852,Vietnam,2020,1756,carter's,kohl's,gap,,,
11765,Vietnam,2015,1757,jc penney,forever 21,spalding,,,
16312,Vietnam,2016,1757,jc penney,forever 21,spalding,,,
28004,Vietnam,2018,1757,jc penney,forever 21,spalding,,,
34941,Vietnam,2019,1757,jc penney,forever 21,spalding,,,
39830,Vietnam,2020,1757,jc penney,forever 21,spalding,,,
12491,Vietnam,2015,1758,kohl's,h&m,the kasper group,,,
19004,Vietnam,2017,1758,kohl's,h&m,the kasper group,,,
26250,Vietnam,2018,1758,kohl's,h&m,the kasper group,,,
33169,Vietnam,2019,1758,kohl's,h&m,the kasper group,,,
39290,Vietnam,2020,1758,kohl's,h&m,the kasper group,,,
15010,Bangladesh,2015,1759,abercrombie & fitch,stadium,jules,1,0,0
18971,Bangladesh,2017,1759,abercrombie & fitch,stadium,jules,1,0,0
28488,Bangladesh,2018,1759,abercrombie & fitch,stadium,jules,1,0,0
14059,Bangladesh,2016,1760,abercrombie & fitch,tommy hilfiger,esprit,1,0,0
20426,Bangladesh,2017,1760,abercrombie & fitch,tommy hilfiger,esprit,1,0,0
28962,Bangladesh,2018,1760,abercrombie & fitch,tommy hilfiger,esprit,1,0,0
13387,Bangladesh,2015,1761,american eagle,gap,,1,1,
18347,Bangladesh,2017,1761,american eagle,gap,,1,1,
25459,Bangladesh,2018,1761,american eagle,gap,,1,1,
34478,Bangladesh,2019,1761,american eagle,gap,,1,1,
14638,Bangladesh,2015,1762,h&m,inditex,ralph lauren,1,1,1
17669,Bangladesh,2016,1762,h&m,inditex,ralph lauren,1,1,1
25061,Bangladesh,2018,1762,h&m,inditex,ralph lauren,1,1,1
33756,Bangladesh,2019,1762,h&m,inditex,ralph lauren,1,1,1
14099,Bangladesh,2015,1763,,,,,,
13360,Bangladesh,2015,1764,american eagle,gap,the children's place,1,1,0
18207,Bangladesh,2017,1764,american eagle,gap,the children's place,1,1,0
25399,Bangladesh,2018,1764,american eagle,gap,the children's place,1,1,0
33918,Bangladesh,2019,1764,american eagle,gap,the children's place,1,1,0
10924,Vietnam,2015,1765,nobland,hansae,hansoll,,,
16200,Vietnam,2016,1765,nobland,hansae,hansoll,,,
22150,Vietnam,2017,1765,nobland,hansae,hansoll,,,
29254,Vietnam,2018,1765,nobland,hansae,hansoll,,,
36015,Vietnam,2019,1765,nobland,hansae,hansoll,,,
40868,Vietnam,2020,1765,nobland,hansae,hansoll,,,
13529,Bangladesh,2015,1766,,,,,,
13530,Bangladesh,2015,1767,,,,,,
14058,Bangladesh,2016,1768,abercrombie & fitch,george,,1,0,
22893,Bangladesh,2017,1768,abercrombie & fitch,george,,1,0,
15035,Bangladesh,2015,1772,abercrombie & fitch,kohl's,guess,1,0,0
19008,Bangladesh,2017,1772,abercrombie & fitch,kohl's,guess,1,0,0
28490,Bangladesh,2018,1772,abercrombie & fitch,kohl's,guess,1,0,0
14689,Bangladesh,2016,1773,the children's place,gap,abercrombie & fitch,0,1,1
17557,Bangladesh,2016,1773,the children's place,gap,abercrombie & fitch,0,1,1
24746,Bangladesh,2018,1773,the children's place,gap,abercrombie & fitch,0,1,1
32459,Bangladesh,2019,1773,the children's place,gap,abercrombie & fitch,0,1,1
